uuid,id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,collegeId,is_latest
2324912_mlb,2324912,mlb,Peter Angelos,Peter,Angelos,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
2324920_mlb,2324920,mlb,Mark Shapiro,Mark,Shapiro,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
2324921_mlb,2324921,mlb,Larry Dolan,Larry,Dolan,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
2324923_mlb,2324923,mlb,Michael Ilitch,Michael,Ilitch,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
2324942_mlb,2324942,mlb,Stuart Sternberg,Stuart,Sternberg,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
2324956_mlb,2324956,mlb,Josh Byrnes,Josh,Byrnes,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
2324969_mlb,2324969,mlb,Michael Hill,Michael,Hill,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
4071592_mlb,4071592,mlb,Derek Falvey,Derek,Falvey,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
2324970_mlb,2324970,mlb,Jeffrey Loria,Jeffrey,Loria,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
2324991_mlb,2324991,mlb,Theodore Lerner,Theodore,Lerner,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
2335417_mlb,2335417,mlb,James Pohlad,James,Pohlad,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
3024938_mlb,3024938,mlb,Dan Glass,Dan,Glass,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
3025163_mlb,3025163,mlb,Ron Fowler,Ron,Fowler,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
3151257_mlb,3151257,mlb,John Hart,John,Hart,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
3790491_mlb,3790491,mlb,Matthew Silverman,Matthew,Silverman,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
3941139_mlb,3941139,mlb,David Stearns,David,Stearns,UN,,True,,,,,,New York,NY,United States,,,,,,,,,2026-01-31T10:10:31.396577,,1
3946306_mlb,3946306,mlb,Matt Arnold,Matt,Arnold,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
4742330_mlb,4742330,mlb,Jack Wenninger,Jack,Wenninger,SP,,False,210.0,76.0,23.0,2002-03-14T08:00Z,0.0,Cary,IL,United States,,Illinois,direct,,,,,NYM,2026-01-31T10:10:31.396577,356,1
4742411_mlb,4742411,mlb,Ty Johnson,Ty,Johnson,SP,,False,205.0,78.0,24.0,2001-09-25T07:00Z,0.0,Rockwall,TX,United States,,Ball State,direct,,,,,TB,2026-01-31T10:10:31.396577,2050,1
4751547_mlb,4751547,mlb,TJ Nichols,TJ,Nichols,P,,False,189.0,77.0,23.0,2002-06-24T07:00Z,0.0,Carmichael,CA,United States,,Arizona,direct,,,,,TB,2026-01-31T10:10:31.396577,12,1
5007721_mlb,5007721,mlb,Casey Saucke,Casey,Saucke,DH,,False,210.0,75.0,22.0,2003-07-24T07:00Z,,Rochester,NY,United States,,Virginia,direct,,,,,CHW,2026-01-31T10:10:31.396577,258,1
4944190_mlb,4944190,mlb,Luke Hayden,Luke,Hayden,SP,,False,195.0,73.0,,,,Bloomington,IN,United States,,Indiana State,direct,,,,,CIN,2026-01-31T10:10:31.396577,282,1
4944276_mlb,4944276,mlb,Ethan Pecko,Ethan,Pecko,SP,,False,195.0,74.0,23.0,2002-08-25T07:00Z,0.0,Darby,PA,United States,,Towson,direct,,,,,HOU,2026-01-31T10:10:31.396577,119,1
4949055_mlb,4949055,mlb,Dalton - P Pence,Dalton - P,Pence,P,,False,215.0,74.0,23.0,2002-08-28T07:00Z,0.0,Gastonia,NC,United States,,North Carolina,direct,,,,,TEX,2026-01-31T10:10:31.396577,153,1
4950481_mlb,4950481,mlb,Luke Sinnard,Luke,Sinnard,P,,False,250.0,80.0,23.0,2002-10-21T07:00Z,,Hendersonville,TN,United States,,Indiana,direct,,,,,ATL,2026-01-31T10:10:31.396577,84,1
4958960_mlb,4958960,mlb,Billy Amick,Billy,Amick,3B,,False,220.0,73.0,23.0,2002-11-04T08:00Z,,Batesburg,SC,United States,,Tennessee,direct,,,,,MIN,2026-01-31T10:10:31.396577,2633,1
4960697_mlb,4960697,mlb,John Spikerman,John,Spikerman,RF,,False,190.0,72.0,22.0,2003-04-02T08:00Z,,Montgomery,TX,United States,,Oklahoma,direct,,,,,PHI,2026-01-31T10:10:31.396577,201,1
4966124_mlb,4966124,mlb,Jace Kaminska,Jace,Kaminska,SP,,False,235.0,74.0,24.0,2001-12-09T08:00Z,0.0,Coffeyville,KS,United States,,Wichita State,direct,,,,,MIN,2026-01-31T10:10:31.396577,2724,1
4974921_mlb,4974921,mlb,Jaden Hamm,Jaden,Hamm,SP,,False,190.0,73.0,23.0,2002-09-05T07:00Z,0.0,Columbia,TN,United States,,Middle Tennessee,direct,,,,,DET,2026-01-31T10:10:31.396577,2393,1
4997552_mlb,4997552,mlb,Josh Hansell,Josh,Hansell,P,,False,215.0,78.0,23.0,2002-02-07T08:00Z,,Chandler,AZ,United States,,Arizona State,direct,,,,,KC,2026-01-31T10:10:31.396577,9,1
5007807_mlb,5007807,mlb,Jackson Kent,Jackson,Kent,SP,,False,219.0,75.0,22.0,2003-02-10T08:00Z,,Elk Grove Village,IL,United States,,Arizona,direct,,,,,WSH,2026-01-31T10:10:31.396577,12,1
4758870_mlb,4758870,mlb,Hunter Furtado,Hunter,Furtado,P,,False,210.0,76.0,23.0,2002-02-18T08:00Z,,Wellington,FL,United States,,Alabama,direct,,,,,PIT,2026-01-31T10:10:31.396577,333,1
5008241_mlb,5008241,mlb,Daniel Eagen,Daniel,Eagen,SP,80,False,205.0,76.0,23.0,2002-11-23T08:00Z,0.0,Fuquay Varina,NC,United States,,Presbyterian,direct,,,,,ARI,2026-01-31T10:10:31.396577,2506,1
5023858_mlb,5023858,mlb,Thatcher Hurd,Thatcher,Hurd,SP,,False,230.0,76.0,23.0,2002-12-09T08:00Z,,Manhattan Beach,CA,United States,,LSU,direct,,,,,NYY,2026-01-31T10:10:31.396577,99,1
5023862_mlb,5023862,mlb,Alonzo Tredwell,Alonzo,Tredwell,SP,,False,244.0,80.0,23.0,2002-05-08T07:00Z,,Coto De Caza,CA,United States,,,,,,,,HOU,2026-01-31T10:10:31.396577,,1
5028209_mlb,5028209,mlb,Zane Taylor,Zane,Taylor,P,,False,200.0,72.0,23.0,2002-06-01T07:00Z,,Franklinton,NC,United States,,UNC Wilmington,direct,,,,,ATH,2026-01-31T10:10:31.396577,350,1
5054391_mlb,5054391,mlb,Bobby Boser,Bobby,Boser,SS,,False,215.0,73.0,23.0,2002-12-05T08:00Z,,Tampa,FL,United States,,Florida,direct,,,,,ATH,2026-01-31T10:10:31.396577,57,1
5062002_mlb,5062002,mlb,Jared Spencer,Jared,Spencer,SP,,False,210.0,75.0,22.0,2003-07-01T07:00Z,,Elkhart,IN,United States,,Texas,direct,,,,,TOR,2026-01-31T10:10:31.396577,251,1
5067935_mlb,5067935,mlb,Cole Mathis,Cole,Mathis,3B,,False,210.0,73.0,22.0,2003-07-25T07:00Z,,Cataula,GA,United States,,Charleston,direct,,,,,CHC,2026-01-31T10:10:31.396577,110059,1
5080770_mlb,5080770,mlb,Jackson Cox,Jackson,Cox,SP,,False,200.0,74.0,22.0,2003-09-25T07:00Z,,,,,,,,,,,,COL,2026-01-31T10:10:31.396577,,1
5080778_mlb,5080778,mlb,Tristan Smith,Tristan,Smith,SP,,False,195.0,74.0,22.0,2003-05-25T07:00Z,,,,,,,,,,,,CIN,2026-01-31T10:10:31.396577,,1
4927623_mlb,4927623,mlb,Cale Lansville,Cale,Lansville,SP,,False,205.0,73.0,23.0,2003-01-06T08:00Z,,Centennial,CO,United States,,LSU,direct,,,,,SF,2026-01-31T10:10:31.396577,99,1
4927513_mlb,4927513,mlb,Drew Beam,Drew,Beam,SP,,False,208.0,76.0,22.0,2003-02-14T08:00Z,,Murfreesboro,TN,United States,,Tennessee,direct,,,,,KC,2026-01-31T10:10:31.396577,2633,1
4926334_mlb,4926334,mlb,Cole Hertzler,Cole,Hertzler,P,43,False,235.0,76.0,22.0,2003-06-21T07:00Z,0.0,Reading,PA,United States,,Liberty,direct,,,,,HOU,2026-01-31T10:10:31.396577,2335,1
4925846_mlb,4925846,mlb,Jackson Baumeister,Jackson,Baumeister,P,,False,224.0,76.0,23.0,2002-07-10T07:00Z,,Jacksonville,FL,United States,,Florida State,direct,,,,,TB,2026-01-31T10:10:31.396577,52,1
4758879_mlb,4758879,mlb,Teddy McGraw,Teddy,McGraw,SP,,False,210.0,75.0,24.0,2001-10-30T08:00Z,0.0,Cooperstown,NY,United States,,Wake Forest,direct,,,,,SEA,2026-01-31T10:10:31.396577,154,1
4807219_mlb,4807219,mlb,Carlson Reed,Carlson,Reed,SP,,False,200.0,76.0,23.0,2002-11-27T08:00Z,,Marietta,GA,United States,,West Virginia,direct,,,,,PIT,2026-01-31T10:10:31.396577,277,1
4810257_mlb,4810257,mlb,Jason Woodward,Jason,Woodward,SP,,False,180.0,73.0,23.0,2002-07-02T07:00Z,0.0,Titusville,FL,United States,,Florida Gulf Coast,direct,,,,,MIL,2026-01-31T10:10:31.396577,526,1
4832173_mlb,4832173,mlb,RJ Gordon,RJ,Gordon,P,,False,195.0,72.0,24.0,2001-10-26T07:00Z,,Santa Clarita,CA,United States,,Oregon,direct,,,,,NYM,2026-01-31T10:10:31.396577,2483,1
4833671_mlb,4833671,mlb,Spencer Miles,Spencer,Miles,P,,False,180.0,75.0,25.0,2000-07-26T07:00Z,,,,,,Missouri,direct,,,,,TOR,2026-01-31T10:10:31.396577,142,1
4837406_mlb,4837406,mlb,Ryan Bruno,Ryan,Bruno,P,,False,221.0,75.0,24.0,2002-01-04T08:00Z,,Wellington,FL,United States,,Stanford,direct,,,,,ARI,2026-01-31T10:10:31.396577,24,1
4838118_mlb,4838118,mlb,Braxton Bragg,Braxton,Bragg,P,,False,207.0,74.0,25.0,2000-10-28T07:00Z,,Kansas City,MO,United States,,Dallas Baptist,direct,,,,,BAL,2026-01-31T10:10:31.396577,514,1
4858779_mlb,4858779,mlb,Nico Zeglin,Nico,Zeglin,RP,,False,200.0,76.0,26.0,2000-01-19T08:00Z,0.0,Walnut Creek,CA,United States,,Long Beach State,direct,,,,,HOU,2026-01-31T10:10:31.396577,299,1
4867528_mlb,4867528,mlb,Austin Peterson,Austin,Peterson,SP,80,True,234.0,78.0,26.0,1999-09-19T07:00Z,0.0,Valparaiso,IN,United States,,UConn,direct,,,,,CLE,2026-01-31T10:10:31.396577,41,1
4872595_mlb,4872595,mlb,Munetaka Murakami,Munetaka,Murakami,3B,5,True,213.0,74.0,25.0,2000-02-02T08:00Z,0.0,Kumamoto,,Japan,,,,,,,,CHW,2026-01-31T10:10:31.396577,,1
4872601_mlb,4872601,mlb,Alon Leichman,Alon,Leichman,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
4924107_mlb,4924107,mlb,Juaron Watts-Brown,Juaron,Watts-Brown,SP,,False,190.0,75.0,23.0,2002-02-23T08:00Z,,Hanford,CA,United States,,Oklahoma State,direct,,,,,BAL,2026-01-31T10:10:31.396577,197,1
4924122_mlb,4924122,mlb,Pico Kohn,Pico,Kohn,SP,,False,200.0,76.0,23.0,2002-10-02T07:00Z,,Verbena,AL,United States,,Mississippi State,direct,,,,,NYY,2026-01-31T10:10:31.396577,344,1
4924648_mlb,4924648,mlb,Cole Messina,Cole,Messina,C,,False,230.0,72.0,22.0,2003-05-14T07:00Z,,Summerville,SC,United States,,South Carolina,direct,,,,,COL,2026-01-31T10:10:31.396577,2579,1
4924687_mlb,4924687,mlb,Brady Tygart,Brady,Tygart,P,,False,215.0,74.0,23.0,2003-01-12T08:00Z,,Conroe,TX,United States,,Arkansas,direct,,,,,BOS,2026-01-31T10:10:31.396577,8,1
4924715_mlb,4924715,mlb,Brandon Clarke,Brandon,Clarke,SP,,False,220.0,76.0,22.0,2003-04-10T07:00Z,,Ashburn,VA,United States,,Alabama,direct,,,,,STL,2026-01-31T10:10:31.396577,333,1
4924723_mlb,4924723,mlb,Luke Holman,Luke,Holman,SP,,False,201.0,76.0,23.0,2003-01-06T08:00Z,,Sinking Spring,PA,United States,,Alabama,direct,,,,,CIN,2026-01-31T10:10:31.396577,333,1
4925629_mlb,4925629,mlb,Bryce Cunningham,Bryce,Cunningham,SP,,False,230.0,77.0,23.0,2002-12-20T08:00Z,,Headland,AL,United States,,Vanderbilt,direct,,,,,NYY,2026-01-31T10:10:31.396577,238,1
4925634_mlb,4925634,mlb,Carter Holton,Carter,Holton,P,,False,191.0,71.0,23.0,2002-09-04T07:00Z,,Guyton,GA,United States,,Vanderbilt,direct,,,,,ATL,2026-01-31T10:10:31.396577,238,1
5332623_mlb,5332623,mlb,Sadbiel Delzine,Sadbiel,Delzine,P,,False,198.0,77.0,18.0,2008-01-09T08:00Z,,San Felix,,Venezuela,,,,,,,,BOS,2026-01-31T10:10:31.396577,,1
5332624_mlb,5332624,mlb,Dorian Soto,Dorian,Soto,SS,,False,180.0,74.0,17.0,2008-02-14T08:00Z,,San Cristóbal,,Dominican Republic,,,,,,,,BOS,2026-01-31T10:10:31.396577,,1
5332844_mlb,5332844,mlb,Ramcell Medina,Ramcell,Medina,SS,,False,155.0,73.0,18.0,2007-11-13T08:00Z,,Nagua,,Dominican Republic,,,,,,,,KC,2026-01-31T10:10:31.396577,,1
5333243_mlb,5333243,mlb,Caden Scarborough,Caden,Scarborough,SP,,False,185.0,77.0,20.0,2005-04-01T08:00Z,,Kissimmee,FL,United States,,,,,,,,TEX,2026-01-31T10:10:31.396577,,1
5333233_mlb,5333233,mlb,Izack Tiger,Izack,Tiger,SP,,False,175.0,74.0,24.0,2001-02-08T08:00Z,,Del City,OK,United States,,,,,,,,TEX,2026-01-31T10:10:31.396577,,1
5333234_mlb,5333234,mlb,Payton Martin,Payton,Martin,SP,,False,170.0,72.0,21.0,2004-05-19T07:00Z,,Clemmons,NC,United States,,,,,,,,LAD,2026-01-31T10:10:31.396577,,1
5333235_mlb,5333235,mlb,Kale Fountain,Kale,Fountain,3B,,False,225.0,77.0,20.0,2005-08-14T07:00Z,,Sioux Falls,SD,United States,,,,,,,,SD,2026-01-31T10:10:31.396577,,1
5333236_mlb,5333236,mlb,Kolton Curtis,Kolton,Curtis,SP,,False,170.0,76.0,21.0,2004-05-05T07:00Z,,Naples,FL,United States,,,,,,,,TEX,2026-01-31T10:10:31.396577,,1
5333237_mlb,5333237,mlb,Sheng-En Lin,Sheng-En,Lin,SS,,False,185.0,71.0,20.0,2005-09-01T07:00Z,,Taitung,,Taiwan,,,,,,,,CIN,2026-01-31T10:10:31.396577,,1
5333238_mlb,5333238,mlb,Po-Chun Lin,Po-Chun,Lin,SP,,False,172.0,71.0,19.0,2006-07-21T07:00Z,,Taipei,,Taiwan,,,,,,,,SEA,2026-01-31T10:10:31.396577,,1
5333240_mlb,5333240,mlb,Carlos Gutierrez,Carlos,Gutierrez,RF,,False,174.0,70.0,21.0,2004-08-22T07:00Z,,Cuauhtemoc,,Mexico,,,,,,,,SF,2026-01-31T10:10:31.396577,,1
5333241_mlb,5333241,mlb,Will Hynes,Will,Hynes,SP,,False,180.0,74.0,18.0,2007-07-07T07:00Z,,Mississauga,ON,Canada,,,,,,,,CLE,2026-01-31T10:10:31.396577,,1
5333242_mlb,5333242,mlb,Mathias LaCombe,Mathias,LaCombe,SP,,False,185.0,74.0,23.0,2002-06-12T07:00Z,,Libourne,,France,,,,,,,,CHW,2026-01-31T10:10:31.396577,,1
5333244_mlb,5333244,mlb,Trevor Harrison,Trevor,Harrison,SP,,False,225.0,76.0,20.0,2005-08-08T07:00Z,,Safety Harbor,FL,United States,,,,,,,,TB,2026-01-31T10:10:31.396577,,1
5333231_mlb,5333231,mlb,Josh Trentadue,Josh,Trentadue,SP,,False,185.0,74.0,24.0,2002-01-25T08:00Z,0.0,Richmond,VA,United States,,,,,,,,TEX,2026-01-31T10:10:31.396577,,1
5333245_mlb,5333245,mlb,Nelly Taylor,Nelly,Taylor,CF,,False,180.0,71.0,23.0,2003-01-22T08:00Z,,Clearwater,FL,United States,,,,,,,,BOS,2026-01-31T10:10:31.396577,,1
5333246_mlb,5333246,mlb,Kannon Kemp,Kannon,Kemp,SP,,False,225.0,78.0,21.0,2004-09-03T07:00Z,,Weatherford,TX,United States,,,,,,,,SD,2026-01-31T10:10:31.396577,,1
5333247_mlb,5333247,mlb,Adrian Bohorquez,Adrian,Bohorquez,SP,,False,190.0,73.0,20.0,2005-03-03T08:00Z,,,,,,,,,,,,MIN,2026-01-31T10:10:31.396577,,1
5333248_mlb,5333248,mlb,David Guzman,David,Guzman,RF,,False,160.0,66.0,19.0,2006-02-07T08:00Z,,,,,,,,,,,,TOR,2026-01-31T10:10:31.396577,,1
5333249_mlb,5333249,mlb,Carlos Virahonda,Carlos,Virahonda,C,,False,180.0,71.0,20.0,2005-12-13T08:00Z,,,,,,,,,,,,ARI,2026-01-31T10:10:31.396577,,1
5333250_mlb,5333250,mlb,Daury Vasquez,Daury,Vasquez,SP,,False,170.0,74.0,19.0,2006-04-17T07:00Z,,Santo Domingo,,Dominican Republic,,,,,,,,ARI,2026-01-31T10:10:31.396577,,1
5333251_mlb,5333251,mlb,Jostin Florentino,Jostin,Florentino,SP,,False,175.0,72.0,21.0,2004-12-01T08:00Z,,Azua Province,,Dominican Republic,,,,,,,,CHC,2026-01-31T10:10:31.396577,,1
5333252_mlb,5333252,mlb,Wen-Hui Pan,Wen-Hui,Pan,SP,,False,220.0,75.0,23.0,2002-09-19T07:00Z,,Hualien,,Taiwan,,,,,,,,PHI,2026-01-31T10:10:31.396577,,1
5333253_mlb,5333253,mlb,Jose Urbina,Jose,Urbina,SP,,False,180.0,75.0,20.0,2005-11-02T08:00Z,,,,,,,,,,,,TB,2026-01-31T10:10:31.396577,,1
5333232_mlb,5333232,mlb,Barrett Kent,Barrett,Kent,SP,,False,215.0,76.0,21.0,2004-09-29T07:00Z,,Denison,TX,United States,,,,,,,,LAA,2026-01-31T10:10:31.396577,,1
5333230_mlb,5333230,mlb,Tucker Musgrove,Tucker,Musgrove,SP,,False,175.0,75.0,23.0,2002-02-01T08:00Z,0.0,Chunchula,AL,United States,,,,,,,,SD,2026-01-31T10:10:31.396577,,1
5333197_mlb,5333197,mlb,Dioris De La Rosa,Dioris,De La Rosa,P,,False,200.0,76.0,19.0,2006-10-26T07:00Z,,,,,,,,,,,,LAA,2026-01-31T10:10:31.396577,,1
5333208_mlb,5333208,mlb,Juan Valera,Juan,Valera,SP,,False,205.0,75.0,19.0,2006-05-18T07:00Z,0.0,Sabana Grande de Palenque,,Dominican Republic,,,,,,,,BOS,2026-01-31T10:10:31.396577,,1
5333199_mlb,5333199,mlb,Jordan Sanchez,Jordan,Sanchez,RF,,False,176.0,73.0,20.0,2005-10-09T07:00Z,,,,,,,,,,,,BAL,2026-01-31T10:10:31.396577,,1
5333200_mlb,5333200,mlb,Johnny King,Johnny,King,SP,,False,210.0,75.0,19.0,2006-07-26T07:00Z,,Commerce Township,MI,United States,,,,,,,,TOR,2026-01-31T10:10:31.396577,,1
5333201_mlb,5333201,mlb,Blake Larson,Blake,Larson,P,,False,180.0,74.0,19.0,2006-02-17T08:00Z,,,,,,,,,,,,CHW,2026-01-31T10:10:31.396577,,1
5333202_mlb,5333202,mlb,Tzu-Chen Sha,Tzu-Chen,Sha,SP,,False,165.0,74.0,22.0,2003-10-15T07:00Z,0.0,Taipei,,Chinese Taipei,,,,,,,,ATH,2026-01-31T10:10:31.396577,,1
5333203_mlb,5333203,mlb,Garrett Baumann,Garrett,Baumann,SP,,False,245.0,80.0,21.0,2004-08-15T07:00Z,,Oviedo,FL,United States,,,,,,,,ATL,2026-01-31T10:10:31.396577,,1
5333204_mlb,5333204,mlb,Rayven Antonio,Rayven,Antonio,SP,,False,190.0,73.0,19.0,2006-03-02T08:00Z,0.0,San Andres,,Colombia,,,,,,,,ATL,2026-01-31T10:10:31.396577,,1
5333205_mlb,5333205,mlb,Gary Gill Hill,Gary,Gill Hill,SP,,False,160.0,74.0,21.0,2004-09-20T07:00Z,,New Rochelle,NY,United States,,,,,,,,TB,2026-01-31T10:10:31.396577,,1
5333206_mlb,5333206,mlb,Ixan Henderson,Ixan,Henderson,SP,80,False,200.0,74.0,24.0,2002-01-29T08:00Z,0.0,Fresno,CA,United States,,,,,,,,STL,2026-01-31T10:10:31.396577,,1
5333207_mlb,5333207,mlb,Bishop Letson,Bishop,Letson,SP,,False,170.0,76.0,21.0,2004-09-15T07:00Z,0.0,Louisville,KY,United States,,,,,,,,MIL,2026-01-31T10:10:31.396577,,1
5333209_mlb,5333209,mlb,Tim Piasentin,Tim,Piasentin,3B,,False,200.0,75.0,18.0,2007-03-25T07:00Z,,,,,,,,,,,,TOR,2026-01-31T10:10:31.396577,,1
5333229_mlb,5333229,mlb,Brody McCullough,Brody,McCullough,SP,,False,205.0,76.0,25.0,2000-06-30T07:00Z,,Lexington,NC,United States,,,,,,,,CHC,2026-01-31T10:10:31.396577,,1
5333210_mlb,5333210,mlb,Chen-Wei Lin,Chen-Wei,Lin,SP,,False,188.0,79.0,24.0,2001-11-22T08:00Z,0.0,Tainan,,Taiwan,,,,,,,,STL,2026-01-31T10:10:31.396577,,1
5333211_mlb,5333211,mlb,Devin Saltiban,Devin,Saltiban,CF,,False,180.0,69.0,20.0,2005-02-14T08:00Z,0.0,Hilo,HI,United States,,,,,,,,PHI,2026-01-31T10:10:31.396577,,1
5333212_mlb,5333212,mlb,Ivan Luciano,Ivan,Luciano,C,,False,185.0,70.0,19.0,2006-11-24T08:00Z,0.0,Mayagüez,,Puerto Rico,,,,,,,,ARI,2026-01-31T10:10:31.396577,,1
5333213_mlb,5333213,mlb,Josiah Hartshorn,Josiah,Hartshorn,OF,,False,220.0,74.0,18.0,2007-02-02T08:00Z,,,,,,,,,,,,CHC,2026-01-31T10:10:31.396577,,1
5333215_mlb,5333215,mlb,Grayson Grisnell,Grayson,Grisnell,SP,,False,195.0,73.0,21.0,2004-02-02T08:00Z,,Reno,NV,United States,,,,,,,,DET,2026-01-31T10:10:31.396577,,1
5333216_mlb,5333216,mlb,Gage Stanifer,Gage,Stanifer,SP,,False,208.0,75.0,22.0,2003-11-18T08:00Z,,Indianapolis,IN,United States,,,,,,,,TOR,2026-01-31T10:10:31.396577,,1
5333217_mlb,5333217,mlb,Yunior Marte,Yunior,Marte,SP,,False,210.0,77.0,22.0,2003-08-09T07:00Z,,Azua Province,,Dominican Republic,,,,,,,,SF,2026-01-31T10:10:31.396577,,1
5333218_mlb,5333218,mlb,Davis Polo,Davis,Polo,SP,,False,150.0,73.0,21.0,2004-10-27T07:00Z,,Cali,,Colombia,,,,,,,,ATL,2026-01-31T10:10:31.396577,,1
5333221_mlb,5333221,mlb,Zack Qin,Zack,Qin,RP,,False,198.0,73.0,20.0,2005-07-03T07:00Z,,Nanjing,,China,,,,,,,,SD,2026-01-31T10:10:31.396577,,1
5333254_mlb,5333254,mlb,Miguel Rodriguez,Miguel,Rodriguez,C,,True,160.0,71.0,20.0,2005-12-29T08:00Z,,,,,,,,,,,,BAL,2026-01-31T10:10:31.396577,,1
5333255_mlb,5333255,mlb,Braylin Morel,Braylin,Morel,RF,,False,180.0,74.0,20.0,2006-01-19T08:00Z,,Yamasa,,Dominican Republic,,,,,,,,TEX,2026-01-31T10:10:31.396577,,1
5333256_mlb,5333256,mlb,Keeler Morfe,Keeler,Morfe,SP,,False,161.0,68.0,19.0,2006-06-09T07:00Z,,,,,,,,,,,,BAL,2026-01-31T10:10:31.396577,,1
5333540_mlb,5333540,mlb,John Seidler,John,Seidler,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333520_mlb,5333520,mlb,Bruce Sherman,Bruce,Sherman,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333522_mlb,5333522,mlb,Eric Theisen,Eric,Theisen,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333523_mlb,5333523,mlb,Spencer Allen,Spencer,Allen,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333524_mlb,5333524,mlb,Matt Erickson,Matt,Erickson,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333525_mlb,5333525,mlb,Jeremy Zoll,Jeremy,Zoll,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333526_mlb,5333526,mlb,Tom Pohlad,Tom,Pohlad,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333531_mlb,5333531,mlb,Justin Willard,Justin,Willard,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333532_mlb,5333532,mlb,Gilbert Gomez,Gilbert,Gomez,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333538_mlb,5333538,mlb,John Middleton,John,Middleton,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333541_mlb,5333541,mlb,Zack Minasian,Zack,Minasian,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333257_mlb,5333257,mlb,Cristian Hernandez,Cristian,Hernandez,SP,,False,185.0,73.0,21.0,2005-01-08T08:00Z,,New York,NY,United States,,,,,,,,MIN,2026-01-31T10:10:31.396577,,1
5333542_mlb,5333542,mlb,Justin Hollander,Justin,Hollander,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333544_mlb,5333544,mlb,Carlos Cardoza,Carlos,Cardoza,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333545_mlb,5333545,mlb,Chaim Bloom,Chaim,Bloom,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333546_mlb,5333546,mlb,Erik Neander,Erik,Neander,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333547_mlb,5333547,mlb,Patrick Zalupski,Patrick,Zalupski,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333548_mlb,5333548,mlb,Ross Fenstermaker,Ross,Fenstermaker,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333549_mlb,5333549,mlb,Jordan Tiegs,Jordan,Tiegs,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333550_mlb,5333550,mlb,Mark Lerner,Mark,Lerner,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333551_mlb,5333551,mlb,Ani Kilambi,Ani,Kilambi,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
5333516_mlb,5333516,mlb,Brady Anderson,Brady,Anderson,UN,,True,,,,,,,,,,,,,,,,,2026-01-31T10:10:31.396577,,1
