"birth_country","birth_date","gsis_id","injury_notes","practice_description","search_full_name","oddsjam_id","sportradar_id","injury_body_part","team","kalshi_id","depth_chart_order","news_updated","opta_id","active","birth_city","competitions","fantasy_data_id","high_school","injury_start_date","swish_id","search_first_name","status","rotowire_id","hashtag","pandascore_id","depth_chart_position","weight","stats_id","full_name","practice_participation","birth_state","height","first_name","rotoworld_id","college","yahoo_id","search_rank","fantasy_positions","metadata","last_name","sport","team_changed_at","injury_status","team_abbr","position","player_id","espn_id","age","number","search_last_name","years_exp","dupes"
NA,"1990-01-06",NA,"",NA,"seankilpatrick","","238e8363-aa63-4f01-b47c-5405e78b16e6","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Notre Dame Prep (MA)",NA,NA,"sean","RET",NA,"#seankilpatrick-NBA-FA",NA,"",212,NA,"Sean Kilpatrick",NA,NA,76,"Sean",NA,"Cincinnati",NA,NA,"['PG', 'SG']","{'channel_id': '1153292448676466688'}","Kilpatrick","nba",NA,"",NA,"SG","1524",NA,35,NA,"kilpatrick",4,1
NA,"1985-02-10",NA,"",NA,"paulmillsap","","59f6f688-7000-4cf5-a27f-a1980dd86d93","","",NA,NA,1733253023417,NA,"False",NA,"[]",NA,"Grambling (LA)",NA,237675,"paul","RET",2705,"#paulmillsap-NBA-FA",NA,"",257,NA,"Paul Millsap",NA,NA,79,"Paul",NA,"Louisiana Tech",NA,NA,"['C', 'PF']","{'channel_id': '1153293057559384064'}","Millsap","nba",NA,"",NA,"PF","1250",NA,40,NA,"millsap",16,1
NA,"1999-07-12",NA,"",NA,"izaiahbrockington","F28A41156EA9","852e34ff-2735-4d9a-895c-cb45978ae13a","","",NA,NA,1727797512536,NA,"True",NA,"[]",NA,"Archbishop Ryan (PA)",NA,1076287,"izaiah","FA",5773,"#izaiahbrockington-NBA-FA",NA,"",196,NA,"Izaiah Brockington",NA,NA,76,"Izaiah",NA,"Iowa State",NA,NA,"['PG', 'SG']","{'channel_id': '1113936513361510400'}","Brockington","nba",NA,"",NA,"PG","2519",NA,26,NA,"brockington",2,1
NA,"2000-09-26",NA,"",NA,"baylorscheierman","9ED66C0258B0","b04cd5ce-e82c-47a7-9b2a-c561c1cb7b80","","BOS",NA,2,1753460402752,NA,"True",NA,"[]",20003208,"Aurora (NE)",NA,1177129,"baylor","ACT",6280,"#baylorscheierman-NBA-BOS-55",NA,"SG",205,NA,"Baylor Scheierman",NA,NA,78,"Baylor",NA,"Creighton",NA,405,"['PF', 'SF']","{'channel_id': '1113936514925985792'}","Scheierman","nba",NA,"",NA,"PF","2721",4593841,25,55,"scheierman",1,1
NA,"2003-03-14",NA,"",NA,"jaziangortman","F5E7584A0A2C","f84e8c8e-4aeb-463d-b804-0cbbd74300e6","","OKC",NA,NA,1758907222025,NA,"True",NA,"[]",20003125,"Keenan (SC)",NA,1486755,"jazian","ACT",5975,"#jaziangortman-NBA-OKC-14",NA,"",184,NA,"Jazian Gortman",NA,NA,74,"Jazian",NA,"",NA,594,"['PG', 'SG']","{'channel_id': '1145529603087933440'}","Gortman","nba",NA,"",NA,"PG","2676",4708972,22,14,"gortman",1,1
NA,"1991-09-19",NA,"",NA,"cjmccollum","F6E63D643B0D","bc70a55a-cee0-478f-9a13-cf51c4a4187c","","WAS",NA,1,1755717613777,NA,"True",NA,"[]",20000620,"Glen Oak (OH)",NA,522878,"cj","ACT",3437,"#cjmccollum-NBA-WAS-3",NA,"SG",190,NA,"CJ McCollum",NA,NA,75,"CJ",NA,"Lehigh",NA,75,"['PG', 'SG']","{'channel_id': '1113936513588002816'}","McCollum","nba",NA,"",NA,"SG","1450",2490149,34,3,"mccollum",12,1
NA,"1997-03-11",NA,"",NA,"rayspalding","","89797d2a-8257-4b70-bc98-3bb0cec9dac0","","",NA,NA,1613521244068,NA,"True",NA,"[]",NA,"Trinity High School (KY)",NA,NA,"ray","FA",4432,"#rayspalding-NBA-FA",NA,"",215,NA,"Ray Spalding",NA,NA,82,"Ray",NA,"Louisville",NA,NA,"['PF', 'SF']","{'channel_id': '1153292741359194112'}","Spalding","nba",NA,"",NA,"PF","1966",NA,28,NA,"spalding",1,1
NA,"1995-09-21",NA,"",NA,"brunocaboclo","","664f0884-717b-4f4a-a1a6-79f08acb41bd","","",NA,NA,1722981009152,NA,"True",NA,"[]",NA,"Score Academy (NC)",NA,NA,"bruno","FA",3673,"#brunocaboclo-NBA-FA",NA,"",218,NA,"Bruno Caboclo",NA,NA,81,"Bruno",NA,"",NA,NA,"['PF', 'SF']","{'channel_id': '1153292942090194944'}","Caboclo","nba",NA,"",NA,"SF","1550",NA,30,NA,"caboclo",7,1
NA,"1996-02-01",NA,"",NA,"marcusderrickson","","c0b8144d-8e64-4146-a02a-670576ecba6d","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Brewster Academy (NH)",NA,NA,"marcus","FA",NA,"#marcusderrickson-NBA-FA",NA,"",249,NA,"Marcus Derrickson",NA,NA,79,"Marcus",NA,"Georgetown",NA,NA,"['PF', 'SF']","{'channel_id': '1153292649113866240'}","Derrickson","nba",NA,"",NA,"PF","1897",NA,29,NA,"derrickson",1,1
NA,"1991-04-19",NA,"Surgery",NA,"kellyolynyk","C6ACD7DB6616","8e288d6e-50b8-404b-812b-823ae5bab61f","Heel","SAS",NA,3,1758432032580,NA,"True",NA,"[]",20000564,"South Kamloops (CAN)",NA,514882,"kelly","ACT",3443,"#kellyolynyk-NBA-SAS-8",NA,"C",240,NA,"Kelly Olynyk",NA,NA,83,"Kelly",NA,"Gonzaga",NA,189,"['C', 'PF']","{'channel_id': '1113936518625361920'}","Olynyk","nba",NA,"DTD",NA,"PF","1282",2489663,34,8,"olynyk",12,1
NA,"2001-05-21",NA,"",NA,"myrongardner","","9cfaa435-cd0c-4616-924f-feb9c3df1c12","","MIA",NA,6,1753457702519,NA,"True",NA,"[]",20003382,"Detroit Loyola (MI)",NA,NA,"myron","TWO-WAY",6067,"#myrongardner-NBA-MIA-15",NA,"SF",220,NA,"Myron Gardner",NA,NA,78,"Myron",NA,"Little Rock",NA,NA,"['PF', 'SF']","{'channel_id': '1254502505916661760'}","Gardner","nba",NA,"",NA,"SF","4813",4431772,24,15,"gardner",0,1
NA,"1994-12-16",NA,"",NA,"nigelhayesdavis","","5d756e84-5a91-4760-afeb-beec87692a75","","PHX",NA,3,1758039645510,NA,"True",NA,"[]",20001888,"Whitmer (OH)",NA,NA,"nigel","ACT",4149,"#nigelhayesdavis-NBA-PHX-21",NA,"SF",254,NA,"Nigel Hayes-Davis",NA,NA,79,"Nigel",NA,"Wisconsin",NA,NA,"['PF', 'SF']","{'channel_id': '1153292582223106048'}","Hayes-Davis","nba",NA,"",NA,"SF","1800",NA,30,21,"hayesdavis",1,1
NA,"2000-07-11",NA,"",NA,"isaacjones","B4B8A8B2D4D2","ff6f99de-5cd8-4bf1-a5d2-6bebcf4350ee","","SAC",NA,2,1753072804748,NA,"True",NA,"[]",20003267,"Orting (WA)",NA,1403624,"isaac","ACT",6304,"#isaacjones-NBA-SAC-3",NA,"PF",245,NA,"Isaac Jones",NA,NA,81,"Isaac",NA,"Washington State",NA,523,"['C', 'PF']","{'channel_id': '1113936536686034944'}","Jones","nba",NA,"",NA,"C","2780",5107818,25,3,"jones",1,1
NA,"2001-12-19",NA,"",NA,"matthewmurrell","","734e268b-66ce-4c3a-943c-da27d64c109b","","UTA",NA,NA,NA,NA,"True",NA,"[]",20003553,"IMG Academy (FL)",NA,NA,"matthew","ACT",NA,"#matthewmurrell-NBA-UTA-15",NA,"",205,NA,"Matthew Murrell",NA,NA,76,"Matthew",NA,"Ole Miss",NA,NA,"['PG', 'SG']","{'channel_id': '1278994078674980864'}","Murrell","nba",NA,"",NA,"PG","4833",4702442,23,15,"murrell",0,1
NA,"1999-03-20",NA,"",NA,"jamalcain","DEFA12CF1D2F","a3c4745f-461b-47d4-87db-887ac81fe5e7","","ORL",NA,7,1753560656687,NA,"True",NA,"[]",20003008,"Cornerstone Health and Technology (MI)",NA,1060409,"jamal","TWO-WAY",5796,"#jamalcain-NBA-ORL-8",NA,"PF",191,NA,"Jamal Cain",NA,NA,78,"Jamal",NA,"Marquette",NA,371,"['SF', 'SG']","{'channel_id': '1117874855522336768'}","Cain","nba",NA,"",NA,"SG","2537",4278572,26,8,"cain",3,1
NA,"2002-11-20",NA,"",NA,"antonioreeves","1BB3BD2E862E","dcea56e2-1ba1-49ab-b0d0-764fa98bc6b5","","CHA",NA,6,1753330232399,NA,"True",NA,"[]",20003248,"Shadow Mountain (AZ)",NA,1193678,"antonio","TWO-WAY",6028,"#antonioreeves-NBA-CHA-12",NA,"PG",205,NA,"Antonio Reeves",NA,NA,77,"Antonio",NA,"Kentucky",NA,484,"['PG', 'SF', 'SG']","{'channel_id': '1113936513692860416'}","Reeves","nba",NA,"",NA,"SG","2758",4592686,22,12,"reeves",1,1
NA,"1997-12-20",NA,"",NA,"deaaronfox","CDE39E7AD66F","cfc1e41b-74ab-45ee-8132-aaf9ca7f8163","Hamstring","SAS",NA,1,1759169145674,NA,"True",NA,"[]",20001824,"Cypress Lakes (TX)",NA,957489,"deaaron","ACT",4116,"#deaaronfox-NBA-SAS-4",NA,"PG",185,NA,"De'Aaron Fox",NA,NA,75,"De'Aaron",NA,"Kentucky",NA,28,"['PG']","{'channel_id': '1113936536572788736'}","Fox","nba",NA,"Out",NA,"PG","1872",4066259,27,4,"fox",8,1
NA,"1994-05-06",NA,"",NA,"samdekker","","763a755f-17b4-4f76-a36f-21f9fb6a6d44","","",NA,NA,1636211759805,NA,"True",NA,"[]",NA,"Sheboygan Lutheran (WI)",NA,691518,"sam","FA",3734,"#samdekker-NBA-FA",NA,"",230,NA,"Sam Dekker",NA,NA,81,"Sam",NA,"Wisconsin",NA,NA,"['PF', 'SF']","{'channel_id': '1153292477373894656'}","Dekker","nba",NA,"",NA,"PF","1623",NA,31,NA,"dekker",5,1
NA,"2001-04-26",NA,"",NA,"tristennewton","49D41523AD7E","892e2e4d-b10c-47b1-8c40-25ac3c9f7166","","MIN",NA,5,1752968457639,NA,"True",NA,"[]",20003250,"Burges (TX)",NA,1174846,"tristen","TWO-WAY",6022,"#tristennewton-NBA-MIN-13",NA,"PG",190,NA,"Tristen Newton",NA,NA,77,"Tristen",NA,"UConn",NA,NA,"['PG']","{'channel_id': '1113936491806982144'}","Newton","nba",NA,"",NA,"PG","2745",4592965,24,13,"newton",1,1
NA,"1995-10-28",NA,"",NA,"jaeseantate","2682FAAD43EF","1c7e3ee9-c6cd-4e1d-9efe-81fb1b2d4b69","","HOU",NA,3,1756920057176,NA,"True",NA,"[]",20002213,"Pickerington Central (OH)",NA,844040,"jaesean","ACT",4599,"#jaeseantate-NBA-HOU-8",NA,"SF",230,NA,"Jae'Sean Tate",NA,NA,76,"Jae'Sean",NA,"Ohio State",NA,NA,"['PF', 'SF']","{'channel_id': '1113936508521283584'}","Tate","nba",NA,"",NA,"PF","2193",3136777,29,8,"tate",5,1
NA,"1992-12-24",NA,"",NA,"pjhairston","","2733be7a-cfc6-4787-8405-371db5af0399","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Hargrave Military Academy (VA)",NA,NA,"pj","RET",NA,"#pjhairston-NBA-FA",NA,"",230,NA,"P.J. Hairston",NA,NA,78,"P.J.",NA,"North Carolina",NA,NA,"['PG', 'SF', 'SG']","{'channel_id': '1153292684945805312'}","Hairston","nba",NA,"",NA,"SG","1517",NA,32,NA,"hairston",2,1
NA,"1985-02-07",NA,"",NA,"bernardjames","","754c99af-d464-4c62-b9f1-e268627b1c46","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Windsor Forest (GA)",NA,NA,"bernard","RET",NA,"#bernardjames-NBA-FA",NA,"",240,NA,"Bernard James",NA,NA,82,"Bernard",NA,"Florida State",NA,NA,"['C']","{'channel_id': '1153293109350649856'}","James","nba",NA,"",NA,"C","1396",NA,40,NA,"james",3,1
NA,"1999-01-02",NA,"",NA,"georgioskalaitzakis","","77342fb7-2d81-4492-a20b-cbbffd0c5267","","",NA,NA,1654806017566,NA,"True",NA,"[]",NA,"",NA,1323544,"georgios","FA",5263,"#georgioskalaitzakis-NBA-FA",NA,"",192,NA,"Georgios Kalaitzakis",NA,NA,80,"Georgios",NA,"",NA,526,"['PF', 'SF']","{'channel_id': '1153292555320840192'}","Kalaitzakis","nba",NA,"",NA,"SF","2311",NA,26,NA,"kalaitzakis",2,1
NA,"1980-09-15",NA,"",NA,"mikedunleavy","","4ec1bff7-ec1b-488b-8a24-aed83e62b4ce","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Jesuit (OR)",NA,NA,"mike","RET",NA,"#mikedunleavy-NBA-FA",NA,"",230,NA,"Mike Dunleavy",NA,NA,81,"Mike",NA,"Duke",NA,NA,"['PG', 'SF', 'SG']","{'channel_id': '1153292400718794752'}","Dunleavy","nba",NA,"",NA,"SG","1007",NA,45,NA,"dunleavy",15,1
NA,"1993-09-26",NA,"",NA,"michaelkiddgilchrist","","ea8a18e4-1341-48f1-b75d-5bbac8d789d4","","",NA,NA,1608427833378,NA,"True",NA,"[]",NA,"Saint Patrick (NJ)",NA,NA,"michael","FA",3302,"#michaelkiddgilchrist-NBA-FA",NA,"",230,NA,"Michael Kidd-Gilchrist",NA,NA,78,"Michael",NA,"Kentucky",NA,NA,"['PF', 'SF']","{'channel_id': '1153292029300592640'}","Kidd-Gilchrist","nba",NA,"",NA,"SF","1163",NA,32,NA,"kiddgilchrist",8,1
NA,"2001-02-03",NA,"",NA,"tremann","109474AA9844","5b681679-4d8c-4964-bbba-5ed058257745","","CHA",NA,2,1759198243683,NA,"True",NA,"[]",20002676,"The Villages (FL)",NA,1175356,"tre","ACT",5331,"#tremann-NBA-CHA-23",NA,"PG",178,NA,"Tre Mann",NA,NA,75,"Tre",NA,"Florida",NA,307,"['PG', 'SG']","{'channel_id': '1113936499654524928'}","Mann","nba",NA,"",NA,"PG","2297",4432819,24,23,"mann",4,1
NA,"1989-01-09",NA,"",NA,"michaelbeasley","","ae9050a8-f83f-4a66-9741-308c47730103","","",NA,NA,1643069714761,NA,"True",NA,"[]",NA,"Notre Dame Prep (MA)",NA,NA,"michael","FA",2935,"#michaelbeasley-NBA-FA",NA,"",235,NA,"Michael Beasley",NA,NA,81,"Michael",NA,"Kansas State",NA,NA,"['PF', 'SF']","{'channel_id': '1153292859407880192'}","Beasley","nba",NA,"",NA,"SF","1370",NA,36,NA,"beasley",11,1
NA,"1998-07-22",NA,"",NA,"anthonyduruji","","bbfffb60-71b7-4288-8419-dfd5639bc016","Undisclosed","",NA,NA,1665775536802,NA,"True",NA,"[]",NA,"St. Andrew's Episcopal (MD)",NA,1062521,"anthony","FA",5806,"#anthonyduruji-NBA-FA",NA,"",209,NA,"Anthony Duruji",NA,NA,79,"Anthony",NA,"Florida",NA,NA,"['PF', 'SF']","{'channel_id': '1153292272322760704'}","Duruji","nba",NA,"DTD",NA,"PF","2518",NA,27,NA,"duruji",1,1
NA,"1984-05-31",NA,"",NA,"naterobinson","","47f88b06-686d-47c2-89bd-58e9406be8da","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Rainier Beach (WA)",NA,NA,"nate","RET",NA,"#naterobinson-NBA-FA",NA,"",180,NA,"Nate Robinson",NA,NA,69,"Nate",NA,"Washington",NA,NA,"['PG', 'SG']","{'channel_id': '1153292686426394624'}","Robinson","nba",NA,"",NA,"PG","1469",NA,41,NA,"robinson",11,1
NA,"2004-12-17",NA,"",NA,"ggjackson","728C08D801C4","28549c0f-c6e6-4757-a515-dbc2e1b78007","","MEM",NA,3,1756509626109,NA,"True",NA,"[]",20003064,"Ridgeview (SC)",NA,1405584,"gg","ACT",5946,"#ggjackson-NBA-MEM-45",NA,"PF",210,NA,"GG Jackson",NA,NA,81,"GG",NA,"South Carolina",NA,278,"['PF', 'SF']","{'channel_id': '1113936504587026432'}","Jackson","nba",NA,"",NA,"SF","2603",5105550,20,45,"jackson",2,1
NA,"1994-03-17",NA,"Sprain",NA,"terryrozier","369A7DB9741A","d1ee8ac8-f550-4269-ab4f-604b7bba441a","Hamstring","MIA",NA,2,1759335657312,NA,"True",NA,"[]",20001413,"Hargrave Military Academy (VA)",NA,786293,"terry","ACT",3736,"#terryrozier-NBA-MIA-2",NA,"SG",190,NA,"Terry Rozier",NA,NA,73,"Terry",NA,"Louisville",NA,197,"['PG']","{'channel_id': '1113936525449494528'}","Rozier","nba",NA,"DTD",NA,"PG","1632",3074752,31,2,"rozier",10,1
NA,"1986-03-16",NA,"",NA,"toneydouglas","","6198401e-043a-4f61-846e-cfeb963caddc","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Jonesboro (GA)",NA,NA,"toney","FA",NA,"#toneydouglas-NBA-FA",NA,"",185,NA,"Toney Douglas",NA,NA,74,"Toney",NA,"Florida State",NA,NA,"['PG', 'SG']","{'channel_id': '1153292632873521152'}","Douglas","nba",NA,"",NA,"PG","1084",NA,39,NA,"douglas",8,1
NA,"1997-02-02",NA,"",NA,"charliebrown","CC875FBA5205","c64b2514-98dc-4cd9-a920-5b36abb7c252","","",NA,NA,1758740408830,NA,"True",NA,"[]",20002455,"St. Thomas More (CT)",NA,950955,"charlie","FA",4829,"#charliebrown-NBA-FA",NA,"",199,NA,"Charlie Brown",NA,NA,78,"Charlie",NA,"Saint Joseph's",NA,NA,"['SF']","{'channel_id': '1147213189629370368'}","Brown","nba",NA,"",NA,"SF","2052",NA,28,NA,"brown",3,1
NA,"1999-06-03",NA,"",NA,"javontesmart","591B9E425C4F","333806d9-a0e2-40dc-8f06-d644ae87d2f2","","",NA,NA,1728779459026,NA,"True",NA,"[]",NA,"Scotlandville Magnet (LA)",NA,1137201,"javonte","FA",5361,"#javontesmart-NBA-FA",NA,"",205,NA,"Javonte Smart",NA,NA,76,"Javonte",NA,"LSU",NA,552,"['PG', 'SG']","{'channel_id': '1142668257895944192'}","Smart","nba",NA,"",NA,"PG","2359",NA,26,NA,"smart",1,1
NA,"1994-03-07",NA,"",NA,"jakelayman","","ce08115e-5e01-4fdc-991d-5d0f4db3eb9f","","",NA,NA,1665852942375,NA,"True",NA,"[]",NA,"King Philip Regional (MA)",NA,698664,"jake","FA",3913,"#jakelayman-NBA-FA",NA,"",209,NA,"Jake Layman",NA,NA,80,"Jake",NA,"Maryland",NA,NA,"['PF', 'SF']","{'channel_id': '1153293068338745344'}","Layman","nba",NA,"",NA,"SF","1743",NA,31,NA,"layman",6,1
NA,"1992-07-04",NA,"",NA,"cotyclarke","","47126155-bd1f-406f-bda3-347de8be898c","","",NA,NA,1588006868892,NA,"True",NA,"[]",NA,"Pinson Valley (AL)",NA,NA,"coty","FA",3803,"#cotyclarke-NBA-FA",NA,"",232,NA,"Coty Clarke",NA,NA,79,"Coty",NA,"Arkansas",NA,NA,"['PF', 'SF']","{'channel_id': '1153293210194300928'}","Clarke","nba",NA,"",NA,"PF","1630",NA,33,NA,"clarke",1,1
NA,"1988-08-20",NA,"",NA,"jerrydbayless","","f444ee53-e3b3-4899-923e-a27369ce7e59","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Saint Mary's (AZ)",NA,NA,"jerryd","FA",NA,"#jerrydbayless-NBA-FA",NA,"",200,NA,"Jerryd Bayless",NA,NA,75,"Jerryd",NA,"Arizona",NA,NA,"['PG', 'SG']","{'channel_id': '1153292799286726656'}","Bayless","nba",NA,"",NA,"PG","1209",NA,37,NA,"bayless",11,1
NA,"2001-09-25",NA,"",NA,"cadecunningham","72F133EEC33F","57d55cd4-6ab8-4255-a248-bef800c0cbab","","DET",NA,1,1753374035169,NA,"True",NA,"[]",20002667,"Montverde Academy (FL)",NA,1232182,"cade","ACT",5336,"#cadecunningham-NBA-DET-2",NA,"PG",220,NA,"Cade Cunningham",NA,NA,78,"Cade",NA,"Oklahoma State",NA,6,"['PG', 'SG']","{'channel_id': '1113936497972609024'}","Cunningham","nba",NA,"",NA,"PG","2267",4432166,24,2,"cunningham",4,1
NA,"1992-07-07",NA,"",NA,"cristianofelicio","","3f64e9a6-6e1e-499b-aec8-764c99f634b2","","",NA,NA,1628538331013,NA,"True",NA,"[]",NA,"CCSE Prep Academy (CA)",NA,NA,"cristiano","FA",3651,"#cristianofelicio-NBA-FA",NA,"",270,NA,"Cristiano Felício",NA,NA,83,"Cristiano",NA,"",NA,NA,"['C', 'PF']","{'channel_id': '1153292013173493760'}","Felício","nba",NA,"",NA,"C","1588",NA,33,NA,"felicio",5,1
NA,"1996-11-01",NA,"",NA,"devontepatterson","","9be79ca4-8709-4335-bbe1-6de92bfa187c","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Bridgeport (TX)",NA,NA,"devonte","FA",NA,"#devontepatterson-NBA-FA",NA,"",205,NA,"Devonte Patterson",NA,NA,79,"Devonte",NA,"Prairie View A&M",NA,NA,"['PF', 'SF']","{'channel_id': '1153292611864252416'}","Patterson","nba",NA,"",NA,"SF","2225",NA,28,NA,"patterson",1,1
NA,"2002-01-06",NA,"",NA,"cjhuntley","","215f475c-bee5-418c-ba2d-ebb9580e4b3c","","PHX",NA,8,NA,NA,"True",NA,"[]",20003508,"Davidson Day (NC)",NA,NA,"cj","TWO-WAY",6672,"#cjhuntley-NBA-PHX-22",NA,"PF",221,NA,"CJ Huntley",NA,NA,83,"CJ",NA,"Appalachian State",NA,422,"['PF', 'SF']","{'channel_id': '1246718727521574912'}","Huntley","nba",NA,"",NA,"PF","4809",4702602,23,22,"huntley",0,1
NA,"1995-02-22",NA,"",NA,"devontegraham","AACF1CBA1094","604571ce-5be8-4938-b8fb-945ff8d15f8d","","",NA,NA,1729238740800,NA,"True",NA,"[]",NA,"Brewster Academy (NH)",NA,843228,"devonte","FA",4464,"#devontegraham-NBA-FA",NA,"",195,NA,"Devonte' Graham",NA,NA,73,"Devonte'",NA,"Kansas",NA,378,"['PG']","{'channel_id': '1113936516272357376'}","Graham","nba",NA,"",NA,"PG","1910",NA,30,NA,"graham",6,1
NA,"1998-02-10",NA,"",NA,"tylerbey","","9b3ac681-4960-4898-a8bf-456639a372f9","","",NA,NA,1634232910119,NA,"True",NA,"[]",NA,"Middlebrooks Academy (CA)",NA,1061518,"tyler","FA",5186,"#tylerbey-NBA-FA",NA,"",215,NA,"Tyler Bey",NA,NA,79,"Tyler",NA,"Colorado",NA,NA,"['PF', 'SF']","{'channel_id': '1153292746476244992'}","Bey","nba",NA,"",NA,"SF","2127",NA,27,NA,"bey",1,1
NA,"2001-04-02",NA,"",NA,"maxabmas","9678FE27E1FF0BD2","655b36d9-1816-4707-ac67-ef56dba4663f","","",NA,NA,1728409811793,NA,"True",NA,"[]",NA,"Jesuit College Preparatory School of Dallas (TX)",NA,1193984,"max","FA",6341,"#maxabmas-NBA-FA",NA,"",162,NA,"Max Abmas",NA,NA,71,"Max",NA,"Texas",NA,NA,"['PG', 'SG']","{'channel_id': '1145446528597377024'}","Abmas","nba",NA,"",NA,"PG","2851",NA,24,NA,"abmas",0,1
NA,"1997-09-11",NA,"",NA,"kellangrady","","167bcbb7-7afb-4b66-95de-dc0b5c62a9bd","","",NA,NA,1665543013519,NA,"True",NA,"[]",NA,"Northfield Mount Hermon (MA)",NA,1061761,"kellan","FA",5660,"#kellangrady-NBA-FA",NA,"",205,NA,"Kellan Grady",NA,NA,77,"Kellan",NA,"Kentucky",NA,942,"['PG', 'SG']","{'channel_id': '1153292421904224256'}","Grady","nba",NA,"",NA,"PG","2498",NA,28,NA,"grady",1,1
NA,"1999-09-21",NA,"",NA,"andrewfunk","9462746E3AA7","1d2b0dcb-23f3-4263-8842-30b8acb556ce","","",NA,NA,1729119931226,NA,"True",NA,"[]",NA,"Archbishop Wood (PA)",NA,1137160,"andrew","FA",6127,"#andrewfunk-NBA-FA",NA,"",200,NA,"Andrew Funk",NA,NA,77,"Andrew",NA,"Penn State",NA,NA,"['PG', 'SG']","{'channel_id': '1113936484995432448'}","Funk","nba",NA,"",NA,"SG","2661",NA,26,NA,"funk",1,1
NA,"1991-02-17",NA,"",NA,"philpressey","","e5b54fa6-88e0-4702-9677-282f204a43e1","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Episcopal School of Dallas (TX)",NA,NA,"phil","FA",NA,"#philpressey-NBA-FA",NA,"",175,NA,"Phil Pressey",NA,NA,71,"Phil",NA,"Missouri",NA,NA,"['PG', 'SG']","{'channel_id': '1153292570319671296'}","Pressey","nba",NA,"",NA,"PG","1293",NA,34,NA,"pressey",3,1
NA,"1988-08-15",NA,"",NA,"bobanmarjanovic","893AF2ED7654","24c17409-ac10-4859-be6c-59d6cc6b5810","","",NA,NA,1735488006428,NA,"True",NA,"[]",NA,"",NA,553331,"boban","FA",3787,"#bobanmarjanovic-NBA-FA",NA,"",290,NA,"Boban Marjanović",NA,NA,88,"Boban",NA,"",NA,NA,"['C']","{'channel_id': '1120547530770231296'}","Marjanović","nba",NA,"",NA,"C","1634",NA,37,NA,"marjanovic",9,1
NA,"2002-03-21",NA,"",NA,"augustasmarciulionis","","084af66a-df88-4c27-a0b2-f75d4cd91340","Foot","LAL",NA,NA,NA,NA,"True",NA,"[]",20003540,"BC Perlas (LTU)",NA,NA,"augustas","ACT",6675,"#augustasmarciulionis-NBA-LAL-31",NA,"",200,NA,"Augustas Marciulionis",NA,NA,76,"Augustas",NA,"Saint Mary's",NA,NA,"['PG', 'SG']","{'channel_id': '1254948157117186048'}","Marciulionis","nba",NA,"DTD",NA,"PG","4814",4897197,23,31,"marciulionis",0,1
NA,"1999-06-02",NA,"",NA,"alexoconnell","657558AABFF97428","58b59093-a407-48bc-ba49-6ce5f07717b0","","",NA,NA,1728485128300,NA,"True",NA,"[]",NA,"Milton (GA)",NA,1060911,"alex","FA",5665,"#alexoconnell-NBA-FA",NA,"",185,NA,"Alex O'Connell",NA,NA,78,"Alex",NA,"Creighton",NA,603,"['PG', 'SG']","{'channel_id': '1147583190546804736'}","O'Connell","nba",NA,"",NA,"PG","2550",NA,26,NA,"oconnell",1,1
NA,"1984-03-24",NA,"",NA,"chrisbosh","","f5163a3f-f880-4c2c-ac9b-00db844246b2","","",NA,NA,NA,NA,"False",NA,"[]",NA,"Lincoln (TX)",NA,NA,"chris","RET",NA,"#chrisbosh-NBA-FA",NA,"",235,NA,"Chris Bosh",NA,NA,83,"Chris",NA,"Georgia Tech",NA,NA,"['PF', 'SF']","{'channel_id': '1153292849362522112'}","Bosh","nba",NA,"",NA,"PF","1375",NA,41,NA,"bosh",13,1
NA,"1994-09-04",NA,"",NA,"jacobwiley","","05845066-bdd3-4732-82c0-e64b1363c4b2","","",NA,NA,NA,NA,"True",NA,"[]",NA,"Newport",NA,NA,"jacob","FA",NA,"#jacobwiley-NBA-FA",NA,"",223,NA,"Jacob Wiley",NA,NA,80,"Jacob",NA,"Eastern Washington",NA,NA,"['PF', 'SF']","{'channel_id': '1153293193807155200'}","Wiley","nba",NA,"",NA,"PF","1784",NA,31,NA,"wiley",1,1
NA,"1999-11-28",NA,"",NA,"treyjemison","29D75D3F0BA6","da899e36-f338-495b-b6f0-121295baf354","","NYK",NA,4,1758054918597,NA,"True",NA,"[]",20003172,"Hoover (AL)",NA,1132023,"trey","TWO-WAY",6151,"#treyjemison-NBA-NYK-50",NA,"C",270,NA,"Trey Jemison",NA,NA,83,"Trey",NA,"UAB",NA,NA,"['C']","{'channel_id': '1113936506168279040'}","Jemison","nba",NA,"",NA,"C","2681",NA,25,50,"jemison",2,1
