player_id,opta_id,fantasy_data_id,news_updated,years_exp,espn_id,birth_state,birth_date,fantasy_positions,depth_chart_order,kalshi_id,active,sportradar_id,team_abbr,player_id,stats_id,high_school,height,gsis_id,competitions,search_full_name,status,injury_start_date,search_first_name,practice_participation,sport,college,yahoo_id,oddsjam_id,birth_city,injury_status,last_name,age,metadata,swish_id,number,practice_description,pandascore_id,search_rank,full_name,rotoworld_id,weight,birth_country,team,depth_chart_position,injury_body_part,hashtag,position,first_name,team_changed_at,search_last_name,injury_notes,rotowire_id
2496,,,,,,,,,,,True,01711dad-c00a-4b15-b9e1-a5b574833fcb,,2496,,Trenton (NJ),75,,[],narcisocrook,A,,narciso,,mlb,Rowan College of South Jersey (NJ),,,Nagua,,Crook,,"{'bat_hand': 'R', 'full_name': 'Narciso Crook', 'pro_debut': '2022-06-30', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'R', 'updated': '2022-10-20T01:44:14+00:00'}",643271.0,24.0,,,,Narciso Crook,,220,DOM,CHC,,,#narcisocrook-MLB-CHC-24,RF,Narciso,,crook,,
1660,,,1758565835180.0,2.0,,,1999-10-13,,,,True,bdaa06dd-677d-4b2c-8d43-d135e0b9c4cc,,1660,,,76,,[],carlosvargas,A,,carlos,,mlb,,,5D4A96027958,Moca,,Vargas,,"{'bat_hand': 'R', 'channel_id': '1157161256755429376', 'full_name': 'Carlos Vargas', 'pro_debut': '2023-03-30', 'rookie_year': '2023', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-08-21T18:43:48+00:00'}",672841.0,54.0,,,,Carlos Vargas,,210,DOM,SEA,,,#carlosvargas-MLB-SEA-54,RP,Carlos,,vargas,,15723.0
3040,,,1758992123539.0,0.0,,,2001-09-10,,,,True,e3a8eecb-cc0e-442f-b17e-66b0a852bb65,,3040,,,73,,[],agustinramirez,A,,agustin,,mlb,,,400B53942C3B,Santo Domingo,,Ramírez,,"{'bat_hand': 'R', 'channel_id': '1157161095593492480', 'full_name': 'Agustín Ramírez', 'pro_debut': '2025-04-21', 'rookie_year': '2025', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-07-29T20:39:28+00:00'}",682663.0,50.0,,,,Agustín Ramírez,,210,DOM,MIA,,,#agustinramirez-MLB-MIA-50,C,Agustín,,ramirez,,16288.0
1279,,,1754059835389.0,7.0,,FL,1991-01-31,,,,True,5e1b097b-6e8d-49d4-b708-a90d6f5512cc,,1279,,Nova (FL),76,,[],tylerkinley,A,,tyler,,mlb,Barry,,8C7C1190F81B,Plantation,,Kinley,,"{'bat_hand': 'R', 'channel_id': '1157161233917444096', 'full_name': 'Tyler Kinley', 'pro_debut': '2018-04-07', 'rookie_year': '2018', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-07-31T18:10:25+00:00'}",641755.0,45.0,,,,Tyler Kinley,,220,USA,ATL,,,#tylerkinley-MLB-ATL-45,RP,Tyler,,kinley,,15284.0
1991,,,1758465330182.0,14.0,,TN,1988-11-22,,,,True,b2e4ccc4-0f7c-4ad6-a0bf-3186a6b57f8d,,1991,,Collierville (TN),77,,[],drewpomeranz,A,,drew,,mlb,Ole Miss,,DFD704653F52,Memphis,,Pomeranz,,"{'bat_hand': 'R', 'channel_id': '1220865904498184192', 'full_name': 'Drew Pomeranz', 'pro_debut': '2011-09-11', 'rookie_year': '2011', 'status': 'A', 'throw_hand': 'L', 'updated': '2025-06-25T16:15:33+00:00'}",519141.0,45.0,,,,Drew Pomeranz,,246,USA,CHC,,,#drewpomeranz-MLB-CHC-45,RP,Drew,,pomeranz,,11436.0
3488,,,1757223624855.0,0.0,,GA,2001-01-26,,,,True,318e511e-40ba-4b82-9785-be28e03f3a87,,3488,,Valdosta (GA),70,,[],colbythomas,A,,colby,,mlb,Mercer,,,Valdosta,,Thomas,,"{'bat_hand': 'R', 'channel_id': '1245478189887660032', 'full_name': 'Colby Thomas', 'pro_debut': '2025-06-30', 'rookie_year': '2025', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-07-29T19:59:49+00:00'}",,32.0,,,,Colby Thomas,,190,USA,ATH,,,#colbythomas-MLB-ATH-32,CF,Colby,,thomas,,18007.0
1412,,,1720029352586.0,10.0,,,1988-12-23,,,,False,abc2fda8-0519-407d-95b4-443010f8c6d4,,1412,,Eugenio Maria De Hostos (PRI),71,,[],robertoperez,D60,,roberto,,mlb,Florida Gateway College (FL),,01EC7C8235A8,Mayaguez,,Pérez,,"{'bat_hand': 'R', 'full_name': 'Roberto Pérez', 'pro_debut': '2014-07-10', 'rookie_year': '2014', 'status': 'D60', 'throw_hand': 'R', 'updated': '2023-04-08T16:48:16+00:00'}",547379.0,1.0,,,,Roberto Pérez,,220,PRI,SF,,,#robertoperez-MLB-SF-1,C,Roberto,,perez,,13574.0
1387,,,1709912448641.0,11.0,,CT,1987-12-05,,,,False,d5b0fb7b-93d4-4c45-820f-069f622855c8,,1387,,RHAM (CT),73,,[],ajpollock,D10,,aj,,mlb,Notre Dame,,DFE1C6368B25,Hebron,,Pollock,,"{'bat_hand': 'R', 'full_name': 'AJ Pollock', 'pro_debut': '2012-04-18', 'rookie_year': '2012', 'status': 'D10', 'throw_hand': 'R', 'updated': '2023-08-09T22:34:15+00:00'}",572041.0,16.0,,,,AJ Pollock,,210,USA,SF,,,#ajpollock-MLB-SF-16,DH,AJ,,pollock,,10968.0
1172,,,,2.0,,IL,,,,,False,93f96bc6-60c5-466e-b4c3-04fd63d93f28,,1172,,Lambert (GA),75,,[],sethbeer,MIN,,seth,,mlb,Clemson,,,Maryville,,Beer,,"{'bat_hand': 'L', 'full_name': 'Seth Beer', 'pro_debut': '2021-09-10', 'rookie_year': '2021', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2023-03-19T18:35:54+00:00'}",666179.0,28.0,,,,Seth Beer,,213,USA,ARI,,,#sethbeer-MLB-ARI-28,1B,Seth,,beer,,
2874,,,1749493801519.0,2.0,,TX,2002-11-20,,,,True,d9026eb2-ed6d-427e-87e1-eaa4dbd82d70,,2874,,Colleyville Heritage (TX),75,,[],ajsmithshawver,D60,,aj,,mlb,,,FB0F65D53D21,Fort Worth,IL60,Smith-Shawver,,"{'bat_hand': 'R', 'channel_id': '1157161136739614720', 'full_name': 'AJ Smith-Shawver', 'pro_debut': '2023-06-04', 'rookie_year': '2023', 'status': 'D60', 'throw_hand': 'R', 'updated': '2025-08-21T19:04:00+00:00'}",700363.0,32.0,,,,AJ Smith-Shawver,,205,USA,ATL,,Elbow,#ajsmithshawver-MLB-ATL-32,SP,AJ,,smithshawver,Strain,17490.0
2025,,,,,,TX,,,,,False,a788bab0-4d9b-4e90-806c-80736d0221c4,,2025,,Slidell (LA),76,,[],willharris,D60,,will,,mlb,LSU,,,Houston,,Harris,,"{'bat_hand': 'R', 'full_name': 'Will Harris', 'pro_debut': '2012-08-13', 'rookie_year': '2012', 'status': 'D60', 'throw_hand': 'R', 'updated': '2022-04-07T14:57:57+00:00'}",,36.0,,,,Will Harris,,234,USA,WSH,,,#willharris-MLB-WSH-36,RP,Will,,harris,,
1523,,,1758983122717.0,11.0,,CA,1989-12-07,,,,True,dec510da-0104-48f0-892f-37a9ab9d02ff,,1523,,Capistrano Valley (CA),75,,[],kylehendricks,A,,kyle,,mlb,Dartmouth,,37DC6697BA85,Newport Beach,,Hendricks,,"{'bat_hand': 'R', 'channel_id': '1157161351194378240', 'full_name': 'Kyle Hendricks', 'pro_debut': '2014-07-10', 'rookie_year': '2014', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-05-19T13:48:15+00:00'}",543294.0,28.0,,,,Kyle Hendricks,,190,USA,LAA,,,#kylehendricks-MLB-LAA-28,SP,Kyle,,hendricks,,12649.0
2782,,,1758674701422.0,2.0,,,1999-03-29,,,,True,3a2d8084-65b5-4579-9eb6-adfcffa0fcd2,,2782,,,70,,[],josefermin,A,,jose,,mlb,,,476298DD3B82,Puerto Plata,,Fermín,,"{'bat_hand': 'R', 'channel_id': '1157161260727435264', 'full_name': 'José Fermín', 'pro_debut': '2023-07-07', 'rookie_year': '2023', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-17T15:11:47+00:00'}",665877.0,15.0,,,,José Fermín,,198,DOM,STL,,,#josefermin-MLB-STL-15,2B,José,,fermin,,13967.0
2160,,,1759188642135.0,6.0,,KY,1995-03-28,,,,True,317b24ac-6a9b-4735-a4c5-64d879cd6bf7,,2160,,Kentucky Country Day School (KY),70,,[],willsmith,D10,,will,,mlb,Louisville,,6B99CC114BD7,Louisville,IL10,Smith,,"{'bat_hand': 'R', 'channel_id': '1157161664974454784', 'full_name': 'Will Smith', 'pro_debut': '2019-05-28', 'rookie_year': '2019', 'status': 'D10', 'throw_hand': 'R', 'updated': '2025-09-13T23:54:57+00:00'}",669257.0,16.0,,,,Will Smith,,195,USA,LAD,,Hand,#willsmith-MLB-LAD-16,C,Will,,smith,Soreness,14347.0
3466,,,1758212718207.0,0.0,,TX,1998-01-31,,,,True,a5cc16b0-8fe8-4963-b3e0-9f17d6a1545f,,3466,,Willis (TX),76,,[],kylebackhus,MIN,,kyle,,mlb,Sam Houston State,,BD98C2AC4143EFC6,New Waverly,,Backhus,,"{'bat_hand': 'L', 'channel_id': '1237490605743943680', 'full_name': 'Kyle Backhus', 'pro_debut': '2025-06-08', 'rookie_year': '2025', 'status': 'MIN', 'throw_hand': 'L', 'updated': '2025-09-18T16:30:23+00:00'}",,43.0,,,,Kyle Backhus,,185,USA,AZ,,,#kylebackhus-MLB-AZ-43,RP,Kyle,,backhus,,20010.0
1009,,,,,,,,,,,True,0a7e7d0c-8076-42d4-93f0-075bce051550,,1009,,,76,,[],lewindiaz,A,,lewin,,mlb,,,,Santiago,,Díaz,,"{'bat_hand': 'L', 'full_name': 'Lewin Díaz', 'pro_debut': '2020-08-15', 'rookie_year': '2020', 'status': 'A', 'throw_hand': 'L', 'updated': '2022-11-22T18:38:44+00:00'}",650331.0,,,,,Lewin Díaz,,217,DOM,PIT,,,#lewindiaz-MLB-PIT,1B,Lewin,,diaz,,
2678,,,1753726806876.0,2.0,,TX,1997-11-19,,,,True,b4aad6af-e684-4016-9a2c-16b4f052ee5c,,2678,,Wylie East (TX),75,,[],bradenshewmake,MIN,,braden,,mlb,Texas A&M,,39518735545A,Wylie,,Shewmake,,"{'bat_hand': 'L', 'channel_id': '1157161280209977344', 'full_name': 'Braden Shewmake', 'pro_debut': '2023-05-05', 'rookie_year': '2023', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-06-24T03:07:46+00:00'}",669699.0,89.0,,,,Braden Shewmake,,200,USA,NYY,,,#bradenshewmake-MLB-NYY-89,SS,Braden,,shewmake,,16062.0
3053,,,1757979034835.0,0.0,,TX,1999-04-02,,,,True,28ddd45f-17c4-47da-8ad6-d513d8d05bf9,,3053,,Memorial (TX),76,,[],christianroa,MIN,,christian,,mlb,Texas A&M,,1069C8B6F8BF,Houston,,Roa,,"{'bat_hand': 'R', 'channel_id': '1157161559458349056', 'full_name': 'Christian Roa', 'pro_debut': '2025-09-06', 'rookie_year': '2025', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-09-15T23:17:12+00:00'}",685005.0,82.0,,,,Christian Roa,,220,USA,MIA,,,#christianroa-MLB-MIA-82,SP,Christian,,roa,,16874.0
1524,,,1758213618239.0,5.0,,MT,1996-07-03,,,,True,fa109342-6705-4ecc-bb69-cf50826f85d6,,1524,,Fossil Ridge (CO),77,,[],codiheuer,MIN,,codi,,mlb,Wichita State,,51B25C727E71,Missoula,,Heuer,,"{'bat_hand': 'R', 'channel_id': '1234953690750656512', 'full_name': 'Codi Heuer', 'pro_debut': '2020-07-24', 'rookie_year': '2020', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-08-13T16:16:00+00:00'}",676051.0,57.0,,,,Codi Heuer,,200,USA,DET,,,#codiheuer-MLB-DET-57,RP,Codi,,heuer,,17025.0
1250,,,1711298119218.0,10.0,,CA,1990-01-05,,,,False,08947680-7840-4281-8896-07ec06319d0c,,1250,,Mountain Pointe (AZ),76,,[],cjcron,D10,,cj,,mlb,Utah,,90835E0BE6D1,Fullerton,,Cron,,"{'bat_hand': 'R', 'full_name': 'C.J. Cron', 'pro_debut': '2014-05-03', 'rookie_year': '2014', 'status': 'D10', 'throw_hand': 'R', 'updated': '2023-09-24T17:59:59+00:00'}",543068.0,25.0,,,,C.J. Cron,,235,USA,LAA,,,#cjcron-MLB-LAA-25,1B,C.J.,,cron,,12149.0
2519,,,1759153534965.0,3.0,,IL,1998-03-22,,,,True,d2cf2da2-3691-41cd-91cd-d8691269bfea,,2519,,Brother Rice (IL),72,,[],michaelmassey,A,,michael,,mlb,Illinois,,6BCF04D7DA3F,Palos Park,,Massey,,"{'bat_hand': 'L', 'channel_id': '1157161424741498880', 'full_name': 'Michael Massey', 'pro_debut': '2022-07-16', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-08-25T17:23:43+00:00'}",686681.0,19.0,,,,Michael Massey,,195,USA,KC,,,#michaelmassey-MLB-KC-19,2B,Michael,,massey,,16185.0
2721,,,1758060619128.0,2.0,,IA,1998-02-20,,,,True,caa30812-9758-4a87-823f-c6a6c8ccbcbc,,2721,,Pekin (IL),76,,[],keatonwinn,MIN,,keaton,,mlb,Iowa Western Community College,,741675B68051,Ollie,,Winn,,"{'bat_hand': 'R', 'channel_id': '1157161501614702592', 'full_name': 'Keaton Winn', 'pro_debut': '2023-06-13', 'rookie_year': '2023', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-09-16T22:11:15+00:00'}",676775.0,67.0,,,,Keaton Winn,,233,USA,SF,,,#keatonwinn-MLB-SF-67,RP,Keaton,,winn,,18276.0
2735,,,1758231318973.0,2.0,,,1998-10-20,,,,True,80ff939b-b430-4b28-b4fc-f3276b098af8,,2735,,,75,,[],josesoriano,D15,,jose,,mlb,,,02BCA5E02D74,Santo Domingo,IL15,Soriano,,"{'bat_hand': 'R', 'channel_id': '1157161336078106624', 'full_name': 'José Soriano', 'pro_debut': '2023-06-03', 'rookie_year': '2023', 'status': 'D15', 'throw_hand': 'R', 'updated': '2025-09-18T21:35:11+00:00'}",667755.0,59.0,,,,José Soriano,,220,DOM,LAA,,Forearm,#josesoriano-MLB-LAA-59,SP,José,,soriano,Bruise,15125.0
3484,,,1757610954156.0,0.0,,,2003-01-16,,,,True,4a6090dd-3d58-4c49-82a6-4e80d17af9fe,,3484,,Beech (TN),75,,[],chaseburns,A,,chase,,mlb,Wake Forest,,,Naples,,Burns,,"{'bat_hand': 'R', 'channel_id': '1242971678896553984', 'full_name': 'Chase Burns', 'pro_debut': '2025-06-24', 'rookie_year': '2025', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-11T17:24:55+00:00'}",,26.0,,,,Chase Burns,,210,ITA,CIN,,,#chaseburns-MLB-CIN-26,SP,Chase,,burns,,17335.0
2676,,,1700318114413.0,,,,2000-11-21,,,,True,c06ba504-85ca-4c4f-9f46-52996f6613ed,,2676,,,72,,[],diegohernandez,A,,diego,,mlb,,,3B559D34C27F,Santo Domingo,,Hernandez,,"{'bat_hand': 'L', 'full_name': 'Diego Hernandez', 'pro_debut': '', 'rookie_year': '', 'status': 'A', 'throw_hand': 'L', 'updated': '2023-11-03T13:57:15+00:00'}",678746.0,35.0,,,,Diego Hernandez,,150,DOM,KC,,,#diegohernandez-MLB-KC-35,CF,Diego,,hernandez,,18158.0
1450,,,1746137134803.0,4.0,,TX,1993-10-23,,,,False,2c6519e7-1387-4f9f-ae46-e9e1cd0e2690,,1450,,Grace Prep Academy (TX),79,,[],zachthompson,MIN,,zach,,mlb,Texas-Arlington,,2D7E6F392705EA7F,Burleson,,Thompson,,"{'bat_hand': 'R', 'channel_id': '1212863229450014720', 'full_name': 'Zach Thompson', 'pro_debut': '2021-06-07', 'rookie_year': '2021', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-04-16T13:41:41+00:00'}",605507.0,73.0,,,,Zach Thompson,,250,USA,ATL,,,#zachthompson-MLB-ATL-73,RP,Zach,,thompson,,15993.0
1966,,,1716304852501.0,4.0,,GA,1993-04-28,,,,False,4f68ff33-816e-4038-a4fb-8676758f8f0b,,1966,,Dresden (TN),72,,[],mattbeaty,MIN,,matt,,mlb,Belmont,,3DE78E3F0715,Snellville,,Beaty,,"{'bat_hand': 'L', 'full_name': 'Matt Beaty', 'pro_debut': '2019-04-30', 'rookie_year': '2019', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2023-09-07T14:38:24+00:00'}",607461.0,27.0,,,,Matt Beaty,,215,USA,KC,,,#mattbeaty-MLB-KC-27,1B,Matt,,beaty,,15321.0
2919,,,1752336308842.0,2.0,,CA,1999-12-01,,,,True,cfaae0a0-760c-484e-af0e-f904beccc514,,2919,,College Park (CA),72,,[],christianencarnacionstrand,MIN,,christian,,mlb,Oklahoma State,,D5F4E198D0A4,Walnut Creek,,Encarnacion-Strand,,"{'bat_hand': 'R', 'channel_id': '1157161543952007168', 'full_name': 'Christian Encarnacion-Strand', 'pro_debut': '2023-07-17', 'rookie_year': '2023', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-07-12T16:14:21+00:00'}",687952.0,33.0,,,,Christian Encarnacion-Strand,,224,USA,CIN,,,#christianencarnacionstrand-MLB-CIN-33,1B,Christian,,encarnacionstrand,,17492.0
1550,,,1758131421973.0,3.0,,TX,1996-05-15,,,,True,a4630a73-2fd8-4558-b4ca-87a6b305497c,,1550,,Memorial (TX),72,,[],kodyclemens,A,,kody,,mlb,Texas,,E91BB8BC4AB4,Houston,,Clemens,,"{'bat_hand': 'L', 'channel_id': '1157161162878517248', 'full_name': 'Kody Clemens', 'pro_debut': '2022-05-31', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-06-26T13:02:10+00:00'}",665019.0,18.0,,,,Kody Clemens,,200,USA,MIN,,,#kodyclemens-MLB-MIN-18,2B,Kody,,clemens,,15513.0
3423,,,1757361340465.0,0.0,,IN,1999-10-23,,,,True,a2a51738-0b88-4db3-b24e-0ba118d10993,,3423,,Fishers (IN),75,,[],craigyoho,MIN,,craig,,mlb,Indiana,,53148E75D8B18EE2,Fishers,,Yoho,,"{'bat_hand': 'R', 'channel_id': '1220186593768263680', 'full_name': 'Craig Yoho', 'pro_debut': '2025-04-21', 'rookie_year': '2025', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-09-08T19:31:36+00:00'}",,48.0,,,,Craig Yoho,,225,USA,MIL,,,#craigyoho-MLB-MIL-48,SP,Craig,,yoho,,19413.0
3175,,,1754791840339.0,1.0,,,1996-04-29,,,,False,de7334ca-ab24-47ba-8aae-1a52f498c10b,,3175,,,73,,[],luiscontreras,MIN,,luis,,mlb,,,75E17A38D03A,Maracaibo,,Contreras,,"{'bat_hand': 'R', 'channel_id': '1157161652412514304', 'full_name': 'Luis Contreras', 'pro_debut': '2024-06-23', 'rookie_year': '2024', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-08-03T14:15:11+00:00'}",664351.0,73.0,,,,Luis Contreras,,175,VEN,HOU,,,#luiscontreras-MLB-HOU-73,SP,Luis,,contreras,,19298.0
1897,,,1758422728502.0,3.0,,CA,1995-09-22,,,,True,00e4c3cd-a9e1-41da-8c28-a7ec4d2c7b1d,,1897,,Hilltop (CA),73,,[],calvinfaucher,A,,calvin,,mlb,UC Irvine,,A7CC167053FF,Chula Vista,,Faucher,,"{'bat_hand': 'R', 'channel_id': '1157161108012826624', 'full_name': 'Calvin Faucher', 'pro_debut': '2022-05-09', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-05-17T17:13:53+00:00'}",676534.0,53.0,,,,Calvin Faucher,,190,USA,MIA,,,#calvinfaucher-MLB-MIA-53,RP,Calvin,,faucher,,17582.0
1282,,,1757715360476.0,4.0,,,1994-11-25,,,,True,6ce6294d-4f56-4cd1-999f-09bc96297c23,,1282,,,75,,[],justinlawrence,A,,justin,,mlb,,,2DF0A3083C75,Canal Zone,,Lawrence,,"{'bat_hand': 'R', 'channel_id': '1157161234429149184', 'full_name': 'Justin Lawrence', 'pro_debut': '2021-04-29', 'rookie_year': '2021', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-12T21:51:26+00:00'}",664875.0,61.0,,,,Justin Lawrence,,213,PAN,PIT,,,#justinlawrence-MLB-PIT-61,RP,Justin,,lawrence,,15785.0
3496,,,1753473903597.0,0.0,,CA,1997-06-06,,,,True,0cdc580b-63c8-4e97-845d-ec8025c21949,,3496,,,74,,[],alexcarrillo,MIN,,alex,,mlb,Faulkner,,,Paramount,,Carrillo,,"{'bat_hand': 'R', 'channel_id': '1248392322714968064', 'full_name': 'Alex Carrillo', 'pro_debut': '2025-07-08', 'rookie_year': '2025', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-07-29T19:56:29+00:00'}",,84.0,,,,Alex Carrillo,,220,USA,NYM,,,#alexcarrillo-MLB-NYM-84,RP,Alex,,carrillo,,20347.0
1800,,,,,,SC,,,,,False,d1c364db-bda3-4846-bd8c-c075183ec42d,,1800,,James F. Byrnes (SC),73,,[],stevenduggar,MIN,,steven,,mlb,Clemson,,,Spartanburg,,Duggar,,"{'bat_hand': 'L', 'full_name': 'Steven Duggar', 'pro_debut': '2018-07-08', 'rookie_year': '2018', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2022-08-18T22:07:24+00:00'}",621453.0,8.0,,,,Steven Duggar,,187,USA,LAA,,,#stevenduggar-MLB-LAA-8,CF,Steven,,duggar,,
2780,,,1737145230306.0,1.0,,,1994-04-12,,,,False,f136950d-c272-4bea-9de6-e850c2925fe3,,2780,,,78,,[],shintarofujinami,D60,,shintaro,,mlb,,,4BD8F81DCE58,Sakai,,Fujinami,,"{'bat_hand': 'R', 'full_name': 'Shintaro Fujinami', 'pro_debut': '2023-04-01', 'rookie_year': '2023', 'status': 'D60', 'throw_hand': 'R', 'updated': '2024-06-05T18:36:18+00:00'}",660261.0,19.0,,,,Shintaro Fujinami,,180,JPN,NYM,,,#shintarofujinami-MLB-NYM-19,RP,Shintaro,,fujinami,,12807.0
2537,,,,,,GA,,,,,True,7d0563a9-633a-4f6d-8c7c-431ccdf4c8ab,,2537,,Griffin (GA),72,,[],timbeckham,A,,tim,,mlb,,,,Griffin,,Beckham,,"{'bat_hand': 'R', 'full_name': 'Tim Beckham', 'pro_debut': '2013-09-19', 'rookie_year': '2013', 'status': 'A', 'throw_hand': 'R', 'updated': '2022-07-31T03:05:50+00:00'}",542921.0,9.0,,,,Tim Beckham,,215,USA,MIN,,,#timbeckham-MLB-MIN-9,SS,Tim,,beckham,,
2758,,,1758884115764.0,2.0,,,2001-10-16,,,,True,797af52b-78ef-4989-ba56-bf9acfa8be63,,2758,,,74,,[],noelvimarte,A,,noelvi,,mlb,,,A6B5080808A8,Cotui,,Marte,,"{'bat_hand': 'R', 'channel_id': '1157161545826861056', 'full_name': 'Noelvi Marte', 'pro_debut': '2023-08-19', 'rookie_year': '2023', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-07-04T14:31:15+00:00'}",682622.0,16.0,,,,Noelvi Marte,,216,DOM,CIN,,,#noelvimarte-MLB-CIN-16,3B,Noelvi,,marte,,15604.0
1872,,,1756487123571.0,3.0,,,1996-11-02,,,,True,f0410dba-4fbd-46fc-8ce8-8575f0fa0a32,,1872,,,70,,[],renepinto,A,,rene,,mlb,,,2A6125AFE3E2,Maracay,,Pinto,,"{'bat_hand': 'R', 'channel_id': '1157161523601244160', 'full_name': 'René Pinto', 'pro_debut': '2022-04-26', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-02-05T14:21:49+00:00'}",650907.0,50.0,,,,René Pinto,,195,VEN,AZ,,,#renepinto-MLB-AZ-50,C,René,,pinto,,16614.0
3453,,,1758211817852.0,0.0,,IL,1997-12-30,,,,True,cde2e4df-b8cd-4c3c-8718-ec534f69fed2,,3453,,Central Catholic (IL),71,,[],johnrave,A,,john,,mlb,Illinois State,,0C5FB6D9DF2BAE72,Canton,,Rave,,"{'bat_hand': 'L', 'channel_id': '1232764396850122752', 'full_name': 'John Rave', 'pro_debut': '2025-05-26', 'rookie_year': '2025', 'status': 'A', 'throw_hand': 'L', 'updated': '2025-09-18T16:31:40+00:00'}",,16.0,,,,John Rave,,194,USA,KC,,,#johnrave-MLB-KC-16,RF,John,,rave,,16148.0
1623,,,1758111620897.0,3.0,,,2000-02-27,,,,True,73c62d3d-8dbc-465f-8dc6-0d0c2f40e4b2,,1623,,,73,,[],gabrielarias,A,,gabriel,,mlb,,,A8BE20BAE957,La Victoria,,Arias,,"{'bat_hand': 'R', 'channel_id': '1157161403145027584', 'full_name': 'Gabriel Arias', 'pro_debut': '2022-04-20', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-07-26T01:18:40+00:00'}",672356.0,13.0,,,,Gabriel Arias,,217,VEN,CLE,,,#gabrielarias-MLB-CLE-13,SS,Gabriel,,arias,,14428.0
2745,,,1759078230149.0,2.0,,CA,1998-06-05,,,,True,d01b8a35-7d3d-4a2a-9d9d-c78ca65e5dd3,,2745,,Granada Hills (CA),73,,[],chrismurphy,MIN,,chris,,mlb,San Diego,,5A8990F6CB26,Mission Hills,,Murphy,,"{'bat_hand': 'L', 'channel_id': '1157161456798564352', 'full_name': 'Chris Murphy', 'pro_debut': '2023-06-07', 'rookie_year': '2023', 'status': 'MIN', 'throw_hand': 'L', 'updated': '2025-09-28T16:21:37+00:00'}",669684.0,72.0,,,,Chris Murphy,,186,USA,BOS,,,#chrismurphy-MLB-BOS-72,RP,Chris,,murphy,,16594.0
2193,,,1759097431517.0,17.0,,TX,1988-03-19,,,,True,d3351c6e-12cf-4ab5-b651-ad23d49c4245,,2193,,Highland Park (TX),76,,[],claytonkershaw,A,,clayton,,mlb,,,43EA66A40EE8,Dallas,,Kershaw,,"{'bat_hand': 'L', 'channel_id': '1157161678169735168', 'full_name': 'Clayton Kershaw', 'pro_debut': '2008-05-25', 'rookie_year': '2008', 'status': 'A', 'throw_hand': 'L', 'updated': '2025-05-17T22:29:39+00:00'}",477132.0,22.0,,,,Clayton Kershaw,,225,USA,LAD,,,#claytonkershaw-MLB-LAD-22,SP,Clayton,,kershaw,,9276.0
1517,,,1747060530937.0,3.0,,CA,1995-09-20,,,,True,ee6f26ae-db4c-44e8-99dc-1b406f3b7bc2,,1517,,Junipero Serra (CA),73,,[],coryabbott,A,,cory,,mlb,Loyola Marymount,,01EB11758800,San Diego,,Abbott,,"{'bat_hand': 'R', 'full_name': 'Cory Abbott', 'pro_debut': '2021-06-05', 'rookie_year': '2021', 'status': 'A', 'throw_hand': 'R', 'updated': '2023-09-17T16:08:15+00:00'}",676265.0,77.0,,,,Cory Abbott,,210,USA,WSH,,,#coryabbott-MLB-WSH-77,RP,Cory,,abbott,,14996.0
1396,,,1759105531973.0,5.0,,MS,1999-06-21,,,,True,5db81f84-5739-45c7-a119-0fb3363e9139,,1396,,Ocean Springs (MS),78,,[],garrettcrochet,A,,garrett,,mlb,Tennessee,,E5D2A0B809FD,Ocean Springs,,Crochet,,"{'bat_hand': 'L', 'channel_id': '1157161287940079616', 'full_name': 'Garrett Crochet', 'pro_debut': '2020-09-18', 'rookie_year': '2020', 'status': 'A', 'throw_hand': 'L', 'updated': '2025-04-01T17:10:28+00:00'}",676979.0,35.0,,,,Garrett Crochet,,245,USA,BOS,,,#garrettcrochet-MLB-BOS-35,SP,Garrett,,crochet,,16680.0
