birth_country,birth_date,gsis_id,injury_notes,practice_description,search_full_name,oddsjam_id,sportradar_id,injury_body_part,team,kalshi_id,depth_chart_order,news_updated,opta_id,active,birth_city,competitions,fantasy_data_id,high_school,injury_start_date,swish_id,search_first_name,status,rotowire_id,hashtag,pandascore_id,depth_chart_position,weight,stats_id,full_name,practice_participation,birth_state,height,first_name,rotoworld_id,college,yahoo_id,search_rank,fantasy_positions,metadata,last_name,sport,team_changed_at,injury_status,team_abbr,position,player_id,espn_id,age,number,search_last_name,years_exp
,2000-07-11,,,,isaacjones,B4B8A8B2D4D2,ff6f99de-5cd8-4bf1-a5d2-6bebcf4350ee,,SAC,,2.0,1753072804748.0,,True,,[],20003267.0,Orting (WA),,1403624.0,isaac,ACT,6304.0,#isaacjones-NBA-SAC-3,,PF,245,,Isaac Jones,,,81,Isaac,,Washington State,,523.0,"['C', 'PF']",{'channel_id': '1113936536686034944'},Jones,nba,,,,C,2780,,25.0,3.0,jones,1.0
,2001-12-19,,,,matthewmurrell,,734e268b-66ce-4c3a-943c-da27d64c109b,,UTA,,,,,True,,[],20003553.0,IMG Academy (FL),,,matthew,ACT,,#matthewmurrell-NBA-UTA-15,,,205,,Matthew Murrell,,,76,Matthew,,Ole Miss,,,"['PG', 'SG']",{'channel_id': '1278994078674980864'},Murrell,nba,,,,PG,4833,,23.0,15.0,murrell,0.0
,1999-03-20,,,,jamalcain,DEFA12CF1D2F,a3c4745f-461b-47d4-87db-887ac81fe5e7,,ORL,,7.0,1753560656687.0,,True,,[],20003008.0,Cornerstone Health and Technology (MI),,1060409.0,jamal,TWO-WAY,5796.0,#jamalcain-NBA-ORL-8,,PF,191,,Jamal Cain,,,78,Jamal,,Marquette,,371.0,"['SF', 'SG']",{'channel_id': '1117874855522336768'},Cain,nba,,,,SG,2537,,26.0,8.0,cain,3.0
,2002-11-20,,,,antonioreeves,1BB3BD2E862E,dcea56e2-1ba1-49ab-b0d0-764fa98bc6b5,,CHA,,6.0,1753330232399.0,,True,,[],20003248.0,Shadow Mountain (AZ),,1193678.0,antonio,TWO-WAY,6028.0,#antonioreeves-NBA-CHA-12,,PG,205,,Antonio Reeves,,,77,Antonio,,Kentucky,,484.0,"['PG', 'SF', 'SG']",{'channel_id': '1113936513692860416'},Reeves,nba,,,,SG,2758,,22.0,12.0,reeves,1.0
,1997-12-20,,,,deaaronfox,CDE39E7AD66F,cfc1e41b-74ab-45ee-8132-aaf9ca7f8163,Hamstring,SAS,,1.0,1759169145674.0,,True,,[],20001824.0,Cypress Lakes (TX),,957489.0,deaaron,ACT,4116.0,#deaaronfox-NBA-SAS-4,,PG,185,,De'Aaron Fox,,,75,De'Aaron,,Kentucky,,28.0,['PG'],{'channel_id': '1113936536572788736'},Fox,nba,,Out,,PG,1872,,27.0,4.0,fox,8.0
,1994-05-06,,,,samdekker,,763a755f-17b4-4f76-a36f-21f9fb6a6d44,,,,,1636211759805.0,,True,,[],,Sheboygan Lutheran (WI),,691518.0,sam,FA,3734.0,#samdekker-NBA-FA,,,230,,Sam Dekker,,,81,Sam,,Wisconsin,,,"['PF', 'SF']",{'channel_id': '1153292477373894656'},Dekker,nba,,,,PF,1623,,31.0,,dekker,5.0
,2001-04-26,,,,tristennewton,49D41523AD7E,892e2e4d-b10c-47b1-8c40-25ac3c9f7166,,MIN,,5.0,1752968457639.0,,True,,[],20003250.0,Burges (TX),,1174846.0,tristen,TWO-WAY,6022.0,#tristennewton-NBA-MIN-13,,PG,190,,Tristen Newton,,,77,Tristen,,UConn,,,['PG'],{'channel_id': '1113936491806982144'},Newton,nba,,,,PG,2745,,24.0,13.0,newton,1.0
,1995-10-28,,,,jaeseantate,2682FAAD43EF,1c7e3ee9-c6cd-4e1d-9efe-81fb1b2d4b69,,HOU,,3.0,1756920057176.0,,True,,[],20002213.0,Pickerington Central (OH),,844040.0,jaesean,ACT,4599.0,#jaeseantate-NBA-HOU-8,,SF,230,,Jae'Sean Tate,,,76,Jae'Sean,,Ohio State,,,"['PF', 'SF']",{'channel_id': '1113936508521283584'},Tate,nba,,,,PF,2193,,29.0,8.0,tate,5.0
,1992-12-24,,,,pjhairston,,2733be7a-cfc6-4787-8405-371db5af0399,,,,,,,False,,[],,Hargrave Military Academy (VA),,,pj,RET,,#pjhairston-NBA-FA,,,230,,P.J. Hairston,,,78,P.J.,,North Carolina,,,"['PG', 'SF', 'SG']",{'channel_id': '1153292684945805312'},Hairston,nba,,,,SG,1517,,32.0,,hairston,2.0
,1985-02-07,,,,bernardjames,,754c99af-d464-4c62-b9f1-e268627b1c46,,,,,,,False,,[],,Windsor Forest (GA),,,bernard,RET,,#bernardjames-NBA-FA,,,240,,Bernard James,,,82,Bernard,,Florida State,,,['C'],{'channel_id': '1153293109350649856'},James,nba,,,,C,1396,,40.0,,james,3.0
,1999-01-02,,,,georgioskalaitzakis,,77342fb7-2d81-4492-a20b-cbbffd0c5267,,,,,1654806017566.0,,True,,[],,,,1323544.0,georgios,FA,5263.0,#georgioskalaitzakis-NBA-FA,,,192,,Georgios Kalaitzakis,,,80,Georgios,,,,526.0,"['PF', 'SF']",{'channel_id': '1153292555320840192'},Kalaitzakis,nba,,,,SF,2311,,26.0,,kalaitzakis,2.0
,1980-09-15,,,,mikedunleavy,,4ec1bff7-ec1b-488b-8a24-aed83e62b4ce,,,,,,,False,,[],,Jesuit (OR),,,mike,RET,,#mikedunleavy-NBA-FA,,,230,,Mike Dunleavy,,,81,Mike,,Duke,,,"['PG', 'SF', 'SG']",{'channel_id': '1153292400718794752'},Dunleavy,nba,,,,SG,1007,,45.0,,dunleavy,15.0
,1993-09-26,,,,michaelkiddgilchrist,,ea8a18e4-1341-48f1-b75d-5bbac8d789d4,,,,,1608427833378.0,,True,,[],,Saint Patrick (NJ),,,michael,FA,3302.0,#michaelkiddgilchrist-NBA-FA,,,230,,Michael Kidd-Gilchrist,,,78,Michael,,Kentucky,,,"['PF', 'SF']",{'channel_id': '1153292029300592640'},Kidd-Gilchrist,nba,,,,SF,1163,,32.0,,kiddgilchrist,8.0
,2001-02-03,,,,tremann,109474AA9844,5b681679-4d8c-4964-bbba-5ed058257745,,CHA,,2.0,1759198243683.0,,True,,[],20002676.0,The Villages (FL),,1175356.0,tre,ACT,5331.0,#tremann-NBA-CHA-23,,PG,178,,Tre Mann,,,75,Tre,,Florida,,307.0,"['PG', 'SG']",{'channel_id': '1113936499654524928'},Mann,nba,,,,PG,2297,,24.0,23.0,mann,4.0
,1989-01-09,,,,michaelbeasley,,ae9050a8-f83f-4a66-9741-308c47730103,,,,,1643069714761.0,,True,,[],,Notre Dame Prep (MA),,,michael,FA,2935.0,#michaelbeasley-NBA-FA,,,235,,Michael Beasley,,,81,Michael,,Kansas State,,,"['PF', 'SF']",{'channel_id': '1153292859407880192'},Beasley,nba,,,,SF,1370,,36.0,,beasley,11.0
,1998-07-22,,,,anthonyduruji,,bbfffb60-71b7-4288-8419-dfd5639bc016,Undisclosed,,,,1665775536802.0,,True,,[],,St. Andrew's Episcopal (MD),,1062521.0,anthony,FA,5806.0,#anthonyduruji-NBA-FA,,,209,,Anthony Duruji,,,79,Anthony,,Florida,,,"['PF', 'SF']",{'channel_id': '1153292272322760704'},Duruji,nba,,DTD,,PF,2518,,27.0,,duruji,1.0
,1984-05-31,,,,naterobinson,,47f88b06-686d-47c2-89bd-58e9406be8da,,,,,,,False,,[],,Rainier Beach (WA),,,nate,RET,,#naterobinson-NBA-FA,,,180,,Nate Robinson,,,69,Nate,,Washington,,,"['PG', 'SG']",{'channel_id': '1153292686426394624'},Robinson,nba,,,,PG,1469,,41.0,,robinson,11.0
,2004-12-17,,,,ggjackson,728C08D801C4,28549c0f-c6e6-4757-a515-dbc2e1b78007,,MEM,,3.0,1756509626109.0,,True,,[],20003064.0,Ridgeview (SC),,1405584.0,gg,ACT,5946.0,#ggjackson-NBA-MEM-45,,PF,210,,GG Jackson,,,81,GG,,South Carolina,,278.0,"['PF', 'SF']",{'channel_id': '1113936504587026432'},Jackson,nba,,,,SF,2603,,20.0,45.0,jackson,2.0
,1994-03-17,,Sprain,,terryrozier,369A7DB9741A,d1ee8ac8-f550-4269-ab4f-604b7bba441a,Hamstring,MIA,,2.0,1759335657312.0,,True,,[],20001413.0,Hargrave Military Academy (VA),,786293.0,terry,ACT,3736.0,#terryrozier-NBA-MIA-2,,SG,190,,Terry Rozier,,,73,Terry,,Louisville,,197.0,['PG'],{'channel_id': '1113936525449494528'},Rozier,nba,,DTD,,PG,1632,,31.0,2.0,rozier,10.0
,1986-03-16,,,,toneydouglas,,6198401e-043a-4f61-846e-cfeb963caddc,,,,,,,True,,[],,Jonesboro (GA),,,toney,FA,,#toneydouglas-NBA-FA,,,185,,Toney Douglas,,,74,Toney,,Florida State,,,"['PG', 'SG']",{'channel_id': '1153292632873521152'},Douglas,nba,,,,PG,1084,,39.0,,douglas,8.0
,1997-02-02,,,,charliebrown,CC875FBA5205,c64b2514-98dc-4cd9-a920-5b36abb7c252,,,,,1758740408830.0,,True,,[],20002455.0,St. Thomas More (CT),,950955.0,charlie,FA,4829.0,#charliebrown-NBA-FA,,,199,,Charlie Brown,,,78,Charlie,,Saint Joseph's,,,['SF'],{'channel_id': '1147213189629370368'},Brown,nba,,,,SF,2052,,28.0,,brown,3.0
,1999-06-03,,,,javontesmart,591B9E425C4F,333806d9-a0e2-40dc-8f06-d644ae87d2f2,,,,,1728779459026.0,,True,,[],,Scotlandville Magnet (LA),,1137201.0,javonte,FA,5361.0,#javontesmart-NBA-FA,,,205,,Javonte Smart,,,76,Javonte,,LSU,,552.0,"['PG', 'SG']",{'channel_id': '1142668257895944192'},Smart,nba,,,,PG,2359,,26.0,,smart,1.0
,1994-03-07,,,,jakelayman,,ce08115e-5e01-4fdc-991d-5d0f4db3eb9f,,,,,1665852942375.0,,True,,[],,King Philip Regional (MA),,698664.0,jake,FA,3913.0,#jakelayman-NBA-FA,,,209,,Jake Layman,,,80,Jake,,Maryland,,,"['PF', 'SF']",{'channel_id': '1153293068338745344'},Layman,nba,,,,SF,1743,,31.0,,layman,6.0
,1992-07-04,,,,cotyclarke,,47126155-bd1f-406f-bda3-347de8be898c,,,,,1588006868892.0,,True,,[],,Pinson Valley (AL),,,coty,FA,3803.0,#cotyclarke-NBA-FA,,,232,,Coty Clarke,,,79,Coty,,Arkansas,,,"['PF', 'SF']",{'channel_id': '1153293210194300928'},Clarke,nba,,,,PF,1630,,33.0,,clarke,1.0
,1988-08-20,,,,jerrydbayless,,f444ee53-e3b3-4899-923e-a27369ce7e59,,,,,,,True,,[],,Saint Mary's (AZ),,,jerryd,FA,,#jerrydbayless-NBA-FA,,,200,,Jerryd Bayless,,,75,Jerryd,,Arizona,,,"['PG', 'SG']",{'channel_id': '1153292799286726656'},Bayless,nba,,,,PG,1209,,37.0,,bayless,11.0
,2001-09-25,,,,cadecunningham,72F133EEC33F,57d55cd4-6ab8-4255-a248-bef800c0cbab,,DET,,1.0,1753374035169.0,,True,,[],20002667.0,Montverde Academy (FL),,1232182.0,cade,ACT,5336.0,#cadecunningham-NBA-DET-2,,PG,220,,Cade Cunningham,,,78,Cade,,Oklahoma State,,6.0,"['PG', 'SG']",{'channel_id': '1113936497972609024'},Cunningham,nba,,,,PG,2267,,24.0,2.0,cunningham,4.0
,1992-07-07,,,,cristianofelicio,,3f64e9a6-6e1e-499b-aec8-764c99f634b2,,,,,1628538331013.0,,True,,[],,CCSE Prep Academy (CA),,,cristiano,FA,3651.0,#cristianofelicio-NBA-FA,,,270,,Cristiano Felício,,,83,Cristiano,,,,,"['C', 'PF']",{'channel_id': '1153292013173493760'},Felício,nba,,,,C,1588,,33.0,,felicio,5.0
,1996-11-01,,,,devontepatterson,,9be79ca4-8709-4335-bbe1-6de92bfa187c,,,,,,,True,,[],,Bridgeport (TX),,,devonte,FA,,#devontepatterson-NBA-FA,,,205,,Devonte Patterson,,,79,Devonte,,Prairie View A&M,,,"['PF', 'SF']",{'channel_id': '1153292611864252416'},Patterson,nba,,,,SF,2225,,28.0,,patterson,1.0
,2002-01-06,,,,cjhuntley,,215f475c-bee5-418c-ba2d-ebb9580e4b3c,,PHX,,8.0,,,True,,[],20003508.0,Davidson Day (NC),,,cj,TWO-WAY,6672.0,#cjhuntley-NBA-PHX-22,,PF,221,,CJ Huntley,,,83,CJ,,Appalachian State,,422.0,"['PF', 'SF']",{'channel_id': '1246718727521574912'},Huntley,nba,,,,PF,4809,,23.0,22.0,huntley,0.0
,1995-02-22,,,,devontegraham,AACF1CBA1094,604571ce-5be8-4938-b8fb-945ff8d15f8d,,,,,1729238740800.0,,True,,[],,Brewster Academy (NH),,843228.0,devonte,FA,4464.0,#devontegraham-NBA-FA,,,195,,Devonte' Graham,,,73,Devonte',,Kansas,,378.0,['PG'],{'channel_id': '1113936516272357376'},Graham,nba,,,,PG,1910,,30.0,,graham,6.0
,1998-02-10,,,,tylerbey,,9b3ac681-4960-4898-a8bf-456639a372f9,,,,,1634232910119.0,,True,,[],,Middlebrooks Academy (CA),,1061518.0,tyler,FA,5186.0,#tylerbey-NBA-FA,,,215,,Tyler Bey,,,79,Tyler,,Colorado,,,"['PF', 'SF']",{'channel_id': '1153292746476244992'},Bey,nba,,,,SF,2127,,27.0,,bey,1.0
,2001-04-02,,,,maxabmas,9678FE27E1FF0BD2,655b36d9-1816-4707-ac67-ef56dba4663f,,,,,1728409811793.0,,True,,[],,Jesuit College Preparatory School of Dallas (TX),,1193984.0,max,FA,6341.0,#maxabmas-NBA-FA,,,162,,Max Abmas,,,71,Max,,Texas,,,"['PG', 'SG']",{'channel_id': '1145446528597377024'},Abmas,nba,,,,PG,2851,,24.0,,abmas,0.0
,1997-09-11,,,,kellangrady,,167bcbb7-7afb-4b66-95de-dc0b5c62a9bd,,,,,1665543013519.0,,True,,[],,Northfield Mount Hermon (MA),,1061761.0,kellan,FA,5660.0,#kellangrady-NBA-FA,,,205,,Kellan Grady,,,77,Kellan,,Kentucky,,942.0,"['PG', 'SG']",{'channel_id': '1153292421904224256'},Grady,nba,,,,PG,2498,,28.0,,grady,1.0
,1999-09-21,,,,andrewfunk,9462746E3AA7,1d2b0dcb-23f3-4263-8842-30b8acb556ce,,,,,1729119931226.0,,True,,[],,Archbishop Wood (PA),,1137160.0,andrew,FA,6127.0,#andrewfunk-NBA-FA,,,200,,Andrew Funk,,,77,Andrew,,Penn State,,,"['PG', 'SG']",{'channel_id': '1113936484995432448'},Funk,nba,,,,SG,2661,,26.0,,funk,1.0
,1991-02-17,,,,philpressey,,e5b54fa6-88e0-4702-9677-282f204a43e1,,,,,,,True,,[],,Episcopal School of Dallas (TX),,,phil,FA,,#philpressey-NBA-FA,,,175,,Phil Pressey,,,71,Phil,,Missouri,,,"['PG', 'SG']",{'channel_id': '1153292570319671296'},Pressey,nba,,,,PG,1293,,34.0,,pressey,3.0
,1988-08-15,,,,bobanmarjanovic,893AF2ED7654,24c17409-ac10-4859-be6c-59d6cc6b5810,,,,,1735488006428.0,,True,,[],,,,553331.0,boban,FA,3787.0,#bobanmarjanovic-NBA-FA,,,290,,Boban Marjanović,,,88,Boban,,,,,['C'],{'channel_id': '1120547530770231296'},Marjanović,nba,,,,C,1634,,37.0,,marjanovic,9.0
,2002-03-21,,,,augustasmarciulionis,,084af66a-df88-4c27-a0b2-f75d4cd91340,Foot,LAL,,,,,True,,[],20003540.0,BC Perlas (LTU),,,augustas,ACT,6675.0,#augustasmarciulionis-NBA-LAL-31,,,200,,Augustas Marciulionis,,,76,Augustas,,Saint Mary's,,,"['PG', 'SG']",{'channel_id': '1254948157117186048'},Marciulionis,nba,,DTD,,PG,4814,,23.0,31.0,marciulionis,0.0
,1999-06-02,,,,alexoconnell,657558AABFF97428,58b59093-a407-48bc-ba49-6ce5f07717b0,,,,,1728485128300.0,,True,,[],,Milton (GA),,1060911.0,alex,FA,5665.0,#alexoconnell-NBA-FA,,,185,,Alex O'Connell,,,78,Alex,,Creighton,,603.0,"['PG', 'SG']",{'channel_id': '1147583190546804736'},O'Connell,nba,,,,PG,2550,,26.0,,oconnell,1.0
,1984-03-24,,,,chrisbosh,,f5163a3f-f880-4c2c-ac9b-00db844246b2,,,,,,,False,,[],,Lincoln (TX),,,chris,RET,,#chrisbosh-NBA-FA,,,235,,Chris Bosh,,,83,Chris,,Georgia Tech,,,"['PF', 'SF']",{'channel_id': '1153292849362522112'},Bosh,nba,,,,PF,1375,,41.0,,bosh,13.0
,1994-09-04,,,,jacobwiley,,05845066-bdd3-4732-82c0-e64b1363c4b2,,,,,,,True,,[],,Newport,,,jacob,FA,,#jacobwiley-NBA-FA,,,223,,Jacob Wiley,,,80,Jacob,,Eastern Washington,,,"['PF', 'SF']",{'channel_id': '1153293193807155200'},Wiley,nba,,,,PF,1784,,31.0,,wiley,1.0
,1999-11-28,,,,treyjemison,29D75D3F0BA6,da899e36-f338-495b-b6f0-121295baf354,,NYK,,4.0,1758054918597.0,,True,,[],20003172.0,Hoover (AL),,1132023.0,trey,TWO-WAY,6151.0,#treyjemison-NBA-NYK-50,,C,270,,Trey Jemison,,,83,Trey,,UAB,,,['C'],{'channel_id': '1113936506168279040'},Jemison,nba,,,,C,2681,,25.0,50.0,jemison,2.0
,1987-11-08,,,,jonathangibson,,640456ca-2cee-4a87-a7b8-76953c3fbb75,,,,,,,True,,[],,Calvary Christian,,,jonathan,FA,,#jonathangibson-NBA-FA,,,185,,Jonathan Gibson,,,74,Jonathan,,New Mexico State,,,"['PG', 'SG']",{'channel_id': '1153292993113903104'},Gibson,nba,,,,PG,1732,,37.0,,gibson,2.0
,1993-05-25,,,,normanpowell,A2DC2EC72894,e1e4c26d-ab5c-4bd7-886a-812854466bb8,,MIA,,1.0,1756405226327.0,,True,,[],20001416.0,Lincoln (CA),,609861.0,norman,ACT,3726.0,#normanpowell-NBA-MIA-24,,SG,215,,Norman Powell,,,76,Norman,,UCLA,,83.0,"['SF', 'SG']","{'channel_id': '1113936521968222208', 'fantasy_positions': 'PG,SF,SG'}",Powell,nba,,,,SF,1637,,32.0,24.0,powell,10.0
,2005-12-30,,,,ulrichchomche,87030DB87DFB,964573c1-d054-4dce-84c0-3238f8cbf0be,,TOR,,5.0,1744750845931.0,,True,,[],20003256.0,,,1517205.0,ulrich,TWO-WAY,6284.0,#ulrichchomche-NBA-TOR-22,,C,235,,Ulrich Chomche,,,83,Ulrich,,,,409.0,['C'],{'channel_id': '1113936518746996736'},Chomche,nba,,,,C,2762,,19.0,22.0,chomche,1.0
,1998-05-27,,,,anthonytarke,,ef0d587e-8cf7-4a1f-b98a-17c2fa5c872a,,,,,1654806026448.0,,True,,[],,Coastal Academy (NJ),,,anthony,FA,5451.0,#anthonytarke-NBA-FA,,,220,,Anthony Tarke,,,78,Anthony,,Coppin State,,,"['PG', 'SG']",{'channel_id': '1153292546198228992'},Tarke,nba,,,,SG,2370,,27.0,,tarke,1.0
,1990-08-13,,,,demarcuscousins,,cbb21aed-9716-44a2-b0e4-54ce09333b94,,,,,1681227052172.0,,True,,[],,LeFlore Magnet (AL),,509450.0,demarcus,FA,3098.0,#demarcuscousins-NBA-FA,,,270,,DeMarcus Cousins,,,82,DeMarcus,,Kentucky,,450.0,['C'],"{'channel_id': '1153292634760957952', 'injury_override_regular_2020_15': 'Out'}",Cousins,nba,,,,C,1464,,35.0,,cousins,11.0
,1991-01-06,,,,willbarton,,85e1279a-77c4-49a7-bfa0-7699e64b581f,,,,,1680713721226.0,,False,,[],,Brewster Academy (NH),,551760.0,will,RET,3335.0,#willbarton-NBA-FA,,,181,,Will Barton,,,77,Will,,Memphis,,,"['SF', 'SG']","{'channel_id': '1153292111882244096', 'fantasy_positions': 'PG,SF,SG'}",Barton,nba,,,,SG,1447,,34.0,,barton,10.0
,1986-07-27,,,,demarrecarroll,,664afb4f-3fc1-4e25-bcb8-bab2c0c3c33b,,,,,1588006890711.0,,False,,[],,John Carroll (AL),,,demarre,RET,2942.0,#demarrecarroll-NBA-FA,,,215,,DeMarre Carroll,,,78,DeMarre,,Missouri,,,"['PF', 'SF']",{'channel_id': '1153292672878792704'},Carroll,nba,,,,SF,1251,,39.0,,carroll,11.0
,1997-11-25,,,,dennissmith,EB74BE71F2AA,8bfafad0-c7ac-4eca-8bba-60cf72180545,,DAL,,,1758235519498.0,,True,,[],20001826.0,Trinity Christian (NC),,942015.0,dennis,ACT,4109.0,#dennissmith-NBA-DAL-8,,,205,,Dennis Smith,,,75,Dennis,,North Carolina State,,,"['PG', 'SG']",{'channel_id': '1153292259039399936'},Smith,nba,,,,PG,1856,,27.0,8.0,smith,6.0
,2000-03-10,,,,tyresesamuel,,d0b68780-a214-47d5-a6e7-6503c0e5df0a,,PHX,,,,,True,,[],20003290.0,Riverdale Baptist (QC),,,tyrese,ACT,,#tyresesamuel-NBA-PHX-19,,,239,,Tyrese Samuel,,,82,Tyrese,,Florida,,,"['PF', 'SF']",{'channel_id': '1276593063472418816'},Samuel,nba,,,,PF,4817,,25.0,19.0,samuel,0.0
,1998-11-13,,,,jermainesamuels,60E8AB106F2F,483b2172-e415-49ea-940b-4c4db5e58a52,,,,,1712248826606.0,,True,,[],,Rivers School (MA),,1070354.0,jermaine,FA,5753.0,#jermainesamuels-NBA-FA,,,230,,Jermaine Samuels,,,78,Jermaine,,Villanova,,,"['PF', 'SF']",{'channel_id': '1114613437389893632'},Samuels,nba,,,,PF,2553,,26.0,,samuels,1.0
,1997-07-09,,,,lamarstevens,EF023F6227D2,09fe0192-07af-4d2e-af28-9a5d08a1fd8c,,,,,1745767529320.0,,True,,[],20002588.0,Roman Catholic (PA),,950179.0,lamar,FA,5294.0,#lamarstevens-NBA-FA,,,230,,Lamar Stevens,,,79,Lamar,,Penn State,,,"['PF', 'SF']",{'channel_id': '1146888453783289856'},Stevens,nba,,,,PF,2167,,28.0,,stevens,4.0
,1998-07-28,,,,isaiahlivers,AEB008271151,c722d438-db08-421e-9484-9e7d2f67c05d,,PHX,,7.0,1752013231618.0,,True,,[],20002693.0,Kalamazoo Central (MI),,1067672.0,isaiah,TWO-WAY,5353.0,#isaiahlivers-NBA-PHX-18,,PF,232,,Isaiah Livers,,,78,Isaiah,,Michigan,,,"['SF', 'SG']",{'channel_id': '1153292336176844800'},Livers,nba,,,,SF,2270,,27.0,18.0,livers,3.0
,2004-06-26,,,,melvinajinca,80E20E03F995,23e33381-1d9d-4415-b3bc-3e3d747aa103,Groin,,,,1752868850439.0,,True,,[],,,,1504453.0,melvin,NWT,6282.0,#melvinajinca-NBA-FA,,,218,,Melvin Ajinça,,,80,Melvin,,,,,"['PF', 'SF']",{'channel_id': '1113936527894773760'},Ajinça,nba,,DTD,,PF,2770,,21.0,,ajinca,1.0
,2004-03-03,,,,jordanwalsh,5477A58B3CBB,59f3c089-7642-4792-99a2-97795c3d7648,,BOS,,4.0,1753813214914.0,,True,,[],20003076.0,Link Year Prep (MO),,1401388.0,jordan,ACT,5942.0,#jordanwalsh-NBA-BOS-27,,PF,205,,Jordan Walsh,,,78,Jordan,,Arkansas,,375.0,"['SF', 'SG']",{'channel_id': '1113936514020016128'},Walsh,nba,,,,SG,2608,,21.0,27.0,walsh,2.0
,1992-09-28,,,,khembirch,,13ef372a-5fd1-4336-9901-12e120a5fbd7,,,,,1708444544085.0,,True,,[],,Notre Dame Prep (MA),,601518.0,khem,FA,3628.0,#khembirch-NBA-FA,,,233,,Khem Birch,,,80,Khem,,UNLV,,,['C'],{'channel_id': '1153292126855909376'},Birch,nba,,,,C,1876,,33.0,,birch,6.0
,1995-06-30,,,,tariqowens,,9d96565b-ad4e-407c-8bfa-4c8c3ce7b889,,,,,1628734821027.0,,True,,[],,Mount Zion Prep (MD),,,tariq,FA,4843.0,#tariqowens-NBA-FA,,,205,,Tariq Owens,,,82,Tariq,,Texas Tech,,,"['PF', 'SF']",{'channel_id': '1153293075452284928'},Owens,nba,,,,PF,2092,,30.0,,owens,1.0
,1985-03-20,,,,ronniebrewer,,78f9898e-be53-496e-adad-a610515f2635,,,,,,,False,,[],,Fayetteville (AR),,,ronnie,RET,,#ronniebrewer-NBA-FA,,,235,,Ronnie Brewer,,,79,Ronnie,,Arkansas,,,"['PF', 'SF']",{'channel_id': '1153292323988197376'},Brewer,nba,,,,SF,1013,,40.0,,brewer,8.0
,1999-05-04,,,,ethanthompson,552021F33DC4,ded5095f-92cf-40a4-a668-ba78370cfe27,,MIA,,,1755141009393.0,,True,,[],20002731.0,Bishop Montgomery (CA),,1061538.0,ethan,ACT,5449.0,#ethanthompson-NBA-MIA-55,,,195,,Ethan Thompson,,,77,Ethan,,Oregon State,,527.0,"['PG', 'SG']",{'channel_id': '1114054728712466432'},Thompson,nba,,,,SG,2352,,26.0,55.0,thompson,1.0
,1997-02-14,,,,braxtonkey,A5371907CE05,c22cf6a4-f026-4843-9d05-862e08a30ece,,MEM,,,1758740707478.0,,True,,[],20002789.0,Oak Hill Academy (VA),,946914.0,braxton,ACT,5324.0,#braxtonkey-NBA-MEM-22,,,225,,Braxton Key,,,80,Braxton,,Virginia,,,"['PF', 'SF']",{'channel_id': '1151931680022364160'},Key,nba,,,,PF,2406,,28.0,22.0,key,4.0
,1999-07-28,,,,djstewart,,5d31ffce-5a7c-41de-97ce-304361028a3e,,,,,1665875144491.0,,True,,[],,Riverside (MS),,1134189.0,dj,FA,5416.0,#djstewart-NBA-FA,,,205,,D.J. Stewart,,,78,D.J.,,Mississippi State,,,"['PG', 'SG']",{'channel_id': '1153292764251705344'},Stewart,nba,,,,PG,2365,,26.0,,stewart,1.0
,1997-02-22,,,,jeromerobinson,CB4A9254BF25,befc2559-ffb9-46ab-b3cb-2a9844c5fe4d,,,,,1711514145758.0,,True,,[],,Needham B. Broughton (NC),,893002.0,jerome,FA,4444.0,#jeromerobinson-NBA-FA,,,190,,Jerome Robinson,,,77,Jerome,,Boston College,,,"['PG', 'SG']",{'channel_id': '1153292269760040960'},Robinson,nba,,,,SG,1955,,28.0,,robinson,4.0
,2000-06-19,,,,vitkrejci,A55E30CA4652,8db2a730-bafb-4936-915f-3dd4920a0aa9,,ATL,,3.0,1757208024040.0,,True,,[],20002562.0,,,1257428.0,vit,ACT,5233.0,#vitkrejci-NBA-ATL-27,,SF,195,,Vít Krejčí,,,80,Vít,,,,301.0,"['PF', 'SF', 'SG']",{'channel_id': '1113936510970757120'},Krejčí,nba,,,,SF,2185,,25.0,27.0,krejci,4.0
,2001-03-30,,,,rayjdennis,12DCEA7797656E57,d146629c-2584-4760-89af-e4378d7569c1,,IND,,4.0,1752887152202.0,,True,,[],20003293.0,Oswego East (IL),,1194704.0,rayj,TWO-WAY,6378.0,#rayjdennis-NBA-IND-10,,PG,180,,RayJ Dennis,,,74,RayJ,,Baylor,,,['PG'],{'channel_id': '1146533571532447744'},Dennis,nba,,,,PG,2860,,24.0,10.0,dennis,1.0
,1991-12-10,,,,dionwaiters,,1bf4b5c7-e31d-4c22-9d89-7b909e3cb43c,,,,,1606776422612.0,,False,,[],,Life Center Academy (NJ),,,dion,RET,3315.0,#dionwaiters-NBA-FA,,,215,,Dion Waiters,,,75,Dion,,Syracuse,,,"['PG', 'SG']",{'channel_id': '1153292936264306688'},Waiters,nba,,,,SG,1042,,33.0,,waiters,8.0
,1994-12-02,,Surgery,,kenrichwilliams,F369376D41DA,9318b4c1-49d0-40eb-8b76-1098e28133d2,Knee,OKC,,6.0,1759341058039.0,,True,,[],20002056.0,University (TX),,843742.0,kenrich,ACT,4462.0,#kenrichwilliams-NBA-OKC-34,,PF,210,,Kenrich Williams,,,78,Kenrich,,TCU,,322.0,"['C', 'PF']",{'channel_id': '1113936532093272064'},Williams,nba,,Out,,PF,1946,,30.0,34.0,williams,7.0
