player_id,rotowire_id,opta_id,search_rank,fantasy_data_id,sport,team_changed_at,oddsjam_id,height,swish_id,high_school,birth_state,injury_start_date,news_updated,active,gsis_id,injury_status,pandascore_id,weight,team,search_full_name,stats_id,years_exp,practice_description,yahoo_id,team_abbr,status,practice_participation,full_name,search_last_name,birth_city,age,fantasy_positions,sportradar_id,rotoworld_id,birth_country,depth_chart_position,last_name,metadata,number,espn_id,college,competitions,search_first_name,injury_body_part,injury_notes,depth_chart_order,position,player_id,first_name,hashtag,birth_date,kalshi_id
1279,,,,,nhl,,,76,8477498.0,,,,,True,,,,215,EDM,darnellnurse,,11.0,,,,ACT,,Darnell Nurse,nurse,,,,dff929bc-f5a1-11e2-a133-f4ce4684ea4c,,,,Nurse,"{'birth_date': '1995-02-04', 'birth_place': 'Hamilton, ON, CAN', 'channel_id': '1157131023184580608', 'college': '', 'draft_pick': '7', 'draft_round': '1', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2014'}",25.0,,,[],darnell,,,,D,1279,Darnell,#darnellnurse-NHL-EDM-25,,
1991,,,,,nhl,,,71,9015421.0,,,,,True,,,,165,CHI,nicklardis,,,,,,ACT,,Nick Lardis,lardis,,,,5e472cc1-735f-49d1-9bc6-d5d8135eed01,,,,Lardis,"{'birth_date': '2005-07-08', 'birth_place': 'Oakville, ON, CAN', 'channel_id': '1274242690547986432', 'college': '', 'draft_pick': '67', 'draft_round': '3', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",76.0,,,[],nick,,,,LW,1991,Nick,#nicklardis-NHL-CHI-76,,
3488,,,,,nhl,,,72,9014452.0,,,,,True,,,,189,MTL,logannijhoff,,,,,,ACT,,Logan Nijhoff,nijhoff,,,,bb386019-fe30-4e4f-b80e-4812199f6206,,,,Nijhoff,"{'birth_date': '2001-06-23', 'birth_place': 'Comox Valley, BC, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",94.0,,,[],logan,,,,C,3488,Logan,#logannijhoff-NHL-MTL-94,,
1412,,,,,nhl,,,73,9012330.0,,,,,True,,,,196,CAR,gavinbayreuther,,7.0,,,,ACT,,Gavin Bayreuther,bayreuther,,,,d2f2bfb6-0377-4102-8e10-8741de978934,,,,Bayreuther,"{'birth_date': '1994-05-12', 'birth_place': 'Canaan, NH, USA', 'channel_id': '1274303084859756544', 'college': 'St. Lawrence', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2018'}",25.0,,,[],gavin,,,,D,1412,Gavin,#gavinbayreuther-NHL-CAR-25,,
3697,,,,,nhl,,,71,,,,,,True,,,,174,VGK,jordangustafson,,,,,,IR,,Jordan Gustafson,gustafson,,,,50e4e84e-5d84-4b1d-b14e-4cc461752a76,,,,Gustafson,"{'birth_date': '2004-01-20', 'birth_place': 'Ardrossan, AB, CAN', 'channel_id': '1157130907816054784', 'college': '', 'draft_pick': '79', 'draft_round': '3', 'draft_year': '2022', 'high_school': '', 'rookie_year': ''}",38.0,,,[],jordan,,,,C,3697,Jordan,#jordangustafson-NHL-VGK-38,,
1387,,,,,nhl,,,72,9013551.0,,,,,True,,,,201,STL,jakeneighbours,,4.0,,,,ACT,,Jake Neighbours,neighbours,,,,f62d7b0c-7e8c-43e9-bc1f-88517f1f0e5d,,,,Neighbours,"{'birth_date': '2002-03-29', 'birth_place': 'Calgary, AB, CAN', 'channel_id': '1157131082181660672', 'college': '', 'draft_pick': '26', 'draft_round': '1', 'draft_year': '2020', 'high_school': '', 'rookie_year': '2021'}",63.0,,,[],jake,,,,LW,1387,Jake,#jakeneighbours-NHL-STL-63,,
3759,,,,,nhl,,,77,,,,,,True,,,,190,SJ,joshuaravensbergen,,,,,,ACT,,Joshua Ravensbergen,ravensbergen,,,,61c856fd-7213-4f48-bb4b-e0ac51d7c1b3,,,,Ravensbergen,"{'birth_date': '2006-11-27', 'birth_place': 'North Vancouver, BC, CAN', 'channel_id': '1244647606148145152', 'college': '', 'draft_pick': '30', 'draft_round': '1', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",31.0,,,[],joshua,,,,G,3759,Joshua,#joshuaravensbergen-NHL-SJ-31,,
1172,,,,,nhl,,,76,9012301.0,,,,,True,,,,215,ARI,adamruzicka,,3.0,,,,ACT,,Adam Ruzicka,ruzicka,,,,2335b900-9e3c-4870-855b-af83c9256ad9,,,,Ruzicka,"{'birth_date': '1999-05-11', 'birth_place': 'Bratislava,, SVK', 'college': '', 'draft_pick': '109', 'draft_round': '4', 'draft_year': '2017', 'high_school': '', 'rookie_year': '2020'}",83.0,,,[],adam,,,,C,1172,Adam,#adamruzicka-NHL-ARI-83,,
2874,,,,,nhl,,,73,,,,,,True,,,,208,DET,jakeuberti,,,,,,ACT,,Jake Uberti,uberti,,,,ff7272a8-4a7a-456d-8dc2-9471227453ab,,,,Uberti,"{'birth_date': '2002-03-07', 'birth_place': 'Toronto, ON, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",86.0,,,[],jake,,,,C,2874,Jake,#jakeuberti-NHL-DET-86,,
4065,,,,,nhl,,,71,,,,,,True,,,,168,MIN,jordantourigny,,,,,,ACT,,Jordan Tourigny,tourigny,,,,664bbe8b-c451-4ccb-956c-a8949eabed2c,,,,Tourigny,"{'birth_date': '2005-02-28', 'birth_place': 'Victoriaville, QC, USA', 'channel_id': '1274544619094315008', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",67.0,,,[],jordan,,,,D,4065,Jordan,#jordantourigny-NHL-MIN-67,,
2025,,,,,nhl,,,76,,,,,,True,,,,214,ARI,carsenmusser,,,,,,NWT,,Carsen Musser,musser,,,,ae887d48-f171-440f-8a30-40b712579209,,,,Musser,"{'birth_date': '2005-05-19', 'birth_place': 'Fairmont, MN, USA', 'college': '', 'draft_pick': '166', 'draft_round': '6', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",,,,[],carsen,,,,G,2025,Carsen,#carsenmusser-NHL-ARI,,
1523,,,,,nhl,,,77,9013582.0,,,,,True,,,,221,OTT,tylerkleven,,3.0,,,,ACT,,Tyler Kleven,kleven,,,,dbfe55f4-f7a4-495e-adb5-c39d8969f353,,,,Kleven,"{'birth_date': '2002-01-10', 'birth_place': 'Fargo, ND, USA', 'channel_id': '1157131156945129472', 'college': 'North Dakota', 'draft_pick': '44', 'draft_round': '2', 'draft_year': '2020', 'high_school': '', 'rookie_year': '2022'}",43.0,,,[],tyler,,,,D,1523,Tyler,#tylerkleven-NHL-OTT-43,,
2782,,,,,nhl,,,73,9015113.0,,,,,True,,,,178,VAN,linuskarlsson,,2.0,,,,ACT,,Linus Karlsson,karlsson,,,,c11cbaf3-1d8c-4206-b19d-acfa1589b920,,,,Karlsson,"{'birth_date': '1999-11-16', 'birth_place': 'Eksjo,, SWE', 'channel_id': '1174842644996579328', 'college': '', 'draft_pick': '87', 'draft_round': '3', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2023'}",94.0,,,[],linus,,,,C,2782,Linus,#linuskarlsson-NHL-VAN-94,,
2160,,,,,nhl,,,78,9015334.0,,,,,True,,,,201,CAR,ruslankhazheyev,,1.0,,,,ACT,,Ruslan Khazheyev,khazheyev,,,,450a33f5-9e6c-4fab-b387-d20c5ae958cc,,,,Khazheyev,"{'birth_date': '2004-11-20', 'birth_place': 'Chelyabinsk,, RUS', 'channel_id': '1219401440422809601', 'college': '', 'draft_pick': '158', 'draft_round': '5', 'draft_year': '2023', 'high_school': '', 'rookie_year': '2024'}",80.0,,,[],ruslan,,,,G,2160,Ruslan,#ruslankhazheyev-NHL-CAR-80,,
3837,,,,,nhl,,,75,,,,,,True,,,,194,PIT,bradypeddle,,,,,,UDP,,Brady Peddle,peddle,,,,8224723d-2953-4740-8d7b-581c32c023f4,,,,Peddle,"{'birth_date': '2007-05-23', 'birth_place': 'Antigonish, NS, CAN', 'channel_id': '1244768463390527488', 'college': '', 'draft_pick': '91', 'draft_round': '3', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",,,,[],brady,,,,D,3837,Brady,#bradypeddle-NHL-PIT,,
3466,,,,,nhl,,,71,9012340.0,,,,,True,,,,202,SJ,ivanlodnia,,,,,,ACT,,Ivan Lodnia,lodnia,,,,4c379a87-f5a0-4fbd-bc49-bf0427a0452c,,,,Lodnia,"{'birth_date': '1999-08-31', 'birth_place': 'Los Angeles, CA, USA', 'college': '', 'draft_pick': '85', 'draft_round': '3', 'draft_year': '2017', 'high_school': '', 'rookie_year': ''}",63.0,,,[],ivan,,,,RW,3466,Ivan,#ivanlodnia-NHL-SJ-63,,
1009,,,,,nhl,,,74,8477505.0,,,,,True,,,,190,SJ,alexanderwennberg,,11.0,,,,ACT,,Alexander Wennberg,wennberg,,,,8a83c5bf-a5a0-4d7d-a5d8-7b140362e021,,,,Wennberg,"{'birth_date': '1994-09-22', 'birth_place': 'Stockholm,, SWE', 'channel_id': '1157130944201641984', 'college': '', 'draft_pick': '14', 'draft_round': '1', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2014'}",21.0,,,[],alexander,,,,C,1009,Alexander,#alexanderwennberg-NHL-SJ-21,,
2678,,,,,nhl,,,72,9015048.0,,,,,True,,,,184,PIT,matslindgren,,,,,,ACT,,Mats Lindgren,lindgren,,,,8cf6d9d4-d5cf-4a68-ad17-7bf433ce104c,,,,Lindgren,"{'birth_date': '2004-08-26', 'birth_place': 'North Vancouver, BC, CAN', 'college': '', 'draft_pick': '106', 'draft_round': '4', 'draft_year': '2022', 'high_school': '', 'rookie_year': ''}",73.0,,,[],mats,,,,D,2678,Mats,#matslindgren-NHL-PIT-73,,
3865,,,,,nhl,,,75,,,,,,True,,,,207,VGK,gustavsjoqvist,,,,,,UDP,,Gustav Sjoqvist,sjoqvist,,,,4df56990-e81d-48dc-88b1-b2ec944a741a,,,,Sjoqvist,"{'birth_date': '2006-02-24', 'birth_place': 'Stockholm,, SWE', 'channel_id': '1244828798638116864', 'college': '', 'draft_pick': '187', 'draft_round': '6', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",,,,[],gustav,,,,D,3865,Gustav,#gustavsjoqvist-NHL-VGK,,
3053,,,,,nhl,,,74,8475246.0,,,,,True,,,,205,UTA,kevinconnauton,,12.0,,,,ACT,,Kevin Connauton,connauton,,,,c71fe0f5-3b28-4c5f-bdda-a7af99e81f1d,,,,Connauton,"{'birth_date': '1990-02-23', 'birth_place': 'Edmonton, AB, CAN', 'channel_id': '1172728771795509248', 'college': 'Western Michigan', 'draft_pick': '83', 'draft_round': '3', 'draft_year': '2009', 'high_school': '', 'rookie_year': '2013'}",44.0,,,[],kevin,,,,D,3053,Kevin,#kevinconnauton-NHL-UTA-44,,
1524,,,,,nhl,,,76,8474207.0,,,,,True,,,,210,OTT,nickholden,,13.0,,,,ACT,,Nick Holden,holden,,,,f9158f7d-2d91-47ad-8298-1d4d1eaeaef6,,,,Holden,"{'birth_date': '1987-05-15', 'birth_place': 'St. Albert, AB, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2010'}",5.0,,,[],nick,,,,D,1524,Nick,#nickholden-NHL-OTT-5,,
1250,,,,,nhl,,,75,9012858.0,,,,,True,,,,188,BUF,ryanmcleod,,5.0,,,,ACT,,Ryan McLeod,mcleod,,,,0a52fe4d-eefb-42aa-9fb7-37d0d52dc557,,,,McLeod,"{'birth_date': '1999-09-21', 'birth_place': 'Mississauga, ON, CAN', 'channel_id': '1157131129149476864', 'college': '', 'draft_pick': '40', 'draft_round': '2', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2020'}",71.0,,,[],ryan,,,,C,1250,Ryan,#ryanmcleod-NHL-BUF-71,,
2519,,,,,nhl,,,71,9014943.0,,,,,True,,,,185,MIN,michaelmilne,,,,,,ACT,,Michael Milne,milne,,,,676edaa0-3959-4870-89c1-8a14ea9668ee,,,,Milne,"{'birth_date': '2002-09-21', 'birth_place': 'Abbotsford, BC, CAN', 'channel_id': '1159984780427657216', 'college': '', 'draft_pick': '89', 'draft_round': '3', 'draft_year': '2022', 'high_school': '', 'rookie_year': ''}",60.0,,,[],michael,,,,LW,2519,Michael,#michaelmilne-NHL-MIN-60,,
2721,,,,,nhl,,,77,,,,,,True,,,,203,VGK,masonprimeau,,,,,,ACT,,Mason Primeau,primeau,,,,8bfd99e8-6ea9-4f41-9182-7216a7a5230e,,,,Primeau,"{'birth_date': '2001-07-28', 'birth_place': 'Owen Sound, ON, CAN', 'college': '', 'draft_pick': '141', 'draft_round': '5', 'draft_year': '2019', 'high_school': '', 'rookie_year': ''}",57.0,,,[],mason,,,,C,2721,Mason,#masonprimeau-NHL-VGK-57,,
2735,,,,,nhl,,,76,9013372.0,,,,,True,,,,210,NSH,justusannunen,,4.0,,,,ACT,,Justus Annunen,annunen,,,,0bc4a24a-7cf0-46d6-8c9c-d771873adf92,,,,Annunen,"{'birth_date': '2000-03-11', 'birth_place': 'Kempele,, FIN', 'channel_id': '1157130994470375424', 'college': '', 'draft_pick': '64', 'draft_round': '3', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2021'}",29.0,,,[],justus,,,,G,2735,Justus,#justusannunen-NHL-NSH-29,,
3484,,,,,nhl,,,71,9014125.0,,,,,True,,,,186,MIN,jackpeart,,,,,,ACT,,Jack Peart,peart,,,,dd029c72-2eec-4c5e-b84c-a1bdbfde66d3,,,,Peart,"{'birth_date': '2003-05-15', 'birth_place': 'Grand Rapids, MN, USA', 'channel_id': '1274544711062818816', 'college': 'St. Cloud State', 'draft_pick': '54', 'draft_round': '2', 'draft_year': '2021', 'high_school': '', 'rookie_year': ''}",49.0,,,[],jack,,,,D,3484,Jack,#jackpeart-NHL-MIN-49,,
2676,,,,,nhl,,,72,9014485.0,,,,,True,,,,192,BUF,brendanwarren,,,,,,ACT,,Brendan Warren,warren,,,,6f1920c7-c7ee-4844-a7f0-8758674f5fb3,,,,Warren,"{'birth_date': '1997-05-07', 'birth_place': 'Carleton, MI, USA', 'channel_id': '1273819865303502848', 'college': 'Michigan', 'draft_pick': '81', 'draft_round': '3', 'draft_year': '2015', 'high_school': '', 'rookie_year': ''}",42.0,,,[],brendan,,,,LW,2676,Brendan,#brendanwarren-NHL-BUF-42,,
4054,,,,,nhl,,,71,,,,,,True,,,,174,DAL,kalebpearson,,,,,,ACT,,Kaleb Pearson,pearson,,,,12cda0f1-0980-4bf3-915f-4b15a4cea760,,,,Pearson,"{'birth_date': '2000-06-15', 'birth_place': ""St. Mary's, ON, CAN"", 'channel_id': '1274544603625721856', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",52.0,,,[],kaleb,,,,RW,4054,Kaleb,#kalebpearson-NHL-DAL-52,,
1450,,,,,nhl,,,73,8470638.0,,,,,True,,,,196,BOS,patricebergeron,,20.0,,,,ACT,,Patrice Bergeron,bergeron,,,,42e8baa0-0f24-11e2-8525-18a905767e44,,,,Bergeron,"{'birth_date': '1985-07-24', 'birth_place': 'Ancienne-Lorette, QC, CAN', 'college': '', 'draft_pick': '45', 'draft_round': '2', 'draft_year': '2003', 'high_school': '', 'rookie_year': '2003'}",37.0,,,[],patrice,,,,C,1450,Patrice,#patricebergeron-NHL-BOS-37,,
1966,,,,,nhl,,,72,9015320.0,,,,,True,,,,170,WPG,braydenyager,,1.0,,,,ACT,,Brayden Yager,yager,,,,bbd57a98-32e8-41ca-acdb-2b623d49e1a9,,,,Yager,"{'birth_date': '2005-01-03', 'birth_place': 'Saskatoon, SK, CAN', 'channel_id': '1224051976279425024', 'college': '', 'draft_pick': '14', 'draft_round': '1', 'draft_year': '2023', 'high_school': '', 'rookie_year': '2024'}",29.0,,,[],brayden,,,,C,1966,Brayden,#braydenyager-NHL-WPG-29,,
2919,,,,,nhl,,,71,9000938.0,,,,,True,,,,170,MTL,brandongignac,,6.0,,,,ACT,,Brandon Gignac,gignac,,,,5773728a-97ba-41bc-8c35-4ad22784cd00,,,,Gignac,"{'birth_date': '1997-11-07', 'birth_place': 'Repentigny, QC, CAN', 'college': '', 'draft_pick': '80', 'draft_round': '3', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2018'}",74.0,,,[],brandon,,,,C,2919,Brandon,#brandongignac-NHL-MTL-74,,
1550,,,,,nhl,,,68,9013452.0,,,,,True,,,,175,MTL,colecaufield,,5.0,,,,ACT,,Cole Caufield,caufield,,,,cd648c91-c93e-42d6-a149-99df6d18fe2e,,,,Caufield,"{'birth_date': '2001-01-02', 'birth_place': 'Mosinee, WI, USA', 'channel_id': '1157131171742633984', 'college': 'Wisconsin', 'draft_pick': '15', 'draft_round': '1', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2020'}",13.0,,,[],cole,,,,RW,1550,Cole,#colecaufield-NHL-MTL-13,,
3423,,,,,nhl,,,73,,,,,,True,,,,187,TB,noahsteen,,,,,,UDP,,Noah Steen,steen,,,,6c489cf0-4cd5-4171-9810-4f897fe944c3,,,,Steen,"{'birth_date': '2004-08-16', 'birth_place': 'Oslo,, NOR', 'college': '', 'draft_pick': '199', 'draft_round': '7', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",,,,[],noah,,,,LW,3423,Noah,#noahsteen-NHL-TB,,
3175,,,,,nhl,,,73,9024852.0,,,,,True,,,,190,SJ,collingraf,,2.0,,,,ACT,,Collin Graf,graf,,,,6d119d34-9b24-4669-8ea9-65d2a17eae45,,,,Graf,"{'birth_date': '2002-09-21', 'birth_place': 'Lincoln, MA, USA', 'channel_id': '1179916033838829568', 'college': 'Quinnipiac', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2023'}",51.0,,,[],collin,,,,RW,3175,Collin,#collingraf-NHL-SJ-51,,
1897,,,,,nhl,,,75,9015251.0,,,,,True,,,,211,OTT,nikolasmatinpalo,,2.0,,,,ACT,,Nikolas Matinpalo,matinpalo,,,,779f22d8-af2d-48a8-a3af-1bb3b2780a32,,,,Matinpalo,"{'birth_date': '1998-10-05', 'birth_place': 'Espoo,, FIN', 'channel_id': '1169708814669201408', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2023'}",33.0,,,[],nikolas,,,,D,1897,Nikolas,#nikolasmatinpalo-NHL-OTT-33,,
3723,,,,,nhl,,,75,,,,,,True,,,,192,CGY,arseniisergeev,,,,,,ACT,,Arsenii Sergeev,sergeev,,,,58c248cb-ef00-4648-93c0-0bece4bb7b86,,,,Sergeev,"{'birth_date': '2002-12-16', 'birth_place': 'Yaroslavl,, RUS', 'channel_id': '1217710201809928192', 'college': 'UConn', 'draft_pick': '205', 'draft_round': '7', 'draft_year': '2021', 'high_school': '', 'rookie_year': ''}",40.0,,,[],arsenii,,,,G,3723,Arsenii,#arseniisergeev-NHL-CGY-40,,
1282,,,,,nhl,,,74,8477934.0,,,,,True,,,,209,EDM,leondraisaitl,,11.0,,,,ACT,,Leon Draisaitl,draisaitl,,,,f7bb7a51-75d3-4f16-8491-a762acfb874a,,,,Draisaitl,"{'birth_date': '1995-10-27', 'birth_place': 'Cologne,, DEU', 'channel_id': '1157131024996519936', 'college': '', 'draft_pick': '3', 'draft_round': '1', 'draft_year': '2014', 'high_school': '', 'rookie_year': '2014'}",29.0,,,[],leon,,,,C,1282,Leon,#leondraisaitl-NHL-EDM-29,,
3496,,,,,nhl,,,73,9001067.0,,,,,True,,,,190,WSH,jakemassie,,,,,,ACT,,Jake Massie,massie,,,,b99ffc65-8d19-456d-8012-3d494e8bf444,,,,Massie,"{'birth_date': '1997-01-21', 'birth_place': 'Montreal, QC, CAN', 'college': 'Vermont', 'draft_pick': '156', 'draft_round': '6', 'draft_year': '2015', 'high_school': '', 'rookie_year': ''}",94.0,,,[],jake,,,,D,3496,Jake,#jakemassie-NHL-WSH-94,,
1800,,,,,nhl,,,71,9013269.0,,,,,True,,,,172,OTT,jamiesonrees,,,,,,ACT,,Jamieson Rees,rees,,,,3d4ea10c-7ed6-4551-8d31-acb3b71bae15,,,,Rees,"{'birth_date': '2001-02-26', 'birth_place': 'Hamilton, ON, CAN', 'channel_id': '1274665459253248000', 'college': '', 'draft_pick': '44', 'draft_round': '2', 'draft_year': '2019', 'high_school': '', 'rookie_year': ''}",19.0,,,[],jamieson,,,,C,1800,Jamieson,#jamiesonrees-NHL-OTT-19,,
2780,,,,,nhl,,,71,,,,,,True,,,,183,VAN,dmitrizlodeyev,,,,,,ACT,,Dmitri Zlodeyev,zlodeyev,,,,aa5fe869-242c-4f16-b4c9-e9aa7e640b3f,,,,Zlodeyev,"{'birth_date': '2002-02-15', 'birth_place': 'Voronezh,, RUS', 'college': '', 'draft_pick': '175', 'draft_round': '6', 'draft_year': '2020', 'high_school': '', 'rookie_year': ''}",98.0,,,[],dmitri,,,,C,2780,Dmitri,#dmitrizlodeyev-NHL-VAN-98,,
2537,,,,,nhl,,,76,9013359.0,,,,,True,,,,211,NYR,matthewrobertson,,1.0,,,,ACT,,Matthew Robertson,robertson,,,,2d1e010f-8df5-46af-8fa7-e9cfd407ce52,,,,Robertson,"{'birth_date': '2001-03-09', 'birth_place': 'Edmonton, AB, CAN', 'channel_id': '1170916837722968064', 'college': '', 'draft_pick': '49', 'draft_round': '2', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2024'}",29.0,,,[],matthew,,,,D,2537,Matthew,#matthewrobertson-NHL-NYR-29,,
3953,,,,,nhl,,,74,,,,,,True,,,,179,FLA,kirillgerasimyuk,,,,,,ACT,,Kirill Gerasimyuk,gerasimyuk,,,,d0c8986a-fc51-41c0-9765-5dbb66a8653b,,,,Gerasimyuk,"{'birth_date': '2003-08-22', 'birth_place': 'St. Petersburg,, RUS', 'channel_id': '1268142463059505152', 'college': '', 'draft_pick': '152', 'draft_round': '5', 'draft_year': '2021', 'high_school': '', 'rookie_year': ''}",80.0,,,[],kirill,,,,G,3953,Kirill,#kirillgerasimyuk-NHL-FLA-80,,
2758,,,,,nhl,,,70,,,,,,True,,,,217,CHI,andrewperrott,,,,,,ACT,,Andrew Perrott,perrott,,,,29a4b5f5-93d5-4b9f-97ec-e19bf36202f5,,,,Perrott,"{'birth_date': '2001-08-24', 'birth_place': 'Westlake, OH, USA', 'channel_id': '1274242685229608960', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",85.0,,,[],andrew,,,,D,2758,Andrew,#andrewperrott-NHL-CHI-85,,
1872,,,,,nhl,,,73,8476458.0,,,,,True,,,,192,ANA,ryanstrome,,12.0,,,,ACT,,Ryan Strome,strome,,,,4325c36b-0f24-11e2-8525-18a905767e44,,,,Strome,"{'birth_date': '1993-07-11', 'birth_place': 'Mississauga, ON, CAN', 'channel_id': '1157131340630478848', 'college': '', 'draft_pick': '5', 'draft_round': '1', 'draft_year': '2011', 'high_school': '', 'rookie_year': '2013'}",16.0,,,[],ryan,,,,C,1872,Ryan,#ryanstrome-NHL-ANA-16,,
3453,,,,,nhl,,,74,9025107.0,,,,,True,,,,178,WPG,garrettbrown,,,,,,ACT,,Garrett Brown,brown,,,,cff76991-25eb-4184-89c4-57a318d3a8d0,,,,Brown,"{'birth_date': '2004-04-04', 'birth_place': 'Buffalo, NY, USA', 'college': 'Denver', 'draft_pick': '99', 'draft_round': '4', 'draft_year': '2022', 'high_school': '', 'rookie_year': ''}",,,,[],garrett,,,,D,3453,Garrett,#garrettbrown-NHL-WPG,,
1623,,,,,nhl,,,75,8477392.0,,,,,True,,,,209,CBJ,hudsonfasching,,10.0,,,,ACT,,Hudson Fasching,fasching,,,,0abbc491-fb14-4293-8dbf-f85cb5431e04,,,,Fasching,"{'birth_date': '1995-07-28', 'birth_place': 'Apple Valley, MN, USA', 'channel_id': '1157131205758439424', 'college': 'Minnesota', 'draft_pick': '118', 'draft_round': '4', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2015'}",20.0,,,[],hudson,,,,RW,1623,Hudson,#hudsonfasching-NHL-CBJ-20,,
2745,,,,,nhl,,,75,9012472.0,,,,,True,,,,205,TOR,cedricpare,,,,,,ACT,,Cedric Pare,pare,,,,721c7310-0e31-477a-84ba-bad649ec2e7f,,,,Pare,"{'birth_date': '1999-01-24', 'birth_place': 'Levis, QC, CAN', 'channel_id': '1274544754956210176', 'college': '', 'draft_pick': '173', 'draft_round': '6', 'draft_year': '2017', 'high_school': '', 'rookie_year': ''}",56.0,,,[],cedric,,,,C,2745,Cedric,#cedricpare-NHL-TOR-56,,
2193,,,,,nhl,,,73,,,,,,True,,,,203,DAL,scottreedy,,2.0,,,,ACT,,Scott Reedy,reedy,,,,ebe620ab-b275-416a-af2b-b35aac88366e,,,,Reedy,"{'birth_date': '1999-04-04', 'birth_place': 'Prior Lake, MN, USA', 'college': 'Minnesota', 'draft_pick': '102', 'draft_round': '4', 'draft_year': '2017', 'high_school': '', 'rookie_year': '2021'}",34.0,,,[],scott,,,,C,2193,Scott,#scottreedy-NHL-DAL-34,,
1517,,,,,nhl,,,76,9012564.0,,,,,True,,,,225,OTT,bradytkachuk,,7.0,,,,ACT,,Brady Tkachuk,tkachuk,,,,b5c806ba-3496-457a-ae45-f7fd20cf136b,,,,Tkachuk,"{'birth_date': '1999-09-16', 'birth_place': 'Scottsdale, AZ, USA', 'channel_id': '1157131153036038144', 'college': 'Boston University', 'draft_pick': '4', 'draft_round': '1', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2018'}",7.0,,,[],brady,,,,LW,1517,Brady,#bradytkachuk-NHL-OTT-7,,
1396,,,,,nhl,,,69,9014693.0,,,,,True,,,,177,NSH,nickblankenburg,,4.0,,,,ACT,,Nick Blankenburg,blankenburg,,,,2c213008-2b6d-4b15-884d-815e85c3d73b,,,,Blankenburg,"{'birth_date': '1998-05-12', 'birth_place': 'Washington, MI, USA', 'channel_id': '1167594936300769280', 'college': 'Michigan', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2021'}",37.0,,,[],nick,,,,D,1396,Nick,#nickblankenburg-NHL-NSH-37,,
2311,,,,,nhl,,,75,9013522.0,,,,,True,,,,180,SJ,yaroslavaskarov,,3.0,,,,ACT,,Yaroslav Askarov,askarov,,,,f063c59c-51f6-49e2-88e6-b3146f82edd3,,,,Askarov,"{'birth_date': '2002-06-16', 'birth_place': 'Omsk,, RUS', 'channel_id': '1164333397124845568', 'college': '', 'draft_pick': '11', 'draft_round': '1', 'draft_year': '2020', 'high_school': '', 'rookie_year': '2022'}",30.0,,,[],yaroslav,,,,G,2311,Yaroslav,#yaroslavaskarov-NHL-SJ-30,,
3587,,,,,nhl,,,70,9025192.0,,,,,True,,,,182,ANA,ruslangazizov,,,,,,ACT,,Ruslan Gazizov,gazizov,,,,32c4011a-dd62-47e8-a975-b7e0866e745a,,,,Gazizov,"{'birth_date': '2004-01-21', 'birth_place': 'Omsk,, RUS', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",87.0,,,[],ruslan,,,,LW,3587,Ruslan,#ruslangazizov-NHL-ANA-87,,
