id,league,fullName,firstName,lastName,position,jersey,active,weight,height,age,dateOfBirth,experience_years,birthCity,birthState,birthCountry,debutYear,college,college_source,draftYear,draftRound,draftPick,draftTeam,team,processed_ts,collegeId,is_latest
4576060,nba,Ryan Kalkbrenner,Ryan,Kalkbrenner,C,11,True,270.0,85.0,23.0,2002-01-17T08:00Z,,Florissant,MO,USA,,Creighton,collegeAthlete,2025,2,34,CHA,CHA,2025-10-11T21:32:22.666253,156,1
4065660,nba,Mfiondu Kabengele,Mfiondu,Kabengele,C,27,False,250.0,82.0,28.0,1997-08-14T07:00Z,3.0,Burlington,ON,Canada,2019.0,Florida State,collegeAthlete,2019,1,27,BKN,CLE,2025-10-11T21:32:22.666253,52,1
4432817,nba,Johnny Juzang,Johnny,Juzang,G,33,True,226.0,77.0,24.0,2001-03-17T08:00Z,3.0,Tarzana,CA,USA,,UCLA,collegeAthlete,,,,,MIN,2025-10-11T21:32:22.666253,26,1
4997528,nba,Nikola Jovic,Nikola,Jovic,F,5,True,205.0,82.0,22.0,2003-06-09T07:00Z,3.0,,,,,,,2022,1,27,MIA,MIA,2025-10-11T21:32:22.666253,,1
3442,nba,DeAndre Jordan,DeAndre,Jordan,C,6,False,265.0,83.0,37.0,1988-07-21T07:00Z,16.0,Houston,TX,USA,2008.0,Texas A&M,collegeAthlete,2008,2,35,LAC,DEN,2025-10-11T21:32:22.666253,245,1
4431699,nba,Kai Jones,Kai,Jones,PF,23,False,221.0,83.0,24.0,2001-01-19T08:00Z,3.0,Nassau,,Bahamas,,Texas,collegeAthlete,2021,1,19,NY,DAL,2025-10-11T21:32:22.666253,251,1
4713010,nba,David Jones-Garcia,David,Jones-Garcia,F,25,True,210.0,78.0,23.0,2001-11-24T08:00Z,1.0,Santo Domingo,,Dominican Republic,,Memphis,collegeAthlete,,,,,SA,2025-10-11T21:32:22.666253,235,1
3936099,nba,Derrick Jones Jr.,Derrick,Jones Jr.,SF,5,True,210.0,78.0,28.0,1997-02-15T08:00Z,9.0,Chester,PA,USA,2016.0,UNLV,collegeAthlete,,,,,LAC,2025-10-11T21:32:22.666253,2439,1
3135046,nba,Tyus Jones,Tyus,Jones,PG,2,True,196.0,73.0,29.0,1996-05-10T07:00Z,10.0,Burnsville,MN,USA,2015.0,Duke,collegeAthlete,2015,1,24,CLE,ORL,2025-10-11T21:32:22.666253,150,1
4395626,nba,Tre Jones,Tre,Jones,PG,30,True,185.0,73.0,25.0,2000-01-08T08:00Z,5.0,Apple Valley,MN,USA,2020.0,Duke,collegeAthlete,2020,2,41,SA,CHI,2025-10-11T21:32:22.666253,150,1
4397000,nba,Tevian Jones,Tevian,Jones,F,,True,220.0,79.0,25.0,2000-06-29T07:00Z,1.0,Chandler,AZ,USA,,Southern Utah,collegeAthlete,,,,,LAL,2025-10-11T21:32:22.666253,253,1
4592427,nba,Spencer Jones,Spencer,Jones,F,21,True,225.0,79.0,24.0,2001-06-14T07:00Z,1.0,Roeland Park,KS,USA,,Stanford,collegeAthlete,,,,,DEN,2025-10-11T21:32:22.666253,24,1
4395704,nba,Mason Jones,Mason,Jones,G,15,False,200.0,76.0,27.0,1998-07-21T07:00Z,3.0,Desoto,TX,USA,2020.0,Arkansas,collegeAthlete,,,,,SAC,2025-10-11T21:32:22.666253,8,1
4697268,nba,Kam Jones,Kam,Jones,G,7,True,200.0,77.0,23.0,2002-02-25T08:00Z,,Memphis,TN,USA,,Marquette,collegeAthlete,2025,2,38,SA,IND,2025-10-11T21:32:22.666253,269,1
4432848,nba,Jaime Jaquez Jr.,Jaime,Jaquez Jr.,G,11,True,225.0,78.0,24.0,2001-02-18T08:00Z,2.0,Camarillo,CA,USA,,UCLA,collegeAthlete,2023,1,18,MIA,MIA,2025-10-11T21:32:22.666253,26,1
4602025,nba,Sion James,Sion,James,G,4,True,220.0,78.0,22.0,2002-12-04T08:00Z,,Sugar Hill,GA,USA,,Duke,collegeAthlete,2025,2,33,CHA,CHA,2025-10-11T21:32:22.666253,150,1
1966,nba,LeBron James,LeBron,James,SF,23,True,250.0,81.0,40.0,1984-12-30T08:00Z,22.0,Akron,OH,USA,2003.0,,,2003,1,1,CLE,LAL,2025-10-11T21:32:22.666253,,1
4683771,nba,Ronald Holland II,Ronald,Holland II,F,5,True,206.0,80.0,20.0,2005-07-07T07:00Z,1.0,Duncanville,TX,USA,,,,2024,1,5,DET,DET,2025-10-11T21:32:22.666253,,1
5105806,nba,Jett Howard,Jett,Howard,G,13,True,215.0,78.0,22.0,2003-09-14T07:00Z,2.0,Miami,FL,USA,,Michigan,collegeAthlete,2023,1,11,ORL,ORL,2025-10-11T21:32:22.666253,130,1
4433623,nba,Caleb Houstan,Caleb,Houstan,G,33,True,205.0,80.0,22.0,2003-01-09T08:00Z,2.0,Mississauga,ON,Canada,,Michigan,collegeAthlete,2022,2,32,ORL,ATL,2025-10-11T21:32:22.666253,130,1
4396991,nba,Talen Horton-Tucker,Talen,Horton-Tucker,SF,22,False,234.0,76.0,24.0,2000-11-25T08:00Z,5.0,Chicago,IL,USA,2019.0,Iowa State,collegeAthlete,2019,2,46,ORL,CHI,2025-10-11T21:32:22.666253,66,1
3213,nba,Al Horford,Al,Horford,C,20,True,240.0,81.0,39.0,1986-06-03T07:00Z,18.0,Puerto Plata,,Dominican Republic,2007.0,Florida,collegeAthlete,2007,1,3,ATL,GS,2025-10-11T21:32:22.666253,57,1
4433626,nba,Jalen Hood-Schifino,Jalen,Hood-Schifino,G,17,False,210.0,77.0,22.0,2003-06-19T07:00Z,2.0,Pittsburgh,PA,USA,,Indiana,collegeAthlete,2023,1,17,LAL,PHI,2025-10-11T21:32:22.666253,84,1
4433255,nba,Chet Holmgren,Chet,Holmgren,PF,7,True,208.0,85.0,23.0,2002-05-01T07:00Z,2.0,Minneapolis,MN,USA,,Gonzaga,collegeAthlete,2022,1,2,OKC,OKC,2025-10-11T21:32:22.666253,2250,1
4433607,nba,DaRon Holmes II,DaRon,Holmes II,C,14,True,236.0,81.0,23.0,2002-08-15T07:00Z,1.0,Goodyear,AZ,USA,,Dayton,collegeAthlete,2024,1,22,PHX,DEN,2025-10-11T21:32:22.666253,2168,1
2993370,nba,Richaun Holmes,Richaun,Holmes,F,22,False,235.0,81.0,31.0,1993-10-15T07:00Z,9.0,Lockport,IL,USA,2015.0,Bowling Green,collegeAthlete,2015,2,37,PHI,WSH,2025-10-11T21:32:22.666253,189,1
3995,nba,Jrue Holiday,Jrue,Holiday,PG,5,True,205.0,76.0,35.0,1990-06-12T07:00Z,16.0,Chatsworth,CA,USA,2009.0,UCLA,collegeAthlete,2009,1,17,PHI,POR,2025-10-11T21:32:22.666253,26,1
4065731,nba,Jay Huff,Jay,Huff,C,32,True,240.0,85.0,28.0,1997-08-25T07:00Z,4.0,Durham,NC,USA,,Virginia,collegeAthlete,,,,,IND,2025-10-11T21:32:22.666253,258,1
3922230,nba,Aaron Holiday,Aaron,Holiday,G,0,True,185.0,72.0,29.0,1996-09-30T07:00Z,7.0,Chatsworth,CA,USA,2018.0,UCLA,collegeAthlete,2018,1,23,IND,HOU,2025-10-11T21:32:22.666253,26,1
4702702,nba,D'Moi Hodge,D'Moi,Hodge,G,99,False,180.0,76.0,26.0,1998-12-20T08:00Z,,Tortola,,British Virgin Islands,,Missouri,collegeAthlete,,,,,DAL,2025-10-11T21:32:22.666253,142,1
3056245,nba,Malcolm Hill,Malcolm,Hill,G,36,True,225.0,78.0,29.0,1995-10-26T07:00Z,3.0,Fairview Heights,IL,USA,,Illinois,collegeAthlete,,,,,PHI,2025-10-11T21:32:22.666253,356,1
4291678,nba,Haywood Highsmith,Haywood,Highsmith,F,7,True,220.0,77.0,28.0,1996-12-09T08:00Z,4.0,Baltimore,MD,USA,2018.0,Wheeling Jesuit,collegeAthlete,,,,,BKN,2025-10-11T21:32:22.666253,2719,1
4395725,nba,Tyler Herro,Tyler,Herro,PG,14,True,195.0,77.0,25.0,2000-01-20T08:00Z,6.0,Milwaukee,WI,USA,2019.0,Kentucky,collegeAthlete,2019,1,13,MIA,MIA,2025-10-11T21:32:22.666253,96,1
4590360,nba,Chucky Hepburn,Chucky,Hepburn,G,24,True,190.0,74.0,22.0,2003-02-09T08:00Z,,Omaha,NE,USA,,Louisville,collegeAthlete,,,,,TOR,2025-10-11T21:32:22.666253,97,1
4684806,nba,Taylor Hendricks,Taylor,Hendricks,F,0,True,215.0,81.0,21.0,2003-11-22T08:00Z,2.0,Fort Lauderdale,FL,USA,,UCF,collegeAthlete,2023,1,9,UTAH,UTAH,2025-10-11T21:32:22.666253,2116,1
4683678,nba,Scoot Henderson,Scoot,Henderson,G,00,True,206.0,75.0,21.0,2004-02-03T08:00Z,2.0,Marietta,GA,USA,,,,2023,1,3,POR,POR,2025-10-11T21:32:22.666253,,1
4066372,nba,Kevin Huerter,Kevin,Huerter,SG,13,True,198.0,79.0,27.0,1998-08-27T07:00Z,7.0,Albany,NY,USA,2018.0,Maryland,collegeAthlete,2018,1,19,ATL,CHI,2025-10-11T21:32:22.666253,120,1
4871141,nba,Ariel Hukporti,Ariel,Hukporti,C,55,True,246.0,83.0,23.0,2002-04-12T07:00Z,1.0,Frankfurt,,Germany,,,,2024,2,58,DAL,NY,2025-10-11T21:32:22.666253,,1
4683774,nba,Bronny James,Bronny,James,G,9,True,212.0,74.0,21.0,2004-10-06T07:00Z,1.0,Cleveland,OH,USA,,USC,collegeAthlete,2024,2,55,LAL,LAL,2025-10-11T21:32:22.666253,30,1
6442,nba,Kyrie Irving,Kyrie,Irving,PG,11,True,195.0,74.0,33.0,1992-03-23T08:00Z,14.0,Melbourne,VIC,Australia,2011.0,Duke,collegeAthlete,2011,1,1,CLE,DAL,2025-10-11T21:32:22.666253,150,1
5214640,nba,Kasparas Jakucionis,Kasparas,Jakucionis,G,25,True,200.0,78.0,19.0,2006-05-29T07:00Z,,Vilnius,,Lithuania,,Illinois,collegeAthlete,2025,1,20,MIA,MIA,2025-10-11T21:32:22.666253,356,1
4277961,nba,Jaren Jackson Jr.,Jaren,Jackson Jr.,PF,8,True,242.0,82.0,26.0,1999-09-15T07:00Z,7.0,Plainfield,NJ,USA,2018.0,Michigan State,collegeAthlete,2018,1,4,MEM,MEM,2025-10-11T21:32:22.666253,127,1
4432190,nba,Andre Jackson Jr.,Andre,Jackson Jr.,G,44,True,209.0,78.0,23.0,2001-11-13T08:00Z,2.0,Amsterdam,NY,USA,,UConn,collegeAthlete,2023,2,36,ORL,MIL,2025-10-11T21:32:22.666253,41,1
4592829,nba,Quenton Jackson,Quenton,Jackson,G,29,True,180.0,77.0,27.0,1998-09-15T07:00Z,3.0,Los Angeles,CA,USA,,Texas A&M,collegeAthlete,,,,,IND,2025-10-11T21:32:22.666253,245,1
4432170,nba,Isaiah Jackson,Isaiah,Jackson,SF,22,True,205.0,81.0,23.0,2002-01-10T08:00Z,4.0,Pontiac,MI,USA,,Kentucky,collegeAthlete,2021,1,22,LAL,IND,2025-10-11T21:32:22.666253,96,1
5105550,nba,GG Jackson,GG,Jackson,F,45,True,210.0,81.0,20.0,2004-12-17T08:00Z,2.0,Columbia,SC,USA,,South Carolina,collegeAthlete,2023,2,45,MEM,MEM,2025-10-11T21:32:22.666253,2579,1
4433218,nba,Jaden Ivey,Jaden,Ivey,PG,23,True,195.0,76.0,23.0,2002-02-13T08:00Z,3.0,South Bend,IN,USA,,Purdue,collegeAthlete,2022,1,5,DET,DET,2025-10-11T21:32:22.666253,2509,1
4065654,nba,Jonathan Isaac,Jonathan,Isaac,PF,1,True,230.0,82.0,28.0,1997-10-03T07:00Z,8.0,Naples,FL,USA,2017.0,Florida State,collegeAthlete,2017,1,6,ORL,ORL,2025-10-11T21:32:22.666253,52,1
4433618,nba,Harrison Ingram,Harrison,Ingram,F,55,True,230.0,77.0,22.0,2002-11-27T08:00Z,1.0,Dallas,TX,USA,,North Carolina,collegeAthlete,2024,2,48,SA,SA,2025-10-11T21:32:22.666253,153,1
4396638,nba,Feron Hunt,Feron,Hunt,F,44,False,195.0,80.0,26.0,1999-07-05T07:00Z,1.0,Desoto,TX,USA,,SMU,collegeAthlete,,,,,NY,2025-10-11T21:32:22.666253,2567,1
3913176,nba,Brandon Ingram,Brandon,Ingram,SF,3,True,190.0,80.0,28.0,1997-09-02T07:00Z,9.0,Kinston,NC,USA,2016.0,Duke,collegeAthlete,2016,1,2,LAL,TOR,2025-10-11T21:32:22.666253,150,1
2968436,nba,Joe Ingles,Joe,Ingles,SG,7,True,220.0,80.0,38.0,1987-10-02T07:00Z,11.0,Adelaide,SA,Australia,2014.0,,,,,,,MIN,2025-10-11T21:32:22.666253,,1
4394963,nba,Shea Ili,Shea,Ili,G,51,True,,72.0,33.0,1992-10-06T07:00Z,,Auckland,,New Zealand,,,,,,,,MEL,2025-10-11T21:32:22.666253,,1
4601023,nba,Oso Ighodaro,Oso,Ighodaro,C,11,True,235.0,84.0,23.0,2002-07-14T07:00Z,1.0,Chandler,AZ,USA,,Marquette,collegeAthlete,2024,2,40,POR,PHX,2025-10-11T21:32:22.666253,269,1
4592492,nba,Bones Hyland,Bones,Hyland,PG,8,True,169.0,74.0,25.0,2000-09-14T07:00Z,4.0,Wilmington,DE,USA,,VCU,collegeAthlete,2021,1,26,DEN,MIN,2025-10-11T21:32:22.666253,2670,1
4702602,nba,CJ Huntley,CJ,Huntley,F,22,True,221.0,83.0,23.0,2002-01-06T08:00Z,,Huntersville,NC,USA,,App State,collegeAthlete,,,,,PHX,2025-10-11T21:32:22.666253,2026,1
5090701,nba,Jordan Hunter,Jordan,Hunter,C,1,True,,,,,,,,,,,,,,,,,2025-10-11T21:32:22.666253,,1
4065732,nba,De'Andre Hunter,De'Andre,Hunter,SF,12,True,221.0,80.0,27.0,1997-12-02T08:00Z,6.0,Philadelphia,PA,USA,2019.0,Virginia,collegeAthlete,2019,1,4,LAL,CLE,2025-10-11T21:32:22.666253,258,1
4397107,nba,David Duke Jr.,David,Duke Jr.,G,7,True,204.0,76.0,25.0,1999-10-13T07:00Z,4.0,Providence,RI,USA,,Providence,collegeAthlete,,,,,PHX,2025-10-11T21:32:22.666253,2507,1
6585,nba,Andre Drummond,Andre,Drummond,C,1,True,279.0,83.0,32.0,1993-08-10T07:00Z,13.0,Mount Vernon,NY,USA,2012.0,UConn,collegeAthlete,2012,1,9,DET,PHI,2025-10-11T21:32:22.666253,41,1
3913174,nba,Luke Kennard,Luke,Kennard,SG,3,True,206.0,77.0,29.0,1996-06-24T07:00Z,7.0,Middletown,OH,USA,2017.0,Duke,collegeAthlete,2017,1,12,DET,ATL,2025-10-11T21:32:22.666253,150,1
4683736,nba,Kobe Bufkin,Kobe,Bufkin,G,44,True,195.0,76.0,22.0,2003-09-21T07:00Z,1.0,Grand Rapids,MI,USA,,Michigan,collegeAthlete,2023,1,15,ATL,BKN,2025-10-11T21:32:22.666253,130,1
3948153,nba,Chris Boucher,Chris,Boucher,PF,99,True,200.0,81.0,32.0,1993-01-11T08:00Z,8.0,Montreal,PQ,Canada,2017.0,Oregon,collegeAthlete,,,,,BOS,2025-10-11T21:32:22.666253,2483,1
4432162,nba,Brandon Boston,Brandon,Boston,SG,11,False,188.0,78.0,23.0,2001-11-28T08:00Z,3.0,Norcross,GA,USA,,Kentucky,collegeAthlete,2021,2,51,MEM,NO,2025-10-11T21:32:22.666253,96,1
3136193,nba,Devin Booker,Devin,Booker,SG,1,True,206.0,78.0,28.0,1996-10-30T08:00Z,10.0,Grand Rapids,MI,USA,2015.0,Kentucky,collegeAthlete,2015,1,13,PHX,PHX,2025-10-11T21:32:22.666253,96,1
5105637,nba,Adem Bona,Adem,Bona,C,30,True,235.0,82.0,22.0,2003-03-28T08:00Z,1.0,Ebonyi State,,Nigeria,,UCLA,collegeAthlete,2024,2,41,PHI,PHI,2025-10-11T21:32:22.666253,26,1
4065652,nba,Marques Bolden,Marques,Bolden,C,,True,249.0,82.0,27.0,1998-04-17T07:00Z,3.0,Desoto,TX,USA,2019.0,Duke,collegeAthlete,,,,,GS,2025-10-11T21:32:22.666253,150,1
4397102,nba,Bol Bol,Bol,Bol,C,11,False,220.0,87.0,25.0,1999-11-16T08:00Z,5.0,Khartoum,,Sudan,2020.0,Oregon,collegeAthlete,2019,2,44,MIA,PHX,2025-10-11T21:32:22.666253,2483,1
3037789,nba,Bogdan Bogdanovic,Bogdan,Bogdanovic,SG,10,True,225.0,77.0,33.0,1992-08-18T07:00Z,8.0,Belgrade,,Serbia,2017.0,,,2014,1,27,PHX,LAC,2025-10-11T21:32:22.666253,,1
4426157,nba,Vrenz Bleijenbergh,Vrenz,Bleijenbergh,G,6,True,209.0,82.0,24.0,2000-10-14T07:00Z,,Brussels,,Belgium,,,,,,,,,2025-10-11T21:32:22.666253,,1
4712849,nba,Anthony Black,Anthony,Black,G,0,True,200.0,79.0,21.0,2004-01-20T08:00Z,2.0,Duncanville,TX,USA,,Arkansas,collegeAthlete,2023,1,6,ORL,ORL,2025-10-11T21:32:22.666253,8,1
6427,nba,Bismack Biyombo,Bismack,Biyombo,F,18,True,255.0,80.0,33.0,1992-08-28T07:00Z,14.0,Lubumbashi,,Congo,2011.0,,,2011,1,7,SAC,SA,2025-10-11T21:32:22.666253,,1
4348700,nba,Goga Bitadze,Goga,Bitadze,C,35,True,250.0,82.0,26.0,1999-07-20T07:00Z,6.0,Sagarejo,,Georgia,2019.0,,,2019,1,18,IND,ORL,2025-10-11T21:32:22.666253,,1
5311918,nba,Ellis Biggar,Ellis,Biggar,F,4,True,,80.0,,,,,,,,,,,,,,,2025-10-11T21:32:22.666253,,1
4397136,nba,Saddiq Bey,Saddiq,Bey,SF,41,True,215.0,79.0,26.0,1999-04-09T07:00Z,5.0,Largo,MD,USA,2020.0,Villanova,collegeAthlete,2020,1,19,BKN,NO,2025-10-11T21:32:22.666253,222,1
4397127,nba,Jules Bernard,Jules,Bernard,G,14,True,210.0,78.0,25.0,2000-01-21T08:00Z,,Los Angeles,CA,USA,,UCLA,collegeAthlete,,,,,MIN,2025-10-11T21:32:22.666253,26,1
5279133,nba,Joan Beringer,Joan,Beringer,C,19,True,230.0,83.0,18.0,2006-11-11T08:00Z,,,,,,,,2025,1,17,MIN,MIN,2025-10-11T21:32:22.666253,,1
4432187,nba,Reece Beekman,Reece,Beekman,G,26,True,190.0,75.0,24.0,2001-10-08T07:00Z,1.0,Milwaukee,WI,USA,,Virginia,collegeAthlete,,,,,ORL,2025-10-11T21:32:22.666253,258,1
4565203,nba,Charles Bediako,Charles,Bediako,C,27,True,225.0,84.0,23.0,2002-03-10T08:00Z,1.0,Brampton,ON,Canada,,Alabama,collegeAthlete,,,,,DET,2025-10-11T21:32:22.666253,333,1
4432179,nba,MarJon Beauchamp,MarJon,Beauchamp,F,14,False,199.0,79.0,24.0,2000-10-12T07:00Z,2.0,,,,,,,2022,1,24,MIL,NY,2025-10-11T21:32:22.666253,,1
3907822,nba,Malik Beasley,Malik,Beasley,SG,5,False,187.0,76.0,28.0,1996-11-26T08:00Z,8.0,Atlanta,GA,USA,2016.0,Florida State,collegeAthlete,2016,1,19,DEN,DET,2025-10-11T21:32:22.666253,52,1
4280245,nba,Jamaree Bouyea,Jamaree,Bouyea,G,15,True,180.0,74.0,26.0,1999-06-27T07:00Z,3.0,Seaside,CA,USA,,San Francisco,collegeAthlete,,,,,MIL,2025-10-11T21:32:22.666253,2539,1
4065673,nba,Tony Bradley,Tony,Bradley,C,13,True,248.0,83.0,27.0,1998-01-08T08:00Z,7.0,Bartow,FL,USA,2017.0,North Carolina,collegeAthlete,2017,1,28,LAL,IND,2025-10-11T21:32:22.666253,153,1
4565201,nba,Malaki Branham,Malaki,Branham,G,8,True,180.0,76.0,22.0,2003-05-12T07:00Z,3.0,Columbus,OH,USA,,Ohio State,collegeAthlete,2022,1,20,SA,WSH,2025-10-11T21:32:22.666253,194,1
4433569,nba,Johni Broome,Johni,Broome,F,22,True,240.0,82.0,23.0,2002-07-19T07:00Z,,Plant City,FL,USA,,Auburn,collegeAthlete,2025,2,35,PHI,PHI,2025-10-11T21:32:22.666253,2,1
5061568,nba,Carter Bryant,Carter,Bryant,F,11,True,220.0,80.0,19.0,2005-11-26T08:00Z,,Riverside,CA,USA,,Arizona,collegeAthlete,2025,1,14,SA,SA,2025-10-11T21:32:22.666253,12,1
3934672,nba,Jalen Brunson,Jalen,Brunson,PG,11,True,190.0,74.0,29.0,1996-08-31T07:00Z,7.0,New Brunswick,NJ,USA,2018.0,Villanova,collegeAthlete,2018,2,33,DAL,NY,2025-10-11T21:32:22.666253,222,1
4397126,nba,Moses Brown,Moses,Brown,C,6,True,258.0,86.0,25.0,1999-10-13T07:00Z,6.0,Queens,NY,USA,2019.0,UCLA,collegeAthlete,,,,,DEN,2025-10-11T21:32:22.666253,26,1
4431752,nba,Kobe Brown,Kobe,Brown,G,24,True,250.0,79.0,25.0,2000-01-01T08:00Z,2.0,Huntsville,AL,USA,,Missouri,collegeAthlete,2023,1,30,LAC,LAC,2025-10-11T21:32:22.666253,142,1
4433254,nba,Kendall Brown,Kendall,Brown,G,38,True,205.0,79.0,22.0,2003-05-11T07:00Z,3.0,Cottage Grove,MN,USA,,Baylor,collegeAthlete,2022,2,48,MIN,BOS,2025-10-11T21:32:22.666253,239,1
2596203,nba,John Brown,John,Brown,F,0,True,210.0,80.0,,,,Jacksonville,FL,USA,,High Point,collegeAthlete,,,,,,2025-10-11T21:32:22.666253,2272,1
3917376,nba,Jaylen Brown,Jaylen,Brown,SG,7,True,223.0,78.0,28.0,1996-10-24T07:00Z,9.0,Marietta,GA,USA,2016.0,California,collegeAthlete,2016,1,3,BOS,BOS,2025-10-11T21:32:22.666253,25,1
4065670,nba,Bruce Brown,Bruce,Brown,SF,11,True,202.0,76.0,29.0,1996-08-15T07:00Z,7.0,Boston,MA,USA,2018.0,Miami,collegeAthlete,2018,2,42,DET,DEN,2025-10-11T21:32:22.666253,2390,1
4431689,nba,Keion Brooks Jr.,Keion,Brooks Jr.,SF,0,False,210.0,79.0,25.0,2000-08-07T07:00Z,,Fort Wayne,IN,USA,,Washington,collegeAthlete,,,,,NO,2025-10-11T21:32:22.666253,264,1
4431767,nba,Christian Braun,Christian,Braun,G,0,True,220.0,78.0,24.0,2001-04-17T07:00Z,3.0,Burlington,KS,USA,,Kansas,collegeAthlete,2022,1,21,DEN,DEN,2025-10-11T21:32:22.666253,2305,1
4277908,nba,Garrison Brooks,Garrison,Brooks,C,8,False,240.0,82.0,26.0,1999-06-29T07:00Z,,Lafayette,AL,USA,,Mississippi State,collegeAthlete,,,,,NO,2025-10-11T21:32:22.666253,344,1
3155526,nba,Dillon Brooks,Dillon,Brooks,SF,3,True,225.0,78.0,29.0,1996-01-22T08:00Z,8.0,Mississauga,ON,Canada,2017.0,Oregon,collegeAthlete,2017,2,45,HOU,PHX,2025-10-11T21:32:22.666253,2483,1
2566769,nba,Malcolm Brogdon,Malcolm,Brogdon,G,5,True,229.0,76.0,32.0,1992-12-11T08:00Z,9.0,Atlanta,GA,USA,2016.0,Virginia,collegeAthlete,2016,2,36,MIL,NY,2025-10-11T21:32:22.666253,258,1
4278031,nba,Oshae Brissett,Oshae,Brissett,SF,,False,210.0,79.0,27.0,1998-06-20T07:00Z,5.0,Mississauga,ON,Canada,2019.0,Syracuse,collegeAthlete,,,,,PHI,2025-10-11T21:32:22.666253,183,1
4066383,nba,Miles Bridges,Miles,Bridges,SF,0,True,225.0,79.0,27.0,1998-03-21T08:00Z,6.0,Flint,MI,USA,2018.0,Michigan State,collegeAthlete,2018,1,12,LAC,CHA,2025-10-11T21:32:22.666253,127,1
3147657,nba,Mikal Bridges,Mikal,Bridges,SF,25,True,209.0,78.0,29.0,1996-08-30T07:00Z,7.0,Malvern,PA,USA,2018.0,Villanova,collegeAthlete,2018,1,10,PHI,NY,2025-10-11T21:32:22.666253,222,1
4432946,nba,Jalen Bridges,Jalen,Bridges,F,41,True,225.0,80.0,24.0,2001-05-14T07:00Z,1.0,Fairmont,WV,USA,,Baylor,collegeAthlete,,,,,BOS,2025-10-11T21:32:22.666253,239,1
4591259,nba,Koby Brea,Koby,Brea,G,14,True,202.0,78.0,22.0,2002-11-06T08:00Z,,Washington Heights,NY,USA,,Kentucky,collegeAthlete,2025,1,41,GS,PHX,2025-10-11T21:32:22.666253,96,1
6580,nba,Bradley Beal,Bradley,Beal,SG,0,True,207.0,76.0,32.0,1993-06-28T07:00Z,13.0,Saint Louis,MO,USA,2012.0,Florida,collegeAthlete,2012,1,3,WSH,LAC,2025-10-11T21:32:22.666253,57,1
4431766,nba,Damion Baugh,Damion,Baugh,SG,,True,194.0,76.0,25.0,2000-08-03T07:00Z,1.0,Nashville,TN,USA,,TCU,collegeAthlete,,,,,PHX,2025-10-11T21:32:22.666253,2628,1
3416,nba,Nicolas Batum,Nicolas,Batum,PF,33,True,230.0,80.0,36.0,1988-12-14T08:00Z,17.0,Lisieux,,France,2008.0,,,2008,1,25,HOU,LAC,2025-10-11T21:32:22.666253,,1
5165254,nba,Akech Allir,Akech,Allir,F,7,True,,,,,,,,,,,,,,,,,2025-10-11T21:32:22.666253,,1
4702099,nba,Zack Austin,Zack,Austin,F,16,True,216.0,77.0,24.0,2001-08-11T07:00Z,,Winston-salem,NC,USA,,Pittsburgh,collegeAthlete,,,,,OKC,2025-10-11T21:32:22.666253,221,1
4896850,nba,Taran Armstrong,Taran,Armstrong,G,1,True,190.0,77.0,23.0,2002-01-15T08:00Z,,Burnie,TAS,Australia,,California Baptist,collegeAthlete,,,,,GS,2025-10-11T21:32:22.666253,2856,1
3934719,nba,OG Anunoby,OG,Anunoby,SF,8,True,240.0,79.0,28.0,1997-07-17T07:00Z,8.0,London,,England,2017.0,Indiana,collegeAthlete,2017,1,23,TOR,NY,2025-10-11T21:32:22.666253,84,1
4432809,nba,Cole Anthony,Cole,Anthony,PG,50,True,185.0,74.0,25.0,2000-05-15T07:00Z,5.0,New York,NY,USA,2020.0,North Carolina,collegeAthlete,2020,1,15,ORL,MIL,2025-10-11T21:32:22.666253,153,1
3102533,nba,Thanasis Antetokounmpo,Thanasis,Antetokounmpo,SF,43,True,219.0,79.0,33.0,1992-07-18T07:00Z,6.0,Athens,,Greece,2015.0,,,2014,2,51,NY,MIL,2025-10-11T21:32:22.666253,,1
3032977,nba,Giannis Antetokounmpo,Giannis,Antetokounmpo,PF,34,True,243.0,83.0,30.0,1994-12-06T08:00Z,12.0,Athens,,Greece,2013.0,,,2013,1,15,MIL,MIL,2025-10-11T21:32:22.666253,,1
2993874,nba,Kyle Anderson,Kyle,Anderson,SF,2,True,230.0,81.0,32.0,1993-09-20T07:00Z,11.0,Fairview,NJ,USA,2014.0,UCLA,collegeAthlete,2014,1,30,SA,UTAH,2025-10-11T21:32:22.666253,26,1
4277869,nba,Jose Alvarado,Jose,Alvarado,PG,15,True,179.0,72.0,27.0,1998-04-12T07:00Z,4.0,Brooklyn,NY,USA,,Georgia Tech,collegeAthlete,,,,,NO,2025-10-11T21:32:22.666253,59,1
4066328,nba,Jarrett Allen,Jarrett,Allen,C,31,True,243.0,81.0,27.0,1998-04-21T07:00Z,8.0,Round Rock,TX,USA,,Texas,collegeAthlete,2017,1,22,BKN,CLE,2025-10-11T21:32:22.666253,251,1
4278129,nba,Deandre Ayton,Deandre,Ayton,C,5,True,252.0,84.0,27.0,1998-07-23T07:00Z,7.0,Nassau,,Bahamas,2018.0,Arizona,collegeAthlete,2018,1,1,PHX,LAL,2025-10-11T21:32:22.666253,12,1
