gsis_id,sportradar_id,college,swish_id,fantasy_data_id,news_updated,birth_state,player_id,birth_date,height,depth_chart_order,espn_id,team,active,team_abbr,kalshi_id,practice_description,rotoworld_id,high_school,rotowire_id,competitions,status,injury_start_date,search_last_name,search_first_name,practice_participation,sport,age,years_exp,opta_id,pandascore_id,oddsjam_id,birth_city,injury_status,first_name,fantasy_positions,stats_id,birth_country,metadata,last_name,depth_chart_position,injury_body_part,hashtag,position,search_rank,team_changed_at,number,search_full_name,full_name,injury_notes,weight,yahoo_id
,8b7504e3-c5ce-4e91-90d1-2bd8e975c5ed,Texas,,26002.0,1757796616074.0,,12586,2003-10-16,77,,,PHI,True,,d592e2a6-e430-461d-a500-922757af0706,,,Duncanville (TX),18504.0,[],Inactive,,williams,cameron,,nfl,21.0,0.0,,,E4D4B612B4AACB3B,,IR,Cameron,['OL'],,,"{'channel_id': '1221987078728855552', 'rookie_year': '2025', 'source_id': 'cfa4c670-8f54-11ec-9f33-1965c9c46e44'}",Williams,OL,Shoulder,#cameronwilliams-NFL-PHI-73,OL,9999999.0,,73.0,cameronwilliams,Cameron Williams,,317,
,,,,21668.0,,,6751,,,,,,False,,,,12292.0,,,[],Inactive,,player,duplicate,,nfl,,0.0,,,,,,Duplicate,,820437.0,,,Player,,,#duplicateplayer-NFL-FA-0,,9999999.0,,0.0,duplicateplayer,Duplicate Player,,,
00-0032433,cce52ea1-7e17-4992-8911-e6b07b7b3831,Stanford,691007.0,18117.0,1640054416821.0,,3356,1993-12-11,78,,2978275.0,NO,True,,,,,San Clemente (CA),11140.0,[],Active,,murphy,kyle,,nfl,28.0,6.0,,,,,,Kyle,"['OL', 'OT']",,,{'channel_id': '1116852854489874432'},Murphy,,,#kylemurphy-NFL-NO-79,OT,9999999.0,,79.0,kylemurphy,Kyle Murphy,,305,29434.0
,a72ea15b-5199-4101-a300-846e1c655add,Oklahoma,1062020.0,21679.0,1759443634131.0,,6786,1999-04-08,74,7.0,4241389.0,DAL,True,,7263bc21-1155-4723-954a-7ed5ee22bc0a,,,Foster (TX),14411.0,[],Active,,lamb,ceedee,,nfl,26.0,5.0,,,85450367222D,,Out,CeeDee,['WR'],,,"{'channel_id': '1113708855537201152', 'injury_override_regular_2025_4': 'Out', 'rookie_year': '2020'}",Lamb,LWR,Ankle,#ceedeelamb-NFL-DAL-88,WR,6.0,,88.0,ceedeelamb,CeeDee Lamb,Sprain,200,32687.0
00-0034764,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,Colorado State,912070.0,19867.0,1756160704849.0,,5038,1996-03-04,73,,4036348.0,,True,,36d599ae-128a-44f8-b103-a478dacb3bf4,,13149.0,Monroe (GA),12810.0,[],Active,,gallup,michael,,nfl,29.0,7.0,,,1E240D9C1957,,,Michael,['WR'],912070.0,,"{'channel_id': '1113708771563040768', 'rookie_year': '2018'}",Gallup,,,#michaelgallup-NFL-FA-12,WR,425.0,,12.0,michaelgallup,Michael Gallup,,198,31051.0
,11feb266-14e8-488c-9f7e-f221eaa92df8,Oregon,1061549.0,,1754764552848.0,,10938,1998-10-21,76,,,,True,,1b07f75b-ecb2-42ac-ace0-fb4a57de6170,,,Luther Burbank (CA),16680.0,[],Active,,johnson,dj,,nfl,26.0,2.0,,,0C9B6F4EECDC,,,DJ,['LB'],,,"{'channel_id': '1113708881009209345', 'rookie_year': '2023'}",Johnson,,,#djjohnson-NFL-FA-52,LB,9999999.0,,52.0,djjohnson,DJ Johnson,,260,
00-0033453,695d16fa-1c4e-4ce4-9d2c-0e117b4fa577,Portland State,,19294.0,1535771213570.0,,4433,1995-01-13,71,,3045642.0,,False,,,,,Jesuit (OR),12233.0,[],Inactive,,coleman,xavier,,nfl,26.0,5.0,,,,,,Xavier,['DB'],,,,Coleman,,,#xaviercoleman-NFL-FA-0,CB,9999999.0,,0.0,xaviercoleman,Xavier Coleman,,190,30569.0
,c5249c6f-bd1b-4352-8228-de2bd499ca0d,Oregon,1287923.0,24967.0,1759436412097.0,,11584,2002-08-19,70,1.0,,TB,True,,3012395f-ace0-482d-a616-8c3f7a4918d8,,,Hillcrest (IL),17784.0,[],Active,,irving,bucky,,nfl,23.0,1.0,,,A45A1C03F17B,,Questionable,Bucky,['RB'],,,"{'channel_id': '1113708732941889536', 'rookie_year': '2024'}",Irving,RB,Undisclosed,#buckyirving-NFL-TB-7,RB,23.0,,7.0,buckyirving,Bucky Irving,,195,
00-0029613,5c2a0c83-e18a-43dd-bd65-704771157e42,Boise State,,14385.0,1567555522755.0,,1195,1989-01-13,69,,14885.0,,False,,,,7426.0,St. Mary's (CA),8058.0,[],Inactive,,martin,doug,,nfl,32.0,10.0,,,,,,Doug,['RB'],381806.0,,,Martin,,,#dougmartin-NFL-FA-22,RB,9999999.0,,22.0,dougmartin,Doug Martin,,210,25741.0
00-0031060,35823109-daf1-4825-92b8-564271398ecb,Oregon,,16305.0,1648441845359.0,,2023,1993-01-05,68,,16945.0,,True,,,,,Crenshaw (CA),9274.0,[],Inactive,,thomas,deanthony,,nfl,29.0,8.0,,,,,,De'Anthony,['WR'],607847.0,,{'channel_id': '1116852775678902272'},Thomas,,,#deanthonythomas-NFL-FA-16,WR,803.0,,16.0,deanthonythomas,De'Anthony Thomas,,176,27652.0
,4c08189b-2268-4755-87d0-b0a291f08eb9,Princeton,,15043.0,,,1461,1990-08-17,"6'4""",,15944.0,,False,,,,,Chaminade (NY),8961.0,[],Inactive,,catapano,mike,,nfl,30.0,7.0,,,,,,Mike,"['DL', 'LB']",470175.0,,,Catapano,,,#mikecatapano-NFL-FA-48,LB,9999999.0,,48.0,mikecatapano,Mike Catapano,,270,26830.0
,fb301e65-4c65-4b60-a8ca-d149fcdbcd97,Louisiana,885460.0,22132.0,1758484242103.0,,7116,1996-09-18,76,,3917599.0,LAR,True,,0bae641e-76ad-4985-9964-3c6b80655af8,,,Plaquemine (LA),14749.0,[],Active,,dotson,kevin,,nfl,29.0,5.0,,,116E2FA7B4F5,,,Kevin,['OL'],,,"{'channel_id': '1113708706823958528', 'rookie_year': '2020'}",Dotson,OL,,#kevindotson-NFL-LAR-69,OL,9999999.0,,69.0,kevindotson,Kevin Dotson,,328,32805.0
,,,,19809.0,,,4907,,,,,,False,,,,13088.0,,,[],Inactive,,sirianni,nick,,nfl,,0.0,,,,,,Nick,,,,{'override_active': 'false'},Sirianni,,,#nicksirianni-NFL-FA-0,,9999999.0,,0.0,nicksirianni,Nick Sirianni,,,
,d0dd8a70-072c-11ef-a49f-41e71daeb2e1,Georgia,1213345.0,23213.0,1756319726360.0,,11649,2002-02-10,73,,,CIN,True,,b3fabbbc-f865-432f-8736-1e234d567be0,,,Buchanan (CA),17970.0,[],Active,,milton,kendall,,nfl,23.0,1.0,,,A92E6B2C0008,,,Kendall,['RB'],,,"{'channel_id': '1113708718547038208', 'rookie_year': '2024'}",Milton,,,#kendallmilton-NFL-CIN-36,RB,578.0,,36.0,kendallmilton,Kendall Milton,,230,
,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,Alabama,973935.0,21692.0,1759108850274.0,,6783,1999-04-24,73,1.0,4241463.0,CLE,True,,666bc6ee-d966-4139-9978-93a215443ad0,,,Deerfield Beach (FL),14458.0,[],Active,,jeudy,jerry,,nfl,26.0,5.0,,,74F257A6F220,,,Jerry,['WR'],,,"{'channel_id': '1113708842941706240', 'rookie_year': '2020'}",Jeudy,RWR,,#jerryjeudy-NFL-CLE-3,WR,74.0,,3.0,jerryjeudy,Jerry Jeudy,,195,32685.0
,a6a3e310-2474-11f0-9d75-5b9f469eea9d,Oregon State,,26240.0,,,12887,2000-03-13,77,,,ATL,True,,6c9c3e0a-1c93-4099-82d5-af5bd9580bfa,,,Rancho Cucamonga (CA),,[],Active,,gray,joshua,,nfl,25.0,0.0,,,02524FE065589A92,,,Joshua,['OL'],,,"{'channel_id': '1222696803619581952', 'rookie_year': '2025'}",Gray,,,#joshuagray-NFL-ATL-67,OL,9999999.0,,67.0,joshuagray,Joshua Gray,,299,
00-0034328,5f642a99-fc5b-4cae-b23d-8d043681b264,Brigham Young,,20551.0,1556573756637.0,,5592,1996-04-27,72,,3138835.0,,True,,,,,Allen,13384.0,[],Active,,koroma,tejan,,nfl,25.0,4.0,,,,,,Tejan,['OL'],,,{'channel_id': '1116853128503754752'},Koroma,,,#tejankoroma-NFL-FA-73,C,9999999.0,,73.0,tejankoroma,Tejan Koroma,,290,31522.0
,8ab4dd5c-7ace-4819-80b7-030de97ab88f,Virginia,,16939.0,,,2481,1994-08-05,"6'5""",,3048702.0,,False,,,,,St. Joseph,10365.0,[],Inactive,,valles,max,,nfl,26.0,5.0,,,,,,Max,"['DL', 'LB']",,,,Valles,,,#maxvalles-NFL-FA-54,LB,9999999.0,,54.0,maxvalles,Max Valles,,251,28567.0
00-0025549,645a8bf9-2079-4df4-904a-3d8f08438b85,Cincinnati,,5511.0,1564440320341.0,,221,1985-01-25,"6'4""",,10605.0,,False,,,,4269.0,La Salle (OH),5403.0,[],Inactive,,celek,brent,,nfl,35.0,13.0,,,,,,Brent,['TE'],229510.0,,,Celek,,,#brentcelek-NFL-FA-87,TE,9999999.0,,87.0,brentcelek,Brent Celek,,255,8416.0
,d7ed32dc-b05b-4a90-b29c-7fcb4527d2c5,Georgia,,8699.0,,,387,1987-07-16,"5'11""",,12516.0,,False,,,,5163.0,,,[],Inactive,,moreno,knowshon,,nfl,30.0,6.0,,,,,,Knowshon,['RB'],,,,Moreno,,,#knowshonmoreno-NFL-FA-28,RB,9999999.0,,28.0,knowshonmoreno,Knowshon Moreno,,210,
,,,,,,,8432,,,,,,False,,,,,,,[],Inactive,,invalid,player,,nfl,,0.0,,,,,,Player,['TE'],,,,Invalid,,,#playerinvalid-NFL-FA,TE,,,,playerinvalid,Player Invalid,,,
,dec323b8-fb75-4182-b03d-6c412d3d51a5,Florida Atlantic,916460.0,22233.0,1603749938954.0,,7232,1997-04-20,73,,4040762.0,,True,,,,,Homestead (FL),15096.0,[],Active,,smith,rashad,,nfl,25.0,2.0,,,,,,Rashad,['LB'],,,{'channel_id': '1116853352911601664'},Smith,,,#rashadsmith-NFL-FA-59,LB,9999999.0,,59.0,rashadsmith,Rashad Smith,,220,33180.0
,d4783f50-07da-11ef-b218-ed50b831f980,MidAmerican Nazarene,1509834.0,,1718143531237.0,,12213,2000-12-17,73,,,,True,,,,,Compton (CA),18167.0,[],Active,,sao,anthony,,nfl,24.0,1.0,,,8FB828B3A11D,,,Anthony,['DB'],,,"{'channel_id': '1116852717524877312', 'rookie_year': '2024'}",Sao,,,#anthonysao-NFL-FA,CB,9999999.0,,,anthonysao,Anthony Sao,,200,
,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,Arizona,1181861.0,24981.0,1756337724706.0,,11616,2001-02-04,69,10.0,,SF,True,,1e0b2c05-8e6f-4e3d-baac-a916f50e4aed,,,Maricopa (AZ),17008.0,[],Inactive,,cowing,jacob,,nfl,24.0,1.0,,,D501FE0B726A,,IR,Jacob,['WR'],,,"{'channel_id': '1113708878039642112', 'rookie_year': '2024'}",Cowing,SWR,Hamstring,#jacobcowing-NFL-SF-19,WR,440.0,,19.0,jacobcowing,Jacob Cowing,,171,
 00-0035703,d1ed6f8c-1611-4695-8b48-5adce0de50dd,Notre Dame,884553.0,21037.0,1756340425454.0,,5965,1996-10-12,75,,3932423.0,CHI,True,,b95c2358-45db-4205-9fba-fea6009e5be8,,14013.0,Providence Catholic (IL),13553.0,[],Active,,boykin,miles,,nfl,28.0,6.0,,,0A22FF8AADCF,,,Miles,['WR'],884553.0,,"{'channel_id': '1113708680123019264', 'rookie_year': '2019'}",Boykin,,,#milesboykin-NFL-CHI-80,WR,634.0,,80.0,milesboykin,Miles Boykin,,231,31925.0
,404c313b-6788-45ac-8438-99b224988b8f,Appalachian State,,16462.0,,,2125,1991-01-14,"5'9""",,17025.0,,False,,,,,,,[],Inactive,,peacock,andrew,,nfl,26.0,1.0,,,,,,Andrew,['WR'],504365.0,,,Peacock,,,#andrewpeacock-NFL-FA-1,WR,9999999.0,,1.0,andrewpeacock,Andrew Peacock,,195,28008.0
,fdb957eb-4146-4453-a6df-f65ca7bc1bb6,Notre Dame,1183583.0,25264.0,1752542427532.0,,11770,2000-05-05,73,2.0,,ATL,True,,6fb8c6e3-e94a-4941-9d91-bbf00fb0aec9,,,Blessed Trinity Catholic (GA),17810.0,[],Active,,bertrand,jd,,nfl,25.0,1.0,,,7715F27DA2AC,,,JD,['LB'],,,"{'channel_id': '1113708865330900992', 'rookie_year': '2024'}",Bertrand,RILB,,#jdbertrand-NFL-ATL-40,LB,9999999.0,,40.0,jdbertrand,JD Bertrand,,230,
,bd460ff0-2567-11f0-831d-a5b6ed781dda,Utah,,,1756503628936.0,,13064,2002-10-16,72,,,,True,,0458f9f9-a94a-4b1c-b463-d8b2597eba4c,,,Pinnacle (MN),18955.0,[],Active,,singer,dorian,,nfl,22.0,0.0,,,BCA610DD1DE8A2B8,,,Dorian,['WR'],,,"{'channel_id': '1223134688898461697', 'rookie_year': '2025'}",Singer,,,#doriansinger-NFL-FA-13,WR,542.0,,13.0,doriansinger,Dorian Singer,,181,
00-0034860,20d16690-560b-4a01-af20-8870ef07ea70,Washington,837820.0,19854.0,1759444534755.0,,4992,1995-10-23,74,,3127306.0,NO,True,,391992cd-e36d-4864-8180-6af58fd63343,,13160.0,JSerra Catholic (CA),12884.0,[],Active,,pettis,dante,,nfl,29.0,7.0,,,CEEF50BC317C,,,Dante,['WR'],837820.0,,"{'channel_id': '1113708761173749761', 'rookie_year': '2018'}",Pettis,,,#dantepettis-NFL-NO-17,WR,492.0,,17.0,dantepettis,Dante Pettis,,200,31014.0
 00-0030548,c615cf52-bc61-43ed-bb76-39695ca019c0,Louisiana State,,15242.0,1585950331788.0,,1590,1991-12-10,73,,15809.0,,True,,,,8453.0,Dutchtown (LA),8685.0,[],Active,,reid,eric,,nfl,30.0,9.0,,,,,,Eric,['DB'],540523.0,,{'channel_id': '1116852748231376896'},Reid,,,#ericreid-NFL-FA-25,SS,9999999.0,,25.0,ericreid,Eric Reid,,213,26641.0
,dfdac366-d991-4d2a-baad-a01b055e1c48,Louisiana Tech,,19719.0,,,4804,1993-12-21,76,,2971882.0,,True,,,,,Cooper,,[],Active,,brown,darrell,,nfl,28.0,5.0,,,,,,Darrell,['OL'],,,{'channel_id': '1116853024250134528'},Brown,,,#darrellbrown-NFL-FA-66,OT,9999999.0,,66.0,darrellbrown,Darrell Brown,,305,30927.0
00-0033608,ba95b150-fad0-4a8d-b15d-a5e318d95b7f,Pittsburgh,,19407.0,1660179319896.0,,4529,1994-04-15,72,,2970264.0,,True,,,,,Eastlake (WA),12929.0,[],Inactive,,lewis,ryan,,nfl,27.0,5.0,,,,,,Ryan,['DB'],692336.0,,{'channel_id': '1116852981497593856'},Lewis,,,#ryanlewis-NFL-FA-37,CB,1260.0,,37.0,ryanlewis,Ryan Lewis,,185,30491.0
,6d43a6f4-d210-40f7-a877-9169ae6a500d,Maryland,,,1758658262364.0,,12739,2003-02-25,75,,,,True,,65dc46d2-af07-4e02-b697-42065de7ad07,,,Charles Herbert Flowers (MD),18713.0,[],Active,,akingbesote,tommy,,nfl,22.0,0.0,,,874C5E8056926812,,,Tommy,['DL'],,,"{'channel_id': '1222002238210179072', 'rookie_year': '2025'}",Akingbesote,,,#tommyakingbesote-NFL-FA-74,DT,9999999.0,,74.0,tommyakingbesote,Tommy Akingbesote,,306,
00-0026027,e2ee3901-8de4-4585-a6ca-b7d77d271d9e,Notre Dame,267458.0,9162.0,1739602221935.0,,439,1986-01-20,74,,11759.0,CAR,True,,486b8f45-2667-4137-86bc-47ab68815bf1,,,Brophy Prep (AZ),7078.0,[],Active,,jansen,jj,,nfl,39.0,17.0,,,4EDD98ACAC84,,,JJ,['LS'],,,"{'channel_id': '1113708886856069120', 'rookie_year': '2008'}",Jansen,LS,,#jjjansen-NFL-CAR-44,LS,9999999.0,,44.0,jjjansen,JJ Jansen,,235,9585.0
,ce8b21f7-6f93-40e6-8068-0432e10d855f,Baylor,1066890.0,21894.0,1746664218054.0,,6858,1999-01-20,76,2.0,4259181.0,TEN,True,,4770f277-197d-4264-a925-cea9f6a1c672,,,Round Rock (TX),14499.0,[],Active,,lynch,james,,nfl,26.0,5.0,,,35DE560DE241,,Questionable,James,['DL'],,,"{'channel_id': '1113708712297525248', 'rookie_year': '2020'}",Lynch,LDE,Shoulder,#jameslynch-NFL-TEN-97,DT,9999999.0,,97.0,jameslynch,James Lynch,,295,32800.0
00-0030046,cf881df8-d5a0-4736-be01-eb72767366b0,Louisiana Tech,509704.0,15116.0,1659810314150.0,,1510,1990-12-24,77,,16004.0,,True,,,,,Assumption (LA),8826.0,[],Active,,mills,jordan,,nfl,31.0,9.0,,,,,,Jordan,"['OL', 'OT']",,,{'channel_id': '1116852742007029760'},Mills,,,#jordanmills-NFL-FA-79,T,9999999.0,,79.0,jordanmills,Jordan Mills,,311,26786.0
,96b9bbe0-2317-11f0-9fae-9ba39ba9aec5,Colorado State,,26514.0,1758992439127.0,,12785,2000-07-16,74,,,CLE,True,,1450368f-80a6-4700-85ff-f369c5bed222,,,Peachtree Ridge (GA),19044.0,[],Active,,jones,dom,,nfl,25.0,0.0,,,C3BFF23D6A676A2E,,,Dom,['DB'],,,"{'channel_id': '1222062625664274432', 'rookie_year': '2025'}",Jones,,,#domjones-NFL-CLE-37,DB,9999999.0,,37.0,domjones,Dom Jones,,192,
,,Oklahoma,,19313.0,,,4925,,"6'3""",,,OAK,True,,,,,,,[],Active,,wade,jordan,,nfl,,1.0,,,,,,Jordan,['OL'],,,{'channel_id': '1116853041413226496'},Wade,,,#jordanwade-NFL-OAK-0,G,9999999.0,,0.0,jordanwade,Jordan Wade,,311,30636.0
 00-0032482,319497eb-9f40-4ef7-9dfe-72314a8e9b21,Oregon,,18407.0,1596767449898.0,,3620,1993-10-12,70,,2971271.0,,False,,,,,Hightower (TX),10747.0,[],Inactive,,addison,bralon,,nfl,28.0,6.0,,,,,,Bralon,['WR'],689636.0,,,Addison,,,#bralonaddison-NFL-FA-89,WR,9999999.0,,89.0,bralonaddison,Bralon Addison,,190,29616.0
,825c01a0-e857-11ed-95b2-5d386c06de36,Bowling Green,1181975.0,,1693254649926.0,,11155,2001-02-15,74,,,,True,,,,,Norcross (GA),17337.0,[],Active,,sims,christian,,nfl,22.0,1.0,,,,,,Christian,['TE'],,,{'channel_id': '1116852657747656704'},Sims,,,#christiansims-NFL-FA-46,TE,449.0,,46.0,christiansims,Christian Sims,,243,
,3436b400-23ad-11f0-b28b-d1b1866410c3,Maryland,,26386.0,,,12814,2001-08-10,78,,,LAC,True,,87eb2532-6a66-431c-8412-d3dd5965e11a,,,Seneca Valley (PA),,[],Active,,kaltenberger,josh,,nfl,24.0,0.0,,,097A1F7953F2EA5D,,,Josh,['OL'],,,"{'channel_id': '1222334420736802816', 'rookie_year': '2025'}",Kaltenberger,,,#joshkaltenberger-NFL-LAC-63,OL,9999999.0,,63.0,joshkaltenberger,Josh Kaltenberger,,308,
00-0031309,dfbbe1cc-1fce-4599-92ae-922a8b79fb83,Florida State,,16266.0,1563996333283.0,,1995,1991-04-11,75,,16891.0,,False,,,,9394.0,Lowndes County (GA),9371.0,[],Injured Reserve,,smith,telvin,,nfl,30.0,8.0,,,,,,Telvin,['LB'],,,,Smith,,,#telvinsmith-NFL-FA-0,LB,9999999.0,,0.0,telvinsmith,Telvin Smith,,215,27672.0
,5c55344a-6192-4def-9860-ffd5a571fe68,Sacramento State,1054192.0,24453.0,1757706907734.0,,10926,1999-11-08,75,2.0,,NE,True,,e3fc1eb2-4b74-41c5-bdf6-7ab2655dc282,,,Hawthorne (CA),16947.0,[],Active,,mapu,marte,,nfl,25.0,2.0,,,25AC94AAB044,,Questionable,Marte,['DB'],,,"{'channel_id': '1113708791863472128', 'rookie_year': '2023'}",Mapu,LILB,Neck,#martemapu-NFL-NE-15,DB,9999999.0,,15.0,martemapu,Marte Mapu,,230,
,9c054866-5e6c-460b-9af3-ebf91e7d0a3e,LSU,1213362.0,23121.0,1759161955544.0,,9504,2002-05-07,71,2.0,,NE,True,,3ac1f88b-b799-4e62-b738-da9ee569ad8a,,,Westgate (LA),16795.0,[],Active,,boutte,kayshon,,nfl,23.0,2.0,,,86B6983F9C7F,,,Kayshon,['WR'],,,"{'channel_id': '1113708794036121600', 'rookie_year': '2023'}",Boutte,LWR,,#kayshonboutte-NFL-NE-9,WR,283.0,,9.0,kayshonboutte,Kayshon Boutte,,197,
00-0034034,4e87e1a1-8b89-4738-a527-87eb0663c35d,James Madison,750368.0,19732.0,1660682432289.0,,4828,1995-09-14,69,,3049329.0,,True,,,,,Charlottesville (VA),12367.0,[],Active,,davis,rashard,,nfl,26.0,5.0,,,,,,Rashard,['WR'],750368.0,,{'channel_id': '1116853028188585984'},Davis,,,#rasharddavis-NFL-FA-6,WR,9999999.0,,6.0,rasharddavis,Rashard Davis,,180,30940.0
,4aeef161-65c6-4bc6-89c5-ceb7d6d1a25b,Kent State,,16144.0,,,1914,1991-08-09,"5'8""",,16755.0,,False,,,,,Venice (FL),9474.0,[],Inactive,,archer,dri,,nfl,29.0,6.0,,,,,,Dri,['RB'],506529.0,,,Archer,,,#driarcher-NFL-FA-13,RB,9999999.0,,13.0,driarcher,Dri Archer,,173,27625.0
,53744270-fbf9-11ed-b3ef-4b1a763c6ea8,UC Davis,1052604.0,,,,11525,1999-02-10,77,,,,True,,,,,Rancho Mirage (CA),,[],Active,,whelan,daniel,,nfl,26.0,0.0,,,,,,Daniel,['P'],,,"{'channel_id': '1116852699464204288', 'rookie_year': ''}",Whelan,,,#danielwhelan-NFL-FA-0,P,9999999.0,,0.0,danielwhelan,Daniel Whelan,,216,
,7a1775f4-0869-4377-93c7-02331a65606f,Texas - El Paso,,15620.0,,,1711,1989-09-21,"5'11""",,16122.0,,False,,,,,,,[],Inactive,,woodard,darren,,nfl,27.0,1.0,,,,,,Darren,['DB'],,,,Woodard,,,#darrenwoodard-NFL-FA-35,CB,9999999.0,,35.0,darrenwoodard,Darren Woodard,,170,
00-0033407,7e56f066-0225-4b22-ab11-9cb1d6325ee8,Arkansas,,19255.0,1515031201931.0,,4396,1994-12-02,72,,3046438.0,,True,,,,,Greenwood (AR),11867.0,[],Active,,morgan,drew,,nfl,27.0,5.0,,,,,,Drew,['WR'],744431.0,,{'channel_id': '1116852960572211200'},Morgan,,,#drewmorgan-NFL-FA-81,WR,9999999.0,,81.0,drewmorgan,Drew Morgan,,187,30647.0
,fb2dac4a-ee97-458c-856e-702d2fea5c64,West Virginia,,26000.0,1758925831655.0,,12633,2002-12-27,78,,,JAX,True,,bcdb6d45-20cf-4d9e-9b23-95e9b7d8a0f4,,,Spring Valley (WV),18768.0,[],Active,,milum,wyatt,,nfl,22.0,0.0,,,622B89998DBD29E9,,Questionable,Wyatt,['OL'],,,"{'channel_id': '1221700225698111488', 'rookie_year': '2025'}",Milum,OL,Knee,#wyattmilum-NFL-JAX-64,OL,9999999.0,,64.0,wyattmilum,Wyatt Milum,,317,
00-0033460,938b363a-6967-4cef-bcd2-bb358a9f6c98,Washington,747906.0,18881.0,1733328318057.0,,4038,1995-11-27,71,,3052177.0,,True,,,,12173.0,Long Beach Jordan (CA),11699.0,[],Active,,ross,john,,nfl,29.0,7.0,,,15F7058AB537,,Questionable,John,['WR'],747906.0,,"{'channel_id': '1113708717100003328', 'rookie_year': '2017'}",Ross,,Undisclosed,#johnross-NFL-FA-38,WR,656.0,,38.0,johnross,John Ross,,190,30122.0
00-0029647,cdbaf089-9c7e-418f-829e-d903c28b2628,Wake Forest,397413.0,14167.0,1599591348982.0,,1148,1989-04-26,76,,15038.0,,True,,,,,Apopka (FL),8224.0,[],Active,,wilber,kyle,,nfl,33.0,10.0,,,,,,Kyle,['LB'],397413.0,,{'channel_id': '1116852693948694528'},Wilber,,,#kylewilber-NFL-FA-58,LB,9999999.0,,58.0,kylewilber,Kyle Wilber,,240,25823.0
,3e1b7908-79ee-4a23-97b9-5190725a2e5e,North Carolina,,25956.0,1759099248825.0,,12507,2003-03-16,72,1.0,,LAC,True,,deb92659-6d96-423f-bee2-a531186b1271,,,Cleveland (NC),18445.0,[],Active,,hampton,omarion,,nfl,22.0,0.0,,,E3451FFC31D3D886,,,Omarion,['RB'],,,"{'channel_id': '1221352943668699136', 'rookie_year': '2025', 'source_id': '655f27c0-91f6-11ec-9587-0f8fa2cff168'}",Hampton,RB,,#omarionhampton-NFL-LAC-8,RB,31.0,,8.0,omarionhampton,Omarion Hampton,,220,
,7877c393-beb4-4f40-a6c5-d864ca6e5172,Miami,,13162.0,,,914,1989-01-30,"6'2""",,14021.0,,False,,,,6425.0,Aquinas (FL),7381.0,[],Inactive,,hankerson,leonard,,nfl,31.0,9.0,,,,,,Leonard,['WR'],398112.0,,,Hankerson,,,#leonardhankerson-NFL-FA-80,WR,9999999.0,,80.0,leonardhankerson,Leonard Hankerson,,211,24866.0
,d6f89ef1-41a2-4066-91e0-7ed9882a81fd,Michigan,,15392.0,,,1649,1990-06-12,"5'10""",,16363.0,,False,,,,,Clay (OH),8894.0,[],Inactive,,kovacs,jordan,,nfl,30.0,7.0,,,,,,Jordan,['DB'],,,,Kovacs,,,#jordankovacs-NFL-FA-42,DB,9999999.0,,42.0,jordankovacs,Jordan Kovacs,,210,27248.0
,917b5b20-2303-11f0-a98b-45054bf97df0,Montana,,,1757031049269.0,,12758,2000-11-04,77,,,,True,,e22f46a5-3036-4955-817f-01094837c5cb,,,Eastside Catholic (WA),19098.0,[],Inactive,,harris,hayden,,nfl,24.0,0.0,,,995B295BE0058419,,,Hayden,['DL'],,,"{'channel_id': '1222032408816144384', 'rookie_year': '0'}",Harris,,,#haydenharris-NFL-FA-52,DE,9999999.0,,52.0,haydenharris,Hayden Harris,,255,
,60b4ded0-f321-11ed-ab27-e38fa04fd6c0,Youngstown State,1271738.0,24311.0,1759186843817.0,,11439,2000-09-13,67,4.0,,DEN,True,,7399a4f4-cbba-4071-b15e-983ba5a1df51,,,Forest Hills (NC),17319.0,[],Active,,mclaughlin,jaleel,,nfl,25.0,2.0,,,C92FD917D2BE,,,Jaleel,['RB'],,,"{'channel_id': '1113708825132691457', 'rookie_year': '2023'}",McLaughlin,RB,,#jaleelmclaughlin-NFL-DEN-38,RB,210.0,,38.0,jaleelmclaughlin,Jaleel McLaughlin,,187,
,08ee0ac0-eb81-11ed-bdbc-7f2763e63be6,Southeast Missouri State,1216596.0,,1693347910321.0,,11282,1999-09-29,77,,,,True,,,,,Boyd H. Anderson (FL),17509.0,[],Active,,king,johnny,,nfl,23.0,1.0,,,,,,Johnny,['WR'],,,{'channel_id': '1116852672087982080'},King,,,#johnnyking-NFL-FA-43,WR,469.0,,43.0,johnnyking,Johnny King,,209,
00-0032728,44d9bb75-f947-406c-b847-6b11684a07c1,Memphis,614302.0,18540.0,1627875617715.0,,3730,1992-12-26,74,,2586703.0,,True,,,,,Clear Creek (TX),11467.0,[],Active,,jones,tevin,,nfl,29.0,6.0,,,,,,Tevin,['WR'],614302.0,,{'channel_id': '1116852901101174784'},Jones,,,#tevinjones-NFL-FA-0,WR,1091.0,,0.0,tevinjones,Tevin Jones,,225,29795.0
